1059895979	20220817	202208	2022	2022.6219	EDU	SCHOOL						EDU													0	043	043	04	1	2.8	6	1	6	-4.28380187416332	3	Keller High School, Texas, United States	US	USTX	TX439	32.934	-97.2339	2008532	0								3	Keller High School, Texas, United States	US	USTX		32.934	-97.2339	2008532	20220824010000	https://dentonrc.com/news/keller-isd-adopts-new-book-challenge-policy-as-divided-community-packs-meeting/article_2580034d-7ef8-58de-ab70-f81c12eb4d2a.html
1059895980	20220817	202208	2022	2022.6219	EGY	EGYPT	EGY								PTY	PARTY LEADER									0	040	040	04	1	1.0	4	1	4	-5.1107325383305	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20220824010000	http://www.jordantimes.com/news/region/sadr-supporters-launch-sit-outside-top-iraq-judicial-body
1059895981	20220817	202208	2022	2022.6219	EGY	EGYPT	EGY								PTY	PARTY LEADER									0	046	046	04	1	7.0	4	1	4	-5.1107325383305	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20220824010000	http://www.jordantimes.com/news/region/sadr-supporters-launch-sit-outside-top-iraq-judicial-body
1059895982	20220817	202208	2022	2022.6219	ELI	RETIRED						ELI			ELIEDU	RETIRED						ELI	EDU		1	010	010	01	1	0.0	6	1	6	2.4390243902439	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220824010000	https://kdhnews.com/news/region/patrick-to-speak-to-retired-bell-school-employees-sept-1/article_17cdf40f-4673-5ed3-95de-fd89a16a0a6d.html
1059895983	20220817	202208	2022	2022.6219	GOV	PRIME MINISTER						GOV			PTY	PARTY LEADER									0	040	040	04	1	1.0	3	1	3	-5.1107325383305	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20220824010000	http://www.jordantimes.com/news/region/sadr-supporters-launch-sit-outside-top-iraq-judicial-body
1059895984	20220817	202208	2022	2022.6219	GOV	PRIME MINISTER						GOV			PTY	PARTY LEADER									0	046	046	04	1	7.0	3	1	3	-5.1107325383305	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20220824010000	http://www.jordantimes.com/news/region/sadr-supporters-launch-sit-outside-top-iraq-judicial-body
1059895985	20220817	202208	2022	2022.6219	JUD	LAWYER						JUD			ISR	ISRAEL	ISR								0	084	084	08	2	7.0	3	1	3	-10.2611940298508	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20220824010000	http://www.vindy.com/wire/?category=6&ID=233183
1059895986	20220817	202208	2022	2022.6219	PTY	PARTY LEADER									EGY	EGYPT	EGY								0	040	040	04	1	1.0	4	1	4	-5.1107325383305	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20220824010000	http://www.jordantimes.com/news/region/sadr-supporters-launch-sit-outside-top-iraq-judicial-body
1059895987	20220817	202208	2022	2022.6219	PTY	PARTY LEADER									EGY	EGYPT	EGY								0	046	046	04	1	7.0	4	1	4	-5.1107325383305	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20220824010000	http://www.jordantimes.com/news/region/sadr-supporters-launch-sit-outside-top-iraq-judicial-body
1059895988	20220817	202208	2022	2022.6219	PTY	PARTY LEADER									GOV	PRIME MINISTER						GOV			0	040	040	04	1	1.0	3	1	3	-5.1107325383305	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20220824010000	http://www.jordantimes.com/news/region/sadr-supporters-launch-sit-outside-top-iraq-judicial-body
1059895989	20220817	202208	2022	2022.6219	PTY	PARTY LEADER									GOV	PRIME MINISTER						GOV			0	046	046	04	1	7.0	3	1	3	-5.1107325383305	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20220824010000	http://www.jordantimes.com/news/region/sadr-supporters-launch-sit-outside-top-iraq-judicial-body
1059895990	20220817	202208	2022	2022.6219	USA	UNITED STATES	USA								ELIEDU	RETIRED						ELI	EDU		1	010	010	01	1	0.0	4	1	4	2.4390243902439	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220824010000	https://kdhnews.com/news/region/patrick-to-speak-to-retired-bell-school-employees-sept-1/article_17cdf40f-4673-5ed3-95de-fd89a16a0a6d.html
1059895991	20220823	202208	2022	2022.6384	MEX	MEXICO	MEX																		1	190	190	19	4	-10.0	2	1	2	-5.30035335689046	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20220824010000	https://www.laprensalatina.com/colleagues-of-slain-mexican-journalist-protest-in-acapulco/
1059895992	20220824	202208	2022	2022.6411											AFR	AFRICA	AFR								1	173	173	17	4	-5.0	1	1	1	-12.3711340206186	0								1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20220824010000	https://home.nzcity.co.nz/news/article.aspx?id=360659
1059895993	20220824	202208	2022	2022.6411											AFR	AFRICA	AFR								1	173	173	17	4	-5.0	1	1	1	-12.3711340206186	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20220824010000	https://home.nzcity.co.nz/news/article.aspx?id=360659
1059895994	20220824	202208	2022	2022.6411											BUS	INDUSTRY						BUS			1	014	014	01	1	0.0	6	1	6	-6.76691729323308	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220824010000	https://www.urdupoint.com/en/world/us-looking-at-microwave-technology-to-counter-1551330.html
1059895995	20220824	202208	2022	2022.6411											BUS	BUSINESS						BUS			1	042	042	04	1	1.9	3	1	3	-6.09271523178808	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20220824010000	https://www.lamag.com/citythinkblog/angelino-heights-wants-new-fast-and-furious-out-of-the-neighborhood/
1059895996	20220824	202208	2022	2022.6411											BUS	COMPANY						BUS			1	046	046	04	1	7.0	8	1	8	-5.84112149532711	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20220824010000	https://katcountry989.com/2022/08/23/exclusive-twitter-reshuffles-health-team-amid-spam-bot-debate/
1059895997	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								0	051	051	05	1	3.4	1	1	1	0.17094017094017	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20220824010000	https://www.cornwallseawaynews.com/ontario-news/tory-promises-to-tackle-housing-shortage-if-re-elected-as-toronto-mayor/
1059895998	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								0	051	051	05	1	3.4	1	1	1	0.17094017094017	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20220824010000	https://www.cornwallseawaynews.com/ontario-news/tory-promises-to-tackle-housing-shortage-if-re-elected-as-toronto-mayor/
1059895999	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								1	057	057	05	1	8.0	2	1	2	-0.52631578947368	0								1	Canada	CA	CA		60	-96	CA	1	Germany	GM	GM		51.5	10.5	GM	20220824010000	https://www.autonews.com/automakers-suppliers/mercedes-benz-and-volkswagen-sign-ev-battery-supply-deal-canada
1059896000	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								1	057	057	05	1	8.0	8	1	8	-0.52631578947368	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20220824010000	https://www.autonews.com/automakers-suppliers/mercedes-benz-and-volkswagen-sign-ev-battery-supply-deal-canada
1059896001	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								1	060	060	06	2	6.0	3	1	3	-1.08991825613079	0								3	Orange County, California, United States	US	USCA		33.7	-117.768	277294	3	Orange County, California, United States	US	USCA		33.7	-117.768	277294	20220824010000	https://www.ocbj.com/technology/stuart-mcclure-shifts-ahead-in-cybersecurity/
1059896002	20220824	202208	2022	2022.6411											CANGOV	OTTAWA	CAN					GOV			0	051	051	05	1	3.4	3	1	3	0.17094017094017	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20220824010000	https://www.cornwallseawaynews.com/ontario-news/tory-promises-to-tackle-housing-shortage-if-re-elected-as-toronto-mayor/
1059896003	20220824	202208	2022	2022.6411											CHE	SWITZERLAND	CHE								0	036	036	03	1	4.0	4	1	4	-1.73160173160173	0								1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20220824010000	https://www.bryantimes.com/news/local/company-hired-to-deal-with-public-records-request/article_cebfddab-7ed4-52e2-a75c-c94184d39c74.html
1059896004	20220824	202208	2022	2022.6411											CHN	CHINA	CHN								1	061	061	06	2	6.4	1	1	1	-3.23809523809524	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220824010000	https://www.chinanationalnews.com/news/272663731/rhino-poaching-down-but-population-still-decreasing
1059896005	20220824	202208	2022	2022.6411											CHN	CHINA	CHN								1	061	061	06	2	6.4	1	1	1	-3.23809523809524	0								1	Panama	PM	PM		9	-80	PM	1	China	CH	CH		35	105	CH	20220824010000	https://www.chinanationalnews.com/news/272663731/rhino-poaching-down-but-population-still-decreasing
1059896006	20220824	202208	2022	2022.6411											CHRCTH	THE POPE				CHR	CTH				0	100	100	10	3	-5.0	3	1	3	-1.00806451612904	0								3	Loyola Marymount University, California, United States	US	USCA		33.9709	-118.419	245279	3	Loyola Marymount University, California, United States	US	USCA		33.9709	-118.419	245279	20220824010000	http://www.vindy.com/wire/?category=5&ID=233210
1059896007	20220824	202208	2022	2022.6411											COP	POLICE						COP			1	040	040	04	1	1.0	10	1	10	-6.88298918387414	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20220824010000	https://dentonrc.com/news/crime/blotter/kia-driver-intentionally-hits-chevy-after-truck-struck-his-car-police-say/article_112b6c6a-b2e8-5ae8-9453-bbf46324c2ed.html
1059896008	20220824	202208	2022	2022.6411											COP	POLICE						COP			0	040	040	04	1	1.0	10	1	10	-6.88298918387414	0								3	Fort Worth, Texas, United States	US	USTX		32.7254	-97.3208	1380947	3	Fort Worth, Texas, United States	US	USTX		32.7254	-97.3208	1380947	20220824010000	https://dentonrc.com/news/crime/blotter/kia-driver-intentionally-hits-chevy-after-truck-struck-his-car-police-say/article_112b6c6a-b2e8-5ae8-9453-bbf46324c2ed.html
1059896009	20220824	202208	2022	2022.6411											COP	POLICE						COP			0	042	042	04	1	1.9	10	1	10	-6.88298918387414	0								3	Fort Worth, Texas, United States	US	USTX		32.7254	-97.3208	1380947	3	Fort Worth, Texas, United States	US	USTX		32.7254	-97.3208	1380947	20220824010000	https://dentonrc.com/news/crime/blotter/kia-driver-intentionally-hits-chevy-after-truck-struck-his-car-police-say/article_112b6c6a-b2e8-5ae8-9453-bbf46324c2ed.html
1059896010	20220824	202208	2022	2022.6411											COP	POLICE						COP			1	173	173	17	4	-5.0	10	1	10	-8.14814814814815	0								4	Mangaluru, Karnataka, India	IN	IN19	17685	12.8639	74.8353	-2103790	4	Mangaluru, Karnataka, India	IN	IN19	17685	12.8639	74.8353	-2103790	20220824010000	https://timesofindia.indiatimes.com/city/mangaluru/cattle-thief-arrested/articleshow/93738866.cms
1059896011	20220824	202208	2022	2022.6411											CVL	CITIZEN						CVL			1	033	033	03	1	5.2	3	1	3	-0.23041474654378	0								3	Edwardsville, Illinois, United States	US	USIL	IL119	38.8114	-89.9532	407807	3	Edwardsville, Illinois, United States	US	USIL	IL119	38.8114	-89.9532	407807	20220824010000	https://www.theintelligencer.com/opinion/article/A-community-is-either-growing-or-dying-in-17393666.php
1059896012	20220824	202208	2022	2022.6411											CVL	CITIZEN						CVL			1	033	033	03	1	5.2	7	1	7	-0.23041474654378	0								3	American Bottoms, Illinois, United States	US	USIL		38.7873	-90.0518	426255	3	American Bottoms, Illinois, United States	US	USIL		38.7873	-90.0518	426255	20220824010000	https://www.theintelligencer.com/opinion/article/A-community-is-either-growing-or-dying-in-17393666.php
1059896013	20220824	202208	2022	2022.6411											CVL	HUNTER						CVL			1	040	040	04	1	1.0	2	1	2	0.0811688311688301	0								3	Orangeburg, South Carolina, United States	US	USSC	SC075	33.4918	-80.8556	1249990	3	Orangeburg, South Carolina, United States	US	USSC	SC075	33.4918	-80.8556	1249990	20220824010000	https://thetandd.com/news/local/musc-rmc-plan-being-developed-99-year-lease-under-discussion/article_14e09e33-c41c-5976-96df-8332ca8cffa8.html
1059896014	20220824	202208	2022	2022.6411											CVL	NEIGHBORHOOD						CVL			1	042	042	04	1	1.9	8	1	8	-6.09271523178808	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20220824010000	https://www.lamag.com/citythinkblog/angelino-heights-wants-new-fast-and-furious-out-of-the-neighborhood/
1059896015	20220824	202208	2022	2022.6411											CVLHLH	COMMUNITY						CVL	HLH		1	051	051	05	1	3.4	3	1	3	-1.04166666666667	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20220824010000	https://www.healthcareitnews.com/category/resource-topic/government?nid=72325&page=2
1059896016	20220824	202208	2022	2022.6411											DEU	GERMANY	DEU								0	010	010	01	1	0.0	2	1	2	-6.48734177215189	0								4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	20220824010000	https://www.clevelandjewishnews.com/columnists/ben_cohen/actions-not-speeches-needed-to-fight-german-antisemitism/article_39d9ec0c-2251-11ed-b8e9-e782397bd544.html
1059896017	20220824	202208	2022	2022.6411											DEU	GERMANY	DEU								0	043	043	04	1	2.8	2	1	2	-2.47148288973384	0								4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	20220824010000	http://www.jordantimes.com/opinion/josef-joffe/green-pacifism-goes-war
1059896018	20220824	202208	2022	2022.6411											DEU	GERMANY	DEU								0	050	050	05	1	3.5	2	1	2	-2.47148288973384	0								4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	20220824010000	http://www.jordantimes.com/opinion/josef-joffe/green-pacifism-goes-war
1059896019	20220824	202208	2022	2022.6411											DEULEGCOP	BUNDESTAG	DEU					LEG	COP		0	043	043	04	1	2.8	3	1	3	-2.47148288973384	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220824010000	http://www.jordantimes.com/opinion/josef-joffe/green-pacifism-goes-war
1059896020	20220824	202208	2022	2022.6411											DNKGRL	GREENLAND	DNK								1	036	036	03	1	4.0	10	1	10	1.44927536231884	0								4	Ilimanaq, Qaasuitsup Kommunia, Greenland	GL	GL05	25042	69.0833	-51.1167	-2081490	4	Ilimanaq, Qaasuitsup Kommunia, Greenland	GL	GL05	25042	69.0833	-51.1167	-2081490	20220824010000	http://www.jordantimes.com/news/features/remote-repast-dining-worlds-northernmost-michelin-restaurant
1059896021	20220824	202208	2022	2022.6411											EDU	UNIVERSITY						EDU			1	043	043	04	1	2.8	10	1	10	-4.01662049861496	0								4	Harwich, Essex, United Kingdom	UK	UKE4	40132	51.95	1.3	-2598239	4	Harwich, Essex, United Kingdom	UK	UKE4	40132	51.95	1.3	-2598239	20220824010000	https://www.harwichandmanningtreestandard.co.uk/news/national/uk-today/20719642.freshers-students-warned-get-meningitis-vaccines-heading-university/
1059896022	20220824	202208	2022	2022.6411											EDU	UNIVERSITY						EDU			1	043	043	04	1	2.8	10	1	10	-4.05027932960894	0								4	Wharfedale, Leeds, United Kingdom	UK	UKH3	40138	53.8833	-1.45	-2611484	4	Wharfedale, Leeds, United Kingdom	UK	UKH3	40138	53.8833	-1.45	-2611484	20220824010000	https://www.wharfedaleobserver.co.uk/news/national/uk-today/20719642.freshers-students-warned-get-meningitis-vaccines-heading-university/
1059896023	20220824	202208	2022	2022.6411											EDU	UNIVERSITY						EDU			1	043	043	04	1	2.8	10	1	10	-4.05027932960894	0								4	Yeovil, Somerset, United Kingdom	UK	UKM3	40129	50.95	-2.63333	-2612300	4	Yeovil, Somerset, United Kingdom	UK	UKM3	40129	50.95	-2.63333	-2612300	20220824010000	https://www.yeovilexpress.co.uk/news/national/uk-today/20719642.freshers-students-warned-get-meningitis-vaccines-heading-university/
1059896024	20220824	202208	2022	2022.6411											FIN	FINLAND	FIN								1	040	040	04	1	1.0	4	1	4	3.8543897216274	0								1	Finland	FI	FI		64	26	FI	1	Finland	FI	FI		64	26	FI	20220824010000	https://www.healthcareitnews.com/category/resource-topic/government?nid=72325&type=resource
1059896025	20220824	202208	2022	2022.6411											FIN	FINLAND	FIN								1	046	046	04	1	7.0	4	1	4	3.8543897216274	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824010000	https://www.healthcareitnews.com/category/resource-topic/government?nid=72325&type=resource
1059896026	20220824	202208	2022	2022.6411											GOV	GOVERNOR						GOV			1	051	051	05	1	3.4	3	1	3	-8.41300191204589	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20220824010000	http://www.msn.com/en-nz/news/world/donald-trump-and-gop-continue-to-deny-gretchen-whitmer-kidnap-plot-even-after-two-more-found-guilty/ar-AA110zYo
1059896027	20220824	202208	2022	2022.6411											GOV	GOVERNOR						GOV			1	110	110	11	3	-2.0	3	1	3	-8.41300191204589	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20220824010000	http://www.msn.com/en-nz/news/world/donald-trump-and-gop-continue-to-deny-gretchen-whitmer-kidnap-plot-even-after-two-more-found-guilty/ar-AA110zYo
1059896028	20220824	202208	2022	2022.6411											GOVAGR	DEPARTMENT OF AGRICULTURE						GOV	AGR		1	042	042	04	1	1.9	8	1	8	3.06122448979592	0								3	State Of Maine, Maine, United States	US	USME		45.5003	-69.2498	1779787	3	State Of Maine, Maine, United States	US	USME		45.5003	-69.2498	1779787	20220824010000	https://verticalmag.com/press-releases/maine-forest-service-welcomes-new-helicopter/
1059896029	20220824	202208	2022	2022.6411											GOVAGR	DEPARTMENT OF AGRICULTURE						GOV	AGR		1	042	042	04	1	1.9	2	1	2	3.06122448979592	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20220824010000	https://verticalmag.com/press-releases/maine-forest-service-welcomes-new-helicopter/
1059896030	20220824	202208	2022	2022.6411											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	10	1	10	-5.42635658914729	0								4	Karkala, Karnataka, India	IN	IN19	70166	13.2	74.9833	-2099821	4	Karkala, Karnataka, India	IN	IN19	70166	13.2	74.9833	-2099821	20220824010000	https://timesofindia.indiatimes.com/city/mangaluru/19-year-old-ends-life/articleshow/93738888.cms
1059896031	20220824	202208	2022	2022.6411											HLH	DOCTOR						HLH			1	112	112	11	3	-2.0	6	1	6	-5.82010582010582	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20220824010000	https://www.9news.com/article/news/local/testimony-child-abuse-cynthia-abcug/73-b74591d0-6dcf-4c3f-baef-714d6cd42aab
