1059924169	20220725	202207	2022	2022.5616											USA	CALIFORNIA	USA								1	124	124	12	3	-4.0	2	1	2	-4.56140350877193	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220824054500	https://www.bakersfield.com/news/appellate-court-rejects-harrisons-requests-to-rehear-defamation-case-petitions/article_fcbcc4fe-2316-11ed-989c-e30871fc4ac9.html
1059924170	20220725	202207	2022	2022.5616	GOV	ADMINISTRATION						GOV			CHN	CHINA	CHN								1	084	084	08	2	7.0	10	1	10	0.72551390568319	4	Yellow River, China (general), China	CH	CH00	13229	37.7575	119.076	-1910204	4	Yellow River, China (general), China	CH	CH00	13229	37.7575	119.076	-1910204	4	Yellow River, China (general), China	CH	CH00	13229	37.7575	119.076	-1910204	20220824054500	http://www.china.org.cn/china/2022-08/24/content_78385918.htm
1059924171	20220725	202207	2022	2022.5616	QAT	QATAR	QAT																		0	010	010	01	1	0.0	4	1	4	-0.79840319361278	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	0								4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20220824054500	https://www.dawn.com/news/1706515/17m-power-consumers-exempted-from-fuel-adjustment-charges
1059924172	20220817	202208	2022	2022.6219											USA	UNITED STATES	USA								1	173	173	17	4	-5.0	2	1	2	-12.4223602484472	0								3	Omaha, Nebraska, United States	US	USNE	NE055	41.2586	-95.9378	835483	3	Omaha, Nebraska, United States	US	USNE	NE055	41.2586	-95.9378	835483	20220824054500	https://nonpareilonline.com/news/crime/man-arrested-in-iowa-standoff-charged-with-omaha-killings/article_fa719d08-2318-11ed-b0d8-9f520669ec78.html
1059924173	20220817	202208	2022	2022.6219											USA	UNITED STATES	USA								1	173	173	17	4	-5.0	4	1	4	-12.4223602484472	0								3	Omaha, Nebraska, United States	US	USNE	NE055	41.2586	-95.9378	835483	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20220824054500	https://nonpareilonline.com/news/crime/man-arrested-in-iowa-standoff-charged-with-omaha-killings/article_fa719d08-2318-11ed-b0d8-9f520669ec78.html
1059924174	20220817	202208	2022	2022.6219	CIV	IVORY COAST	CIV								AGR	FARMER						AGR			1	051	051	05	1	3.4	8	1	8	-0.94637223974763	1	Cote D'ivoire	IV	IV		8	-5	IV	1	Cote D'ivoire	IV	IV		8	-5	IV	1	Cote D'ivoire	IV	IV		8	-5	IV	20220824054500	https://www.hellenicshippingnews.com/arabica-coffee-hits-7-week-high-on-brazil-crop-concerns/
1059924175	20220817	202208	2022	2022.6219	CRM	DEALER						CRM			BRA	BRAZIL	BRA								1	010	010	01	1	0.0	10	1	10	-0.94637223974763	1	Cote D'ivoire	IV	IV		8	-5	IV	1	Cote D'ivoire	IV	IV		8	-5	IV	1	Cote D'ivoire	IV	IV		8	-5	IV	20220824054500	https://www.hellenicshippingnews.com/arabica-coffee-hits-7-week-high-on-brazil-crop-concerns/
1059924176	20220817	202208	2022	2022.6219	GOV	FOREIGN MINIST						GOV			RUS	RUSSIAN	RUS								0	014	014	01	1	0.0	4	1	4	-4.8780487804878	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220824054500	https://www.washingtonpost.com/business/banning-russian-travelers-wont-help-win-the-war-in-ukraine/2022/08/24/74cb1b78-236a-11ed-a72f-1e7149072fbc_story.html
1059924177	20220817	202208	2022	2022.6219	GOV	FOREIGN MINIST						GOV			RUS	RUSSIAN	RUS								0	014	014	01	1	0.0	4	1	4	-4.8780487804878	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	20220824054500	https://www.washingtonpost.com/business/banning-russian-travelers-wont-help-win-the-war-in-ukraine/2022/08/24/74cb1b78-236a-11ed-a72f-1e7149072fbc_story.html
1059924178	20220817	202208	2022	2022.6219	GOV	FOREIGN MINIST						GOV			RUS	RUSSIAN	RUS								0	020	020	02	1	3.0	6	1	6	-4.8780487804878	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220824054500	https://www.washingtonpost.com/business/banning-russian-travelers-wont-help-win-the-war-in-ukraine/2022/08/24/74cb1b78-236a-11ed-a72f-1e7149072fbc_story.html
1059924179	20220817	202208	2022	2022.6219	GOV	FOREIGN MINIST						GOV			RUS	RUSSIA	RUS								0	020	020	02	1	3.0	2	1	2	-4.8780487804878	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	20220824054500	https://www.washingtonpost.com/business/banning-russian-travelers-wont-help-win-the-war-in-ukraine/2022/08/24/74cb1b78-236a-11ed-a72f-1e7149072fbc_story.html
1059924180	20220817	202208	2022	2022.6219	USA	IOWA	USA																		1	173	173	17	4	-5.0	1	1	1	-12.4223602484472	3	Des Moines, Iowa, United States	US	USIA	IA153	41.6005	-93.6091	465961	0								3	Des Moines, Iowa, United States	US	USIA		41.6005	-93.6091	465961	20220824054500	https://nonpareilonline.com/news/crime/man-arrested-in-iowa-standoff-charged-with-omaha-killings/article_fa719d08-2318-11ed-b0d8-9f520669ec78.html
1059924181	20220817	202208	2022	2022.6219	USA	IOWA	USA																		1	173	173	17	4	-5.0	1	1	1	-12.4223602484472	3	Des Moines, Iowa, United States	US	USIA	IA153	41.6005	-93.6091	465961	0								2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20220824054500	https://nonpareilonline.com/news/crime/man-arrested-in-iowa-standoff-charged-with-omaha-killings/article_fa719d08-2318-11ed-b0d8-9f520669ec78.html
1059924182	20220817	202208	2022	2022.6219	USA	IOWA	USA																		1	173	173	17	4	-5.0	2	1	2	-12.4223602484472	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20220824054500	https://nonpareilonline.com/news/crime/man-arrested-in-iowa-standoff-charged-with-omaha-killings/article_fa719d08-2318-11ed-b0d8-9f520669ec78.html
1059924183	20220817	202208	2022	2022.6219	USAGOV	NASA	USA					GOV			USA	AMERICAN	USA								1	084	084	08	2	7.0	10	1	10	-4.78654592496766	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	3	Mcphee Reservoir, Colorado, United States	US	USCO		37.4753	-108.533	196483	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20220824054500	https://www.utahindependent.com/news/272662246/roundup-nasa-pics-show-extreme-drought-worsening-in-us-west
1059924184	20220824	202208	2022	2022.6411											AGR	FARMER						AGR			0	043	043	04	1	2.8	10	1	10	-5.3156146179402	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20220824054500	https://zeenews.india.com/india/my-life-is-in-danger-please-shrikant-tyagi-writes-letter-to-jail-superintendent-demanding-protection-2500907.html
1059924185	20220824	202208	2022	2022.6411											AUS	AUSTRALIA	AUS								1	100	100	10	3	-5.0	4	1	4	-2.0952380952381	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20220824054500	https://www.dailymail.co.uk/news/article-11140347/Warning-rip-taxi-trend-thats-taking-Melbourne.html
1059924186	20220824	202208	2022	2022.6411											AUS	MELBOURNE	AUS								1	130	130	13	3	-4.4	10	1	10	-2.0952380952381	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20220824054500	https://www.dailymail.co.uk/news/article-11140347/Warning-rip-taxi-trend-thats-taking-Melbourne.html
1059924187	20220824	202208	2022	2022.6411											AUS	AUSTRALIAN	AUS								1	173	173	17	4	-5.0	6	1	6	-4.86381322957199	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824054500	https://www.arabnews.com/node/2149056/media
1059924188	20220824	202208	2022	2022.6411											BEL	WATERLOO	BEL								1	036	036	03	1	4.0	10	1	10	4.56852791878173	0								0								0								20220824054500	https://www.fingerlakes1.com/2022/08/23/waterloo-library-historical-society-hosts-4th-annual-cookie-fun-run-walk/
1059924189	20220824	202208	2022	2022.6411											BEL	WATERLOO	BEL								1	042	042	04	1	1.9	10	1	10	4.56852791878173	0								0								0								20220824054500	https://www.fingerlakes1.com/2022/08/23/waterloo-library-historical-society-hosts-4th-annual-cookie-fun-run-walk/
1059924190	20220824	202208	2022	2022.6411											BRA	BRAZIL	BRA								1	112	112	11	3	-2.0	4	1	4	-3.62976406533575	0								4	Garopaba, Santa Catarina, Brazil	BR	BR26	10874	-28.0667	-48.6667	-644589	4	Garopaba, Santa Catarina, Brazil	BR	BR26	10874	-28.0667	-48.6667	-644589	20220824054500	https://en.haberler.com/brazilian-police-raid-prominent-bolsonaro-1754992/
1059924191	20220824	202208	2022	2022.6411											BUS	INDUSTRY						BUS			1	020	020	02	1	3.0	10	1	10	2.24215246636771	0								5	Orissa, Orissa, India	IN	IN21	70217	20.5	84.4167	-2106554	5	Orissa, Orissa, India	IN	IN21	70217	20.5	84.4167	-2106554	20220824054500	https://www.campaignindia.in/article/what-will-india-look-like-75-years-later-part-six/480952
1059924192	20220824	202208	2022	2022.6411											BUS	BUSINESS						BUS			1	020	020	02	1	3.0	10	1	10	-0.48076923076923	0								1	Turkey	TU	TU		39.059012	34.911546	TU	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20220824054500	https://wpdh.com/looking-for-bigfoot-head-to-the-sasquatch-calling-festival-in-whitehall-ny/
1059924193	20220824	202208	2022	2022.6411											BUS	COMPANY						BUS			1	046	046	04	1	7.0	10	1	10	5.36779324055666	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20220824054500	https://www.campaignindia.in/article/anupama-ramaswamy-to-join-havas-worldwide-india-as-ravinder-siwach-moves-on/480949
1059924194	20220824	202208	2022	2022.6411											BUS	BUSINESS						BUS			0	051	051	05	1	3.4	6	1	6	5.96421471172962	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20220824054500	https://www.iol.co.za/capeargus/news/stats-show-tourist-accommodation-sector-is-in-recovery-across-sa-and-the-western-cape-d810c509-680c-4177-9303-bf78719931c9
1059924195	20220824	202208	2022	2022.6411											COL	COLOMBIA	COL								1	042	042	04	1	1.9	3	1	3	-0.32362459546926	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20220824054500	https://nationworldnews.com/he-was-denied-a-student-visa-to-the-united-states-three-times-but-did-not-realize-a-mistake-i-cried-a-lot/
1059924196	20220824	202208	2022	2022.6411											COP	POLICE						COP			1	020	020	02	1	3.0	3	1	3	-3.80952380952381	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20220824054500	https://www.9news.com.au/national/victoria-point-police-investigate-death-queensland-woman/f4857305-7f81-484e-a118-bf1f912c9ad0
1059924197	20220824	202208	2022	2022.6411											COP	DEPUTIES						COP			1	025	025	02	1	-0.3	5	1	5	-10.7344632768361	0								0								0								20220824054500	https://www.insidenova.com/news/crime_police/man-charged-with-killing-mother-of-his-child-in-stafford-county/article_ef4cd176-235f-11ed-86e8-c32259bb4cc1.html
1059924198	20220824	202208	2022	2022.6411											COP	PRISON						COP			0	042	042	04	1	1.9	10	1	10	-4.20168067226891	0								4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20220824054500	https://www.aljazeera.com/news/2022/8/24/absolutely-glorious-malaysians-hail-jailing-of-najib-razak
1059924199	20220824	202208	2022	2022.6411											COP	DEPUTY						COP			1	043	043	04	1	2.8	10	1	10	-4.12371134020618	0								4	Anjuna, Goa, India	IN	IN33	70122	15.5833	73.7333	-2088938	4	Anjuna, Goa, India	IN	IN33	70122	15.5833	73.7333	-2088938	20220824054500	https://www.latestly.com/agency-news/india-news-bjp-leader-sonali-phogats-death-doctors-to-conduct-postmortem-in-goa-hospital-today-4117494.html
1059924200	20220824	202208	2022	2022.6411											COP	POLICE						COP			1	046	046	04	1	7.0	4	1	4	-0.469483568075115	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20220824054500	https://www.dailysun.co.za/dailysun/news/constable-sikelelwa-im-a-doctor-of-cars-20220824
1059924201	20220824	202208	2022	2022.6411											COP	POLICE						COP			1	046	046	04	1	7.0	6	1	6	-0.469483568075115	0								4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	20220824054500	https://www.dailysun.co.za/dailysun/news/constable-sikelelwa-im-a-doctor-of-cars-20220824
1059924202	20220824	202208	2022	2022.6411											COP	POLICE						COP			1	084	084	08	2	7.0	10	1	10	-5.14541387024609	0								4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20220824054500	https://scroll.in/latest/1031162/muslim-bodies-condemn-suspended-bjp-mla-raja-singhs-remarks-about-prophet-muhammad
1059924203	20220824	202208	2022	2022.6411											COP	POLICE						COP			1	090	090	09	2	-2.0	10	1	10	-9.80392156862741	0								4	Soylu, Gaziantep, Turkey	TU	TU83	28232	36.8361	37.9072	6261853	4	Soylu, Gaziantep, Turkey	TU	TU83	28232	36.8361	37.9072	6261853	20220824054500	https://menafn.com/1104745172/Daesh-Sympathizer-Shot-After-Attacking-Police-In-Istanbul
1059924204	20220824	202208	2022	2022.6411											CRM	CONVICTS						CRM			1	0353	035	03	1	7.0	10	1	10	-2.73224043715847	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20220824054500	https://zeenews.india.com/india/mamata-banerjee-is-running-a-talibani-raj-environment-of-fear-dilip-ghosh-attacks-amid-threat-letter-to-judge-2500920.html
1059924205	20220824	202208	2022	2022.6411											CVL	COMMUNITY						CVL			1	033	033	03	1	5.2	10	1	10	1.15830115830115	0								0								0								20220824054500	https://www.fingerlakes1.com/2022/08/23/livingston-county-clerks-office-to-offer-extended-hours-on-thursday-beginning-september-1/
1059924206	20220824	202208	2022	2022.6411											CVL	COMMUNITY						CVL			0	100	100	10	3	-5.0	10	1	10	-1.85430463576158	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20220824054500	https://www.thecrimson.com/article/2022/8/24/boughton-hate-in-my-inbox/
1059924207	20220824	202208	2022	2022.6411											CVL	VOTER						CVL			1	100	100	10	3	-5.0	6	1	6	-0.21276595744681	0								2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20220824054500	https://news.yahoo.com/republican-kevin-calvey-wins-runoff-031039562.html
1059924208	20220824	202208	2022	2022.6411											CVL	RESIDENTS						CVL			0	111	111	11	3	-2.0	10	1	10	-3.24947589098533	0								3	Cook County, Georgia, United States	US	USGA		31.1669	-83.4499	343878	3	Cook County, Georgia, United States	US	USGA		31.1669	-83.4499	343878	20220824054500	https://georgiarecorder.com/2022/08/24/georgia-communities-mobilize-against-expansion-of-foul-smelling-wood-burning-energy/
1059924209	20220824	202208	2022	2022.6411											DEU	GERMANY	DEU								1	042	042	04	1	1.9	1	1	1	-0.14556040756915	0								1	India	IN	IN		20	77	IN	5	Lower Saxony, Niedersachsen, Germany	GM	GM06	40698	52	10	-1833951	20220824054500	https://menafn.com/1104745175/Whistle-blows-in-Germany-for-worlds-first-hydrogen-train-fleet
1059924210	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			1	013	013	01	1	0.4	6	1	6	2.79329608938547	0								3	Watertown, New York, United States	US	USNY	NY045	43.9748	-75.9108	968914	3	Watertown, New York, United States	US	USNY	NY045	43.9748	-75.9108	968914	20220824054500	https://www.nny360.com/opinion/editorials/editorial-a-good-path-massena-central-creating-career-technical-education-program/article_0a9e18a7-0fbe-50cc-a20d-8671eacb2e3b.html
1059924211	20220824	202208	2022	2022.6411											EDU	COLLEGE						EDU			0	014	014	01	1	0.0	10	1	10	1.26811594202898	0								4	Karak, Balochistan, Pakistan	PK	PK02	23627	30.3281	66.8986	-2764598	4	Karak, Balochistan, Pakistan	PK	PK02	23627	30.3281	66.8986	-2764598	20220824054500	https://www.dawn.com/news/1706445/lrh-to-establish-its-own-medical-college
1059924212	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			0	020	020	02	1	3.0	5	1	5	0.84566596194503	0								4	Bicester, Oxfordshire, United Kingdom	UK	UKK2	40127	51.9	-1.15	-2589863	4	Bicester, Oxfordshire, United Kingdom	UK	UKK2	40127	51.9	-1.15	-2589863	20220824054500	https://www.oxfordmail.co.uk/news/20714892.pupils-oxfordshire-set-collect-gcse-results-tomorrow/
1059924213	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			0	042	042	04	1	1.9	10	1	10	-1.85430463576158	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20220824054500	https://www.thecrimson.com/article/2022/8/24/boughton-hate-in-my-inbox/
1059924214	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			0	057	057	05	1	8.0	10	1	10	1.44404332129964	0								2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	20220824054500	https://www.alleghenymountainradio.org/pocahontas-boe-votes-to-amend-wendell-agreement-to-air-condition-3-schools/
1059924215	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			0	114	114	11	3	-2.0	10	1	10	-6.00858369098713	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824054500	https://www.journalgazette.net/local/jail-goes-beyond-700-prisoners-again/article_c9f068e0-233a-11ed-a18d-83b408cba6f5.html
1059924216	20220824	202208	2022	2022.6411											EDUHLH	STUDENT						EDU	HLH		0	190	190	19	4	-10.0	10	1	10	-6.52818991097923	0								0								0								20220824054500	https://www.dailysun.co.za/dailysun/news/angry-residents-shutdown-kasi-20220824
1059924217	20220824	202208	2022	2022.6411											EGY	EGYPT	EGY								1	043	043	04	1	2.8	3	1	3	-5.80046403712297	0								4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	20220824054500	https://www.nbcwashington.com/news/local/northern-virginia/police-describe-gruesome-scene-after-killing-in-old-town-alexandria-store/146113/
1059924218	20220824	202208	2022	2022.6411											EGY	EGYPTIAN	EGY								0	0841	084	08	2	7.0	1	1	1	-4.92721164613661	0								4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20220824054500	https://www.al-monitor.com/originals/2022/08/new-evidence-emerges-looting-tutankhamuns-tomb
1059924219	20220824	202208	2022	2022.6411											EGY	EGYPTIAN	EGY								0	0841	084	08	2	7.0	1	1	1	-4.92721164613661	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220824054500	https://www.al-monitor.com/originals/2022/08/new-evidence-emerges-looting-tutankhamuns-tomb
1059924220	20220824	202208	2022	2022.6411											EGYGOV	EGYPTIAN	EGY					GOV			0	010	010	01	1	0.0	3	1	3	-4.92721164613661	0								4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20220824054500	https://www.al-monitor.com/originals/2022/08/new-evidence-emerges-looting-tutankhamuns-tomb
1059924221	20220824	202208	2022	2022.6411											EGYGOV	EGYPTIAN	EGY					GOV			0	0841	084	08	2	7.0	3	1	3	-4.92721164613661	0								4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20220824054500	https://www.al-monitor.com/originals/2022/08/new-evidence-emerges-looting-tutankhamuns-tomb
1059924222	20220824	202208	2022	2022.6411											GOV	FINANCE MINIST						GOV			1	112	112	11	3	-2.0	14	1	10	-5.69306930693069	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20220824054500	https://www.thesouthafrican.com/news/south-africa-todays-latest-news-and-headlines-wednesday-24-august-2022-breaking-news-crime-nationalshutdown/
1059924223	20220824	202208	2022	2022.6411											GOV	FINANCE MINIST						GOV			0	112	112	11	3	-2.0	6	1	6	-5.69306930693069	0								4	Kruger National Park, Limpopo, South Africa	SF	SF09	77342	-23.8333	31.5	-1248727	4	Kruger National Park, Limpopo, South Africa	SF	SF09	77342	-23.8333	31.5	-1248727	20220824054500	https://www.thesouthafrican.com/news/south-africa-todays-latest-news-and-headlines-wednesday-24-august-2022-breaking-news-crime-nationalshutdown/
