1059942127	20220824	202208	2022	2022.6411											COP	POLICE						COP			1	112	112	11	3	-2.0	2	1	2	-2.52100840336135	0								4	Yamanashi, Shizuoka, Japan	JA	JA37	36178	34.8	137.9	-248230	4	Yamanashi, Shizuoka, Japan	JA	JA37	36178	34.8	137.9	-248230	20220824084500	https://sputniknews.com/20220824/indian-prime-minister-intends-to-attend-late-abes-state-funeral-reports-say-1099928385.html
1059942128	20220824	202208	2022	2022.6411											COP	POLICE						COP			1	160	160	16	4	-4.0	5	1	5	-6.03715170278637	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20220824084500	https://www.naturalnews.com/2022-08-23-american-cities-democrats-50percent-decline-people-fleeing.html
1059942129	20220824	202208	2022	2022.6411											COP	POLICE						COP			1	190	190	19	4	-10.0	5	1	5	-2.52100840336135	0								4	Yamanashi, Shizuoka, Japan	JA	JA37	36178	34.8	137.9	-248230	4	Yamanashi, Shizuoka, Japan	JA	JA37	36178	34.8	137.9	-248230	20220824084500	https://sputniknews.com/20220824/indian-prime-minister-intends-to-attend-late-abes-state-funeral-reports-say-1099928385.html
1059942130	20220824	202208	2022	2022.6411											CRM	CRIMINAL						CRM			1	112	112	11	3	-2.0	10	1	10	-4.79704797047971	0								4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	20220824084500	https://www.newsofbahrain.com/bahrain/83497.html
1059942131	20220824	202208	2022	2022.6411											CVL	VOTER						CVL			0	040	040	04	1	1.0	6	1	6	-3.45873786407767	0								2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20220824084500	http://www.valleyjournal.net/Article/26948/Whats-at-stake-as-new-election-laws-go-to-trial
1059942132	20220824	202208	2022	2022.6411											CVL	COMMUNITY						CVL			0	051	051	05	1	3.4	10	1	10	6.57640232108318	0								3	Warm Springs, Oregon, United States	US	USOR		44.7635	-121.266	1128648	3	Warm Springs, Oregon, United States	US	USOR		44.7635	-121.266	1128648	20220824084500	https://pamplinmedia.com/msp/129-news/555566-443798-six-local-organizations-receive-a-total-of-110000-
1059942133	20220824	202208	2022	2022.6411											GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	6	1	6	1.50375939849624	0								4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	20220824084500	https://yle.fi/news/3-12590887
1059942134	20220824	202208	2022	2022.6411											GOV	FOREIGN MINIST						GOV			1	046	046	04	1	7.0	3	1	3	0.88888888888889	0								4	Dharan, Nepal (general), Nepal	NP	NP00	22354	26.8125	87.2836	-1021908	4	Dharan, Nepal (general), Nepal	NP	NP00	22354	26.8125	87.2836	-1021908	20220824084500	https://www.business-standard.com/article/current-affairs/nepal-in-fix-over-recruitment-in-gorkha-regiments-due-to-agnipath-scheme-122082400380_1.html
1059942135	20220824	202208	2022	2022.6411											GOV	GOVERNMENT						GOV			1	051	051	05	1	3.4	2	1	2	2.23880597014926	0								4	Rizal, San Carlos, Negros Occidental, Philippines	RP	RPF4	24253	10.4833	123.417	-2447979	4	Rizal, San Carlos, Negros Occidental, Philippines	RP	RPF4	24253	10.4833	123.417	-2447979	20220824084500	https://mb.com.ph/2022/08/24/meralco-subsidiary-singaporean-firm-to-set-up-68mw-solar-project/
1059942136	20220824	202208	2022	2022.6411											GOVEDU	DEPARTMENT OF EDUCATION						GOV	EDU		0	046	046	04	1	7.0	1	1	1	1.38996138996139	0								3	Department Of Education, District of Columbia, United States	US	USDC		38.8862	-77.0183	530857	3	Department Of Education, District of Columbia, United States	US	USDC		38.8862	-77.0183	530857	20220824084500	https://www.publicnewsservice.org/2022-08-24/education/ct-educators-stretched-thin-in-teacher-shortage/a80376-1
1059942137	20220824	202208	2022	2022.6411											GOVEDU	DEPARTMENT OF EDUCATION						GOV	EDU		0	046	046	04	1	7.0	1	1	1	1.38996138996139	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220824084500	https://www.publicnewsservice.org/2022-08-24/education/ct-educators-stretched-thin-in-teacher-shortage/a80376-1
1059942138	20220824	202208	2022	2022.6411											HLH	DOCTOR						HLH			1	014	014	01	1	0.0	10	1	10	-4.07446434843695	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20220824084500	https://www.sott.net/article/471336-A-dad-took-photos-of-his-naked-toddler-for-the-doctor-Google-flagged-him-as-a-criminal
1059942139	20220824	202208	2022	2022.6411											HLH	NURSE						HLH			1	040	040	04	1	1.0	10	1	10	-4.07446434843695	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20220824084500	https://www.sott.net/article/471336-A-dad-took-photos-of-his-naked-toddler-for-the-doctor-Google-flagged-him-as-a-criminal
1059942140	20220824	202208	2022	2022.6411											HLH	DOCTOR						HLH			0	040	040	04	1	1.0	6	1	6	-3.60576923076924	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20220824084500	https://www.ibtimes.com/young-adults-disabilities-find-community-social-media-3605228
1059942141	20220824	202208	2022	2022.6411											IND	KOLKATA	IND								1	0213	021	02	1	3.4	1	1	1	-5.31400966183575	0								4	Asansol, West Bengal, India	IN	IN28	17946	23.6833	86.9833	-2089190	4	Asansol, West Bengal, India	IN	IN28	17946	23.6833	86.9833	-2089190	20220824084500	https://www.telegraphindia.com/west-bengal/trinamul-congresss-anubrata-mondal-seeks-central-bureau-of-investigation-probe-into-threat-against-judge-for-granting-him-bail/cid/1882102
1059942142	20220824	202208	2022	2022.6411											IND	KOLKATA	IND								1	0213	021	02	1	3.4	1	1	1	-5.31400966183575	0								4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	4	Asansol, West Bengal, India	IN	IN28	17946	23.6833	86.9833	-2089190	20220824084500	https://www.telegraphindia.com/west-bengal/trinamul-congresss-anubrata-mondal-seeks-central-bureau-of-investigation-probe-into-threat-against-judge-for-granting-him-bail/cid/1882102
1059942143	20220824	202208	2022	2022.6411											IND	KOLKATA	IND								1	0213	021	02	1	3.4	1	1	1	-5.31400966183575	0								4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	20220824084500	https://www.telegraphindia.com/west-bengal/trinamul-congresss-anubrata-mondal-seeks-central-bureau-of-investigation-probe-into-threat-against-judge-for-granting-him-bail/cid/1882102
1059942144	20220824	202208	2022	2022.6411											IND	KOLKATA	IND								1	040	040	04	1	1.0	1	1	1	-5.31400966183575	0								4	Asansol, West Bengal, India	IN	IN28	17946	23.6833	86.9833	-2089190	4	Asansol, West Bengal, India	IN	IN28	17946	23.6833	86.9833	-2089190	20220824084500	https://www.telegraphindia.com/west-bengal/trinamul-congresss-anubrata-mondal-seeks-central-bureau-of-investigation-probe-into-threat-against-judge-for-granting-him-bail/cid/1882102
1059942145	20220824	202208	2022	2022.6411											IND	KOLKATA	IND								1	040	040	04	1	1.0	3	1	3	2.17065868263473	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220824084500	https://www.telegraphindia.com/edugraph/career/study-abroad-calcutta-girl-arunima-ghosh-shares-her-journey-in-the-uk/cid/1882108
1059942146	20220824	202208	2022	2022.6411											IND	HARYANA	IND								1	042	042	04	1	1.9	2	1	2	0.83798882681564	0								4	Faridabad, Haryana, India	IN	IN10	70265	28.4333	77.3167	-2095578	4	Faridabad, Haryana, India	IN	IN10	70265	28.4333	77.3167	-2095578	20220824084500	https://zeenews.india.com/india/pm-narendra-modi-inaugurates-amrita-hospital-in-faridabad-2501031.html
1059942147	20220824	202208	2022	2022.6411											IND	PATNA	IND								0	042	042	04	1	1.9	2	1	2	-1.17130307467057	0								4	Patna, Bihar, India	IN	IN34	17632	25.6	85.1167	-2107500	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	20220824084500	https://www.telegraphindia.com/india/land-for-jobs-scam-cbi-searches-at-premises-of-rjd-leaders-on-day-of-nitish-kumars-floor-test/cid/1882120
1059942148	20220824	202208	2022	2022.6411											IRL	DUBLIN	IRL								1	191	191	19	4	-9.5	10	1	10	-0.78125	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20220824084500	https://www.rte.ie/news/business/2022/0824/1318474-dublin-central-logistics-park/
1059942149	20220824	202208	2022	2022.6411											ITA	ITALY	ITA								0	042	042	04	1	1.9	2	1	2	1.59833217512161	0								4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20220824084500	http://www.msn.com/en-us/travel/news/they-met-on-a-promenade-in-nice-now-this-couple-makes-a-living-traveling-in-a-world-of-sounds/ar-AA111A6v
1059942150	20220824	202208	2022	2022.6411											JPN	JAPAN	JPN								1	042	042	04	1	1.9	2	1	2	-2.52100840336135	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20220824084500	https://sputniknews.com/20220824/indian-prime-minister-intends-to-attend-late-abes-state-funeral-reports-say-1099928385.html
1059942151	20220824	202208	2022	2022.6411											JUD	JUDGE						JUD			1	013	013	01	1	0.4	10	1	10	-2.52100840336135	0								4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20220824084500	https://www.dw.com/en/thailand-court-suspends-prime-minister-prayuth-chan-ocha/a-62906974
1059942152	20220824	202208	2022	2022.6411											JUD	JUDICIARY						JUD			1	014	014	01	1	0.0	10	1	10	-6.56167979002624	0								4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20220824084500	https://www.econotimes.com/Iraq-judiciary-suspends-work-following-continued-protests-by-Sadr-supporters-1639976
1059942153	20220824	202208	2022	2022.6411											JUD	PROSECUTOR						JUD			0	020	020	02	1	3.0	6	1	6	-5.64971751412429	0								3	Little Rock, Arkansas, United States	US	USAR		34.7465	-92.2896	83350	3	Little Rock, Arkansas, United States	US	USAR		34.7465	-92.2896	83350	20220824084500	https://www.naturalnews.com/2022-08-23-fbi-agent-pleads-guilty-to-destroying-evidence.html
1059942154	20220824	202208	2022	2022.6411											JUD	PROSECUTOR						JUD			0	020	020	02	1	3.0	4	1	4	-5.64971751412429	0								2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20220824084500	https://www.naturalnews.com/2022-08-23-fbi-agent-pleads-guilty-to-destroying-evidence.html
1059942155	20220824	202208	2022	2022.6411											KOR	SOUTH KOREA	KOR								1	036	036	03	1	4.0	5	1	5	5.82959641255605	0								1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20220824084500	https://www.telegraphindia.com/entertainment/bangtan-sonyeondan-to-hold-free-in-person-concert-on-october-15/cid/1882106
1059942156	20220824	202208	2022	2022.6411											KOR	BUSAN	KOR								1	043	043	04	1	2.8	6	1	6	5.82959641255605	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	1	South Korea	KS	KS		37	127.5	KS	20220824084500	https://www.telegraphindia.com/entertainment/bangtan-sonyeondan-to-hold-free-in-person-concert-on-october-15/cid/1882106
1059942157	20220824	202208	2022	2022.6411											KOR	SOUTH KOREA	KOR								1	051	051	05	1	3.4	10	1	10	5.82959641255605	0								1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20220824084500	https://www.telegraphindia.com/entertainment/bangtan-sonyeondan-to-hold-free-in-person-concert-on-october-15/cid/1882106
1059942158	20220824	202208	2022	2022.6411											LEG	LEGISLATOR						LEG			1	020	020	02	1	3.0	2	1	2	-2.06185567010309	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220824084500	https://www.indiatvnews.com/news/india/aap-mounts-allegations-against-bjp-says-it-offered-rs-20-cr-each-to-4-mlas-to-switch-sides-2022-08-24-802566
1059942159	20220824	202208	2022	2022.6411											LEG	PARLIAMENT						LEG			1	051	051	05	1	3.4	10	1	10	1.88679245283019	0								4	Talasea, West New Britain, Papua New Guinea	PP	PP17	18585	-5.27985	150.011	-2200924	4	Talasea, West New Britain, Papua New Guinea	PP	PP17	18585	-5.27985	150.011	-2200924	20220824084500	https://sputniknews.com/20220824/prime-minister-of-papua-new-guinea-establishes-ministries-of-coffee-palm-oil-1099932227.html
1059942160	20220824	202208	2022	2022.6411											MDVEDU	MALE	MDV					EDU			0	043	043	04	1	2.8	10	1	10	-2.61374636979671	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220824084500	https://www.montgomeryadvertiser.com/story/opinion/2022/08/24/we-should-past-surprise-when-school-shootings-happen/7882513001/
1059942161	20220824	202208	2022	2022.6411											MED	PUBLICATION						MED			1	043	043	04	1	2.8	10	1	10	1.6304347826087	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20220824084500	https://wdrv.com/compilations-by-queen-elton-john-top-the-billboard-year-end-top-rock-albums-chart/
1059942162	20220824	202208	2022	2022.6411											MNCUSAMED	GOOGLE	USA					MNC	MED		0	010	010	01	1	0.0	3	1	3	-4.07446434843695	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20220824084500	https://www.sott.net/article/471336-A-dad-took-photos-of-his-naked-toddler-for-the-doctor-Google-flagged-him-as-a-criminal
1059942163	20220824	202208	2022	2022.6411											MNCUSAMED	GOOGLE	USA					MNC	MED		0	020	020	02	1	3.0	6	1	6	-4.07446434843695	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20220824084500	https://www.sott.net/article/471336-A-dad-took-photos-of-his-naked-toddler-for-the-doctor-Google-flagged-him-as-a-criminal
1059942164	20220824	202208	2022	2022.6411											NGA	NIGERIA	NGA								1	042	042	04	1	1.9	8	1	8	-9.25266903914592	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20220824084500	https://www.gulftoday.ae/news/2022/08/24/kidnapped-catholic-nuns-freed-in-nigeria-police
1059942165	20220824	202208	2022	2022.6411											NGA	NIGERIA	NGA								1	061	061	06	2	6.4	2	1	2	1.34638922888617	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20220824084500	https://www.vanguardngr.com/2022/08/local-content-how-nigerian-engineers-built-20000bpd-oil-drilling-platform-with-local-materials/
1059942166	20220824	202208	2022	2022.6411											NGA	NIGERIA	NGA								1	112	112	11	3	-2.0	2	1	2	-2.69230769230769	0								4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20220824084500	https://www.businesstoday.in/industry/pharma/story/nigeria-introduces-bharat-biotechs-rotavac-vaccine-345475-2022-08-24
1059942167	20220824	202208	2022	2022.6411											NZL	WELLINGTON	NZL								0	043	043	04	1	2.8	1	1	1	-3.75757575757575	0								4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	20220824084500	https://www.theepochtimes.com/rebel-news-journalist-avi-yemini-barred-entry-to-new-zealand-to-report-on-thousand-strong-anti-government-protest_4685132.html
1059942168	20220824	202208	2022	2022.6411											NZL	WELLINGTON	NZL								0	043	043	04	1	2.8	1	1	1	-3.75757575757575	0								4	Civic Square, Northern Territory, Australia	AS	AS03	5122	-12.4652	130.845	11350685	4	Civic Square, Northern Territory, Australia	AS	AS03	5122	-12.4652	130.845	11350685	20220824084500	https://www.theepochtimes.com/rebel-news-journalist-avi-yemini-barred-entry-to-new-zealand-to-report-on-thousand-strong-anti-government-protest_4685132.html
1059942169	20220824	202208	2022	2022.6411											OPP	ACTIVIST						OPP			1	111	111	11	3	-2.0	10	1	10	-4.18410041841004	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824084500	https://www.toronto.com/opinion/why-ontario-should-reconsider-their-pit-bull-ban/article_0744e85f-c3a2-57c1-8142-6afba3e4073e.html
1059942170	20220824	202208	2022	2022.6411											PRT	PORTUGAL	PRT								0	042	042	04	1	1.9	2	1	2	1.45867098865478	0								4	Brasilia, Distrito Federal, Brazil	BR	BR07	40202	-15.7833	-47.9167	-631243	4	Brasilia, Distrito Federal, Brazil	BR	BR07	40202	-15.7833	-47.9167	-631243	20220824084500	https://www.trtworld.com/americas/ex-emperor-s-heart-returns-to-brazil-for-bicentennial-event-60074
