1059874334	20220816	202208	2022	2022.6192	JUD	ATTORNEY						JUD													0	014	014	01	1	0.0	20	2	20	-6.77204353674942	3	Wake County, North Carolina, United States	US	USNC	NC183	35.7835	-78.6331	1008592	0								3	Wake County, North Carolina, United States	US	USNC		35.7835	-78.6331	1008592	20220823214500	https://www.nhregister.com/news/article/2nd-man-charged-with-murder-in-N-Carolina-17393176.php
1059874335	20220816	202208	2022	2022.6192	PRTELI	ANTONIO GUTERRES	PRT					ELI			UKR	UKRAINIAN	UKR								0	040	040	04	1	1.0	2	1	2	0	4	Lviv, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	49.8407	24.0305	-1045268	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220823214500	https://www.swoknews.com/ap/international/un-nuclear-agency-again-asks-to-visit-ukraine-nuclear-plant/article_862a81c0-79c4-5961-b519-cadc483dde6e.html
1059874336	20220816	202208	2022	2022.6192	UKR	UKRAINIAN	UKR								PRTELI	ANTONIO GUTERRES	PRT					ELI			0	040	040	04	1	1.0	2	1	2	0	1	Russia	RS	RS		60	100	RS	4	Lviv, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	49.8407	24.0305	-1045268	1	Russia	RS	RS		60	100	RS	20220823214500	https://www.swoknews.com/ap/international/un-nuclear-agency-again-asks-to-visit-ukraine-nuclear-plant/article_862a81c0-79c4-5961-b519-cadc483dde6e.html
1059874337	20220816	202208	2022	2022.6192	USA	UNITED STATES	USA								IGOUNOWFP	WORLD FOOD PROGRAM		UNO				IGO			0	070	070	07	2	7.0	4	1	4	-3.4965034965035	1	United States	US	US		39.828175	-98.5795	US	4	Odessa, Odes'ka Oblast, Ukraine	UP	UP17	28558	46.4639	30.7386	-1049092	1	United States	US	US		39.828175	-98.5795	US	20220823214500	https://www.rte.ie/news/ukraine/2022/0823/1318424-grain-exports/
1059874338	20220816	202208	2022	2022.6192	USA	WYOMING	USA								LEG	CONGRESS						LEG			0	042	042	04	1	1.9	6	1	6	-0.98522167487684	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220823214500	https://www.bignewsnetwork.com/news/272663765/liz-cheneys-2024-presidential-bid-could-help-trump-poll
1059874339	20220816	202208	2022	2022.6192	USA	UNITED STATES	USA								LEG	CONGRESS						LEG			0	042	042	04	1	1.9	1	1	1	-0.98522167487684	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220823214500	https://www.bignewsnetwork.com/news/272663765/liz-cheneys-2024-presidential-bid-could-help-trump-poll
1059874340	20220816	202208	2022	2022.6192	USA	UNITED STATES	USA								LEG	CONGRESS						LEG			0	042	042	04	1	1.9	1	1	1	-0.98522167487684	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20220823214500	https://www.bignewsnetwork.com/news/272663765/liz-cheneys-2024-presidential-bid-could-help-trump-poll
1059874341	20220816	202208	2022	2022.6192	USA	UNITED STATES	USA								UKR	UKRAINE	UKR								0	010	010	01	1	0.0	2	1	2	-3.4965034965035	1	United States	US	US		39.828175	-98.5795	US	4	Odessa, Odes'ka Oblast, Ukraine	UP	UP17	28558	46.4639	30.7386	-1049092	4	Odessa, Odes'ka Oblast, Ukraine	UP	UP17	28558	46.4639	30.7386	-1049092	20220823214500	https://www.rte.ie/news/ukraine/2022/0823/1318424-grain-exports/
1059874342	20220822	202208	2022	2022.6356											FJIELI	SITIVENI RABUKA	FJI					ELI			1	040	040	04	1	1.0	10	1	10	3.36134453781513	0								0								0								20220823214500	https://www.fijivillage.com/news/General-caution-given-to-all-members-of-the-Peoples-Alliance-to-be-sensitive-to-the-views-of-all-ethnic-communities---Rabuka-r5x8f4/
1059874343	20220822	202208	2022	2022.6356											USA	MISSOURI	USA								1	114	114	11	3	-2.0	6	1	6	-0.46511627906976	0								3	Springfield, Missouri, United States	US	USMO	MO077	37.2153	-93.2982	735864	3	Springfield, Missouri, United States	US	USMO	MO077	37.2153	-93.2982	735864	20220823214500	https://klou.iheart.com/content/2022-08-23-missouri-high-school-asks-teachers-to-remove-lgbtq-pride-flags/
1059874344	20220822	202208	2022	2022.6356	CRI	COSTA RICA	CRI								COP	CONSTABLE						COP			1	0241	024	02	1	-0.3	4	1	2	-6.75355450236967	1	Costa Rica	CS	CS		10	-84	CS	1	Costa Rica	CS	CS		10	-84	CS	1	Costa Rica	CS	CS		10	-84	CS	20220823214500	https://www.dailymail.co.uk/news/article-11139375/Bikers-widow-calls-Bedfordshire-Police-chief-resign-pay-crash-probe.html
1059874345	20220822	202208	2022	2022.6356	CRI	COSTA RICA	CRI								CRICOP	COSTA RICA	CRI					COP			1	0241	024	02	1	-0.3	4	1	2	-6.75355450236967	1	Costa Rica	CS	CS		10	-84	CS	1	Costa Rica	CS	CS		10	-84	CS	1	Costa Rica	CS	CS		10	-84	CS	20220823214500	https://www.dailymail.co.uk/news/article-11139375/Bikers-widow-calls-Bedfordshire-Police-chief-resign-pay-crash-probe.html
1059874346	20220822	202208	2022	2022.6356	FJIELI	SITIVENI RABUKA	FJI					ELI													1	040	040	04	1	1.0	10	1	10	3.36134453781513	0								0								0								20220823214500	https://www.fijivillage.com/news/General-caution-given-to-all-members-of-the-Peoples-Alliance-to-be-sensitive-to-the-views-of-all-ethnic-communities---Rabuka-r5x8f4/
1059874347	20220822	202208	2022	2022.6356	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	4	1	4	-4.2380522993688	3	Charles River, Massachusetts, United States	US	USMA	MA025	42.3709	-71.0495	619357	0								3	Charles River, Massachusetts, United States	US	USMA		42.3709	-71.0495	619357	20220823214500	https://www.wgbh.org/news/local-news/2022/08/23/dry-rivers-and-wildfires-worsen-as-drought-continues-in-massachusetts
1059874348	20220822	202208	2022	2022.6356	USA	MISSOURI	USA								EDU	SCHOOL						EDU			1	141	141	14	3	-6.5	10	1	10	-0.46511627906976	3	Springfield, Missouri, United States	US	USMO	MO077	37.2153	-93.2982	735864	3	Springfield, Missouri, United States	US	USMO	MO077	37.2153	-93.2982	735864	3	Springfield, Missouri, United States	US	USMO	MO077	37.2153	-93.2982	735864	20220823214500	https://klou.iheart.com/content/2022-08-23-missouri-high-school-asks-teachers-to-remove-lgbtq-pride-flags/
1059874349	20220822	202208	2022	2022.6356	USA	MISSOURI	USA								EDU	SCHOOL						EDU			1	141	141	14	3	-6.5	2	1	2	-0.46511627906976	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	3	Springfield, Missouri, United States	US	USMO	MO077	37.2153	-93.2982	735864	20220823214500	https://klou.iheart.com/content/2022-08-23-missouri-high-school-asks-teachers-to-remove-lgbtq-pride-flags/
1059874350	20220822	202208	2022	2022.6356	USAEDU	UNITED STATES	USA					EDU			EDU	SCHOOL						EDU			1	141	141	14	3	-6.5	4	1	4	-0.46511627906976	3	Springfield, Missouri, United States	US	USMO	MO077	37.2153	-93.2982	735864	3	Springfield, Missouri, United States	US	USMO	MO077	37.2153	-93.2982	735864	3	Springfield, Missouri, United States	US	USMO	MO077	37.2153	-93.2982	735864	20220823214500	https://klou.iheart.com/content/2022-08-23-missouri-high-school-asks-teachers-to-remove-lgbtq-pride-flags/
1059874351	20220822	202208	2022	2022.6356	USAEDU	UNITED STATES	USA					EDU			EDU	SCHOOL						EDU			1	141	141	14	3	-6.5	4	1	4	-0.46511627906976	3	Springfield, Missouri, United States	US	USMO	MO077	37.2153	-93.2982	735864	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	3	Springfield, Missouri, United States	US	USMO	MO077	37.2153	-93.2982	735864	20220823214500	https://klou.iheart.com/content/2022-08-23-missouri-high-school-asks-teachers-to-remove-lgbtq-pride-flags/
1059874352	20220823	202208	2022	2022.6384											AUS	AUSTRALIA	AUS								1	0211	021	02	1	3.4	2	1	2	-1.51057401812688	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220823214500	https://www.smh.com.au/money/super-and-retirement/how-natural-gas-producers-and-bhp-divide-investors-20220819-p5bb9a.html
1059874353	20220823	202208	2022	2022.6384											AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	6	1	6	-4.30430430430431	0								4	Ross River, Queensland, Australia	AS	AS04	40197	-19.3167	146.733	-1598378	4	Ross River, Queensland, Australia	AS	AS04	40197	-19.3167	146.733	-1598378	20220823214500	https://www.horsetalk.co.nz/2022/08/24/exposure-ross-river-virus-common-queensland-horse/
1059874354	20220823	202208	2022	2022.6384											BGR	BULGARIAN	BGR								0	042	042	04	1	1.9	1	1	1	-1.78117048346056	0								4	Slovakia, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4871	54.371	11280292	4	Buzet, Waals Gewest, Belgium	BE	BE14	5854	50.5379	4.36705	-1955710	20220823214500	https://www.9news.com.au/world/teen-pilot-on-track-to-become-youngest-person-to-fly-solo-around-world/3d6fbfdb-4214-4a60-a4b9-1a1cd773da7c
1059874355	20220823	202208	2022	2022.6384											BUS	COMPANY						BUS			0	036	036	03	1	4.0	20	2	20	0.68153655514251	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20220823214500	https://www.superiortelegram.com/news/local/duluth-nonprofit-brings-zero-energy-homes-to-northland
1059874356	20220823	202208	2022	2022.6384											BUS	BUSINESS						BUS			0	052	052	05	1	3.5	10	1	10	-0.18903591682419	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220823214500	https://news.yahoo.com/meet-mother-daughter-pairs-smothered-204408958.html
1059874357	20220823	202208	2022	2022.6384											BUS	COMPANIES						BUS			0	071	071	07	2	7.4	20	1	20	2.06611570247934	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20220823214500	https://www.prnewswire.com:443/news-releases/three-companies-to-help-nasa-advance-solar-array-technology-for-moon-301611142.html
1059874358	20220823	202208	2022	2022.6384											BUS	COMPANIES						BUS			0	073	073	07	2	7.4	4	1	4	-3.01318267419962	0								3	San Marcos, California, United States	US	USCA		33.1434	-117.166	1661388	3	San Marcos, California, United States	US	USCA		33.1434	-117.166	1661388	20220823214500	https://alabamanewscenter.com/2022/08/23/pfizers-5-4-billion-deal-could-mean-big-things-for-sickle-cell-disease/
1059874359	20220823	202208	2022	2022.6384											BUS	COMPANIES						BUS			0	073	073	07	2	7.4	6	1	6	-3.01318267419962	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220823214500	https://alabamanewscenter.com/2022/08/23/pfizers-5-4-billion-deal-could-mean-big-things-for-sickle-cell-disease/
1059874360	20220823	202208	2022	2022.6384											BUSBUS	COMPANY						BUS	BUS		0	130	130	13	3	-4.4	3	1	3	-8.39064649243466	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20220823214500	https://www.ibtimes.com/twitter-whistleblower-could-help-musk-adding-volatility-legal-battle-3604959
1059874361	20220823	202208	2022	2022.6384											CAN	CANADA	CAN								1	036	036	03	1	4.0	1	1	1	-2.71966527196653	0								3	Boundary Waters Canoe Area Wilderness, Minnesota, United States	US	USMN		47.9416	-91.2154	1829030	3	Boundary Waters Canoe Area Wilderness, Minnesota, United States	US	USMN		47.9416	-91.2154	1829030	20220823214500	https://www.shorenewsnetwork.com/2022/08/23/antofagasta-sues-u-s-in/
1059874362	20220823	202208	2022	2022.6384											CAN	CANADIAN	CAN								1	043	043	04	1	2.8	8	1	8	0.843881856540084	0								4	Cobourg, Ontario, Canada	CA	CA08	12670	43.9667	-78.1667	-562792	4	Cobourg, Ontario, Canada	CA	CA08	12670	43.9667	-78.1667	-562792	20220823214500	https://www.brightontoday.ca/2022/08/23/community-spotlight-cobourgs-st-peters-church-bells-will-ring-once-again/
1059874363	20220823	202208	2022	2022.6384											CHN	CHINA	CHN								0	061	061	06	2	6.4	2	1	2	2.8747433264887	0								5	Kano State, Kano, Nigeria	NI	NI29	191066	11.5	8.5	-2014618	5	Kano State, Kano, Nigeria	NI	NI29	191066	11.5	8.5	-2014618	20220823214500	https://www.vanguardngr.com/2022/08/kano-cares-project-dole-out-n1bn-lifeline-to-farmers/
1059874364	20220823	202208	2022	2022.6384											CHN	CHINA	CHN								0	061	061	06	2	6.4	6	1	6	2.8747433264887	0								1	China	CH	CH		35	105	CH	5	Kano State, Kano, Nigeria	NI	NI29	191066	11.5	8.5	-2014618	20220823214500	https://www.vanguardngr.com/2022/08/kano-cares-project-dole-out-n1bn-lifeline-to-farmers/
1059874365	20220823	202208	2022	2022.6384											COP	DEPUTY						COP			0	1123	112	11	3	-2.0	12	2	12	-6.77204353674942	0								3	Wake County, North Carolina, United States	US	USNC		35.7835	-78.6331	1008592	3	Wake County, North Carolina, United States	US	USNC		35.7835	-78.6331	1008592	20220823214500	https://www.nhregister.com/news/article/2nd-man-charged-with-murder-in-N-Carolina-17393176.php
1059874366	20220823	202208	2022	2022.6384											COP	POLICE						COP			1	1123	112	11	3	-2.0	6	1	6	-6.75355450236967	0								1	Costa Rica	CS	CS		10	-84	CS	1	Costa Rica	CS	CS		10	-84	CS	20220823214500	https://www.dailymail.co.uk/news/article-11139375/Bikers-widow-calls-Bedfordshire-Police-chief-resign-pay-crash-probe.html
1059874367	20220823	202208	2022	2022.6384											COP	DEPUTIES						COP			0	1124	112	11	3	-2.0	2	1	2	-6.35155096011817	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220823214500	https://www.nbcnews.com/news/us-news/family-black-woman-killed-georgia-deputies-served-warrant-files-lawsui-rcna44452
1059874368	20220823	202208	2022	2022.6384											COP	DEPUTY						COP			0	190	190	19	4	-10.0	12	2	12	-6.77204353674942	0								3	Wake County, North Carolina, United States	US	USNC		35.7835	-78.6331	1008592	3	Wake County, North Carolina, United States	US	USNC		35.7835	-78.6331	1008592	20220823214500	https://www.nhregister.com/news/article/2nd-man-charged-with-murder-in-N-Carolina-17393176.php
1059874369	20220823	202208	2022	2022.6384											CRI	COSTA RICA	CRI								1	042	042	04	1	1.9	10	1	10	1.94986072423399	0								0								0								20220823214500	https://www.celebuzz.com/g/leah-messer-shares-baby-news-im-excited/
1059874370	20220823	202208	2022	2022.6384											CUB	CUBA	CUB								1	173	173	17	4	-5.0	4	1	4	-8.02919708029197	0								4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20220823214500	https://krdo.com/news/2022/08/23/suspect-arrested-in-homicide-from-early-friday-morning-at-the-new-havana-grill/
1059874371	20220823	202208	2022	2022.6384											CVL	COMMUNITY						CVL			0	040	040	04	1	1.0	2	1	2	-0.75901328273245	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20220823214500	https://www.sfchronicle.com/bayarea/article/Politics-influenced-Gavin-Newsom-s-decision-to-17393126.php
1059874372	20220823	202208	2022	2022.6384											CVL	SETTLEMENT						CVL			0	040	040	04	1	1.0	2	1	2	-12.9107981220657	0								3	Kandiyohi County, Minnesota, United States	US	USMN		45.1333	-95.0008	659479	3	Kandiyohi County, Minnesota, United States	US	USMN		45.1333	-95.0008	659479	20220823214500	https://www.wctrib.com/news/local/st-cloud-man-sentenced-to-prison-for-pointing-a-gun-involvement-in-separate-shooting-at-a-willmar-party
1059874373	20220823	202208	2022	2022.6384											CVL	COMMUNITY						CVL			0	040	040	04	1	1.0	2	1	2	-0.75901328273245	0								2	California, United States	US	USCA		36.17	-119.746	CA	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220823214500	https://www.sfchronicle.com/bayarea/article/Politics-influenced-Gavin-Newsom-s-decision-to-17393126.php
1059874374	20220823	202208	2022	2022.6384											CVL	CITIZEN						CVL			1	043	043	04	1	2.8	10	1	10	-0.22222222222222	0								4	Academy Of Arts, Al Jizah, Egypt	EG	EG08	65350	30.0037	31.1954	11240478	4	Academy Of Arts, Al Jizah, Egypt	EG	EG08	65350	30.0037	31.1954	11240478	20220823214500	https://english.ahram.org.eg/NewsContent/50/1204/473740/AlAhram-Weekly/Opinion/-Pointblank-Cultural-policy.aspx
1059874375	20220823	202208	2022	2022.6384											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	10	1	10	-1.58730158730159	0								3	Chester High School, Pennsylvania, United States	US	USPA		39.8493	-75.3702	1207161	3	Chester High School, Pennsylvania, United States	US	USPA		39.8493	-75.3702	1207161	20220823214500	https://www.nbcphiladelphia.com/news/local/box-of-guns-mistakenly-delivered-to-delaware-county-high-school/3343155/
1059874376	20220823	202208	2022	2022.6384											EDU	STUDENT						EDU			0	046	046	04	1	7.0	10	1	10	-3.0812324929972	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20220823214500	https://www.12news.com/article/news/education/federal-investigationkyrene-school-district-anti-semitic-harassment/75-b3307186-2937-4588-971b-cfd4c9df4acc
1059874377	20220823	202208	2022	2022.6384											EDU	ACADEMICS						EDU			0	081	081	08	2	5.0	1	1	1	-0.75901328273245	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220823214500	https://www.sfchronicle.com/bayarea/article/Politics-influenced-Gavin-Newsom-s-decision-to-17393126.php
1059874378	20220823	202208	2022	2022.6384											EGY	EGYPTIAN	EGY								0	020	020	02	1	3.0	10	1	10	3.0010718113612	0								4	Ministry Of Culture, Al Jizah, Egypt	EG	EG08	65350	30.0652	31.2131	11241986	4	Ministry Of Culture, Al Jizah, Egypt	EG	EG08	65350	30.0652	31.2131	11241986	20220823214500	https://english.ahram.org.eg/NewsContent/50/1204/473741/AlAhram-Weekly/Opinion/Imagination-first.aspx
1059874379	20220823	202208	2022	2022.6384											EGY	NILE	EGY								1	130	130	13	3	-4.4	10	1	10	-2.08695652173913	0								4	Fort Portal, Kabarole, Uganda	UG	UG79	18585	0.693889	30.2664	-1727821	4	Fort Portal, Kabarole, Uganda	UG	UG79	18585	0.693889	30.2664	-1727821	20220823214500	https://african.business/2022/08/apo-newsfeed/minister-expert-disagree-over-west-nile-power-crisis/
