1060044159	20220817	202208	2022	2022.6219											EDU	STUDENT						EDU			1	042	042	04	1	1.9	10	1	10	4.2910447761194	0								3	John The Baptist, Arizona, United States	US	USAZ		32.2598	-112.893	6439	3	John The Baptist, Arizona, United States	US	USAZ		32.2598	-112.893	6439	20220824220000	http://www.icatholic.org/article/expansion-enhances-engineering-and-science-learning-39316422
1060044160	20220817	202208	2022	2022.6219	CVL	TENANTS						CVL													0	192	192	19	4	-9.5	10	1	10	2.37529691211402	1	Chad	CD	CD		15	19	CD	0								1	Chad	CD	CD		15	19	CD	20220824220000	https://www.bemidjipioneer.com/news/local/east-conifer-estates-grand-opening-marks-final-phase-of-conifer-housing-project
1060044161	20220817	202208	2022	2022.6219	EDU	STUDENT						EDU													1	043	043	04	1	2.8	4	1	4	4.2910447761194	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	0								3	John The Baptist, Arizona, United States	US	USAZ		32.2598	-112.893	6439	20220824220000	http://www.icatholic.org/article/expansion-enhances-engineering-and-science-learning-39316422
1060044162	20220817	202208	2022	2022.6219	PHL	FILIPINO	PHL								GOV	GOVERNMENT						GOV			1	192	192	19	4	-9.5	3	1	3	-4.7112462006079	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20220824220000	https://newsinfo.inquirer.net/1652815/adb-pandemic-hardest-on-poor
1060044163	20220817	202208	2022	2022.6219	SWE	STOCKHOLM	SWE								UKR	UKRAINIAN	UKR								0	020	020	02	1	3.0	2	1	2	-2.72633744855967	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220824220000	https://freerepublic.com/tag/*/index?more=4088045
1060044164	20220817	202208	2022	2022.6219	SWE	STOCKHOLM	SWE								UKR	UKRAINIAN	UKR								0	020	020	02	1	3.0	2	1	2	-2.72633744855967	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20220824220000	https://freerepublic.com/tag/*/index?more=4088045
1060044165	20220817	202208	2022	2022.6219	SWE	STOCKHOLM	SWE								UKRREF	UKRAINIAN	UKR					REF			0	020	020	02	1	3.0	6	1	6	-2.72633744855967	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20220824220000	https://freerepublic.com/tag/*/index?more=4088045
1060044166	20220823	202208	2022	2022.6384	GOVEDU	MINIST OF EDUCATION						GOV	EDU		IGOEUREEC	THE EU	EUR	EEC				IGO			1	051	051	05	1	3.4	2	1	2	4.09982174688057	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20220824220000	https://www.vanguardngr.com/2022/08/fg-charges-nigerian-students-abroad-to-be-law-abiding/
1060044167	20220823	202208	2022	2022.6384	GOVEDU	MINIST OF EDUCATION						GOV	EDU		IGOEUREEC	THE EU	EUR	EEC				IGO			1	051	051	05	1	3.4	6	1	6	4.09982174688057	1	Pakistan	PK	PK		30	70	PK	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20220824220000	https://www.vanguardngr.com/2022/08/fg-charges-nigerian-students-abroad-to-be-law-abiding/
1060044168	20220824	202208	2022	2022.6411											AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	8	1	8	-2.68199233716475	0								4	Frankston, Victoria, Australia	AS	AS07	5373	-38.1333	145.117	-1574126	4	Frankston, Victoria, Australia	AS	AS07	5373	-38.1333	145.117	-1574126	20220824220000	https://www.9news.com.au/national/michele-brown-murder-1992-cold-case-1-million-dollar-reward-announced/5e185a91-6133-4f00-a03d-a461956f83c9
1060044169	20220824	202208	2022	2022.6411											BEL	BELGIUM	BEL								1	141	141	14	3	-6.5	10	1	10	3.5426731078905	0								1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	20220824220000	https://www.potatonewstoday.com/2022/08/04/dewulf-at-potato-demonstration-day-first-international-demo-of-the-enduro-potato-harvester/
1060044170	20220824	202208	2022	2022.6411											BUS	MANUFACTURER						BUS			0	010	010	01	1	0.0	3	1	3	0.355871886121	0								1	Iran	IR	IR		32	53	IR	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220824220000	https://www.presstv.ir/Detail/2022/08/24/687975/Iran-Russia-automotive-industry-MoUs-signing
1060044171	20220824	202208	2022	2022.6411											BUS	MANUFACTURER						BUS			0	010	010	01	1	0.0	4	1	4	0.355871886121	0								1	United States	US	US		39.828175	-98.5795	US	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220824220000	https://www.presstv.ir/Detail/2022/08/24/687975/Iran-Russia-automotive-industry-MoUs-signing
1060044172	20220824	202208	2022	2022.6411											BUS	BUSINESS						BUS			1	036	036	03	1	4.0	10	1	10	2.76073619631902	0								1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20220824220000	https://markets.buffalonews.com/buffnews/article/getnews-2022-8-24-koh-management-to-launch-all-new-audit-division-under-the-name-koh-and-lim-audit
1060044173	20220824	202208	2022	2022.6411											BUS	CHAMBER OF COMMERCE						BUS			1	042	042	04	1	1.9	2	1	2	3.81679389312977	0								3	Reed City, Michigan, United States	US	USMI		43.875	-85.51	1621363	3	Reed City, Michigan, United States	US	USMI		43.875	-85.51	1621363	20220824220000	https://www.ourmidland.com/news/article/Reed-City-Chamber-of-Commerce-hosts-collaborative-17395750.php
1060044174	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								1	050	050	05	1	3.5	8	1	8	4.17827298050139	0								4	Chengdu, Sichuan, China	CH	CH32	13270	30.6667	104.067	-1900349	4	Chengdu, Sichuan, China	CH	CH32	13270	30.6667	104.067	-1900349	20220824220000	https://www.textileworld.com/textile-world/knitting-apparel/2022/08/canada-goose-strengthens-leadership-team-in-china-with-appointment-of-larry-li-as-president/
1060044175	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								1	050	050	05	1	3.5	2	1	2	4.17827298050139	0								4	Tianjin, Tianjin, China	CH	CH28	13279	39.1422	117.177	-1928564	4	Tianjin, Tianjin, China	CH	CH28	13279	39.1422	117.177	-1928564	20220824220000	https://www.textileworld.com/textile-world/knitting-apparel/2022/08/canada-goose-strengthens-leadership-team-in-china-with-appointment-of-larry-li-as-president/
1060044176	20220824	202208	2022	2022.6411											CHRCTH	CATHOLIC				CHR	CTH				1	043	043	04	1	2.8	3	1	3	7.77777777777777	0								3	West Valley City, Utah, United States	US	USUT		40.6916	-112.001	1437843	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20220824220000	http://www.icatholic.org/article/sts-peter-and-paul-parish-celebrates-golden-jubilee-18616399
1060044177	20220824	202208	2022	2022.6411											COP	POLICE						COP			1	040	040	04	1	1.0	5	1	5	-8	0								3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	20220824220000	https://www.azcentral.com/story/news/local/phoenix-breaking/2022/08/24/edgar-moreno-perez-fatally-shot-phoenix-apartment-complex/7883979001/
1060044178	20220824	202208	2022	2022.6411											COP	POLICE						COP			1	080	080	08	2	5.0	6	1	6	-4.54545454545455	0								2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20220824220000	https://www.kmbc.com/article/kansas-city-man-jacob-owsley-weekend-amber-alert-homicide-released-from-custody/40982639
1060044179	20220824	202208	2022	2022.6411											COP	POLICE						COP			0	173	173	17	4	-5.0	10	1	10	-0.44444444444445	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20220824220000	https://newsghana.com.gh/appointment-of-adolf-ali-is-in-order-ndc-northern-region/
1060044180	20220824	202208	2022	2022.6411											COP	POLICE						COP			1	181	181	18	4	-9.0	3	1	3	-4.54545454545455	0								2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20220824220000	https://www.kmbc.com/article/kansas-city-man-jacob-owsley-weekend-amber-alert-homicide-released-from-custody/40982639
1060044181	20220824	202208	2022	2022.6411											CRM	CRIMINAL						CRM			0	111	111	11	3	-2.0	6	1	6	-4.56431535269709	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20220824220000	http://www.castanet.net/edition/news-story-381758-3-.htm
1060044182	20220824	202208	2022	2022.6411											CRM	CRIMINAL						CRM			0	111	111	11	3	-2.0	6	1	6	-4.56431535269709	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220824220000	http://www.castanet.net/edition/news-story-381758-3-.htm
1060044183	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			1	033	033	03	1	5.2	10	1	10	4.2910447761194	0								3	John The Baptist, Arizona, United States	US	USAZ		32.2598	-112.893	6439	3	John The Baptist, Arizona, United States	US	USAZ		32.2598	-112.893	6439	20220824220000	http://www.icatholic.org/article/expansion-enhances-engineering-and-science-learning-39316422
1060044184	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			0	036	036	03	1	4.0	10	1	10	4.71976401179941	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20220824220000	https://www.hawaii.edu/news/2022/08/24/ben-godsey-250k-rise-gift/
1060044185	20220824	202208	2022	2022.6411											EDU	ECONOMIST						EDU			1	043	043	04	1	2.8	10	1	10	-0.52910052910053	0								4	Dugina, Kurskaya Oblast', Russia	RS	RS41	25068	51.5604	34.4917	-2904278	4	Dugina, Kurskaya Oblast', Russia	RS	RS41	25068	51.5604	34.4917	-2904278	20220824220000	https://www.valuewalk.com/high-alpha-stocks-that-go-up-on-down-days/
1060044186	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			0	043	043	04	1	2.8	2	1	2	-2.72633744855967	0								3	Fairfax County, Virginia, United States	US	USVA		38.8501	-77.3497	1480119	3	Fairfax County, Virginia, United States	US	USVA		38.8501	-77.3497	1480119	20220824220000	https://freerepublic.com/tag/*/index?more=4088045
1060044187	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			0	043	043	04	1	2.8	8	1	8	1.23329907502569	0								3	Lincoln College, Illinois, United States	US	USIL		40.157	-89.3606	1720872	3	Lincoln College, Illinois, United States	US	USIL		40.157	-89.3606	1720872	20220824220000	https://pantagraph.com/news/local/education/watch-now-eureka-college-president-students-optimistic-for-new-school-year/article_56ccc83e-23d2-11ed-97d7-a3d3be9f57e0.html
1060044188	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			0	043	043	04	1	2.8	1	1	1	0.96011816838996	0								3	Polk County, Florida, United States	US	USFL		27.9586	-81.7081	295747	3	Polk County, Florida, United States	US	USFL		27.9586	-81.7081	295747	20220824220000	https://www.christianpost.com/news/anti-crt-candidates-flip-school-board-majorities-across-florida.html
1060044189	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			0	051	051	05	1	3.4	2	1	2	0.96011816838996	0								3	Brevard County, Florida, United States	US	USFL		28.292	-80.7492	295749	3	Brevard County, Florida, United States	US	USFL		28.292	-80.7492	295749	20220824220000	https://www.christianpost.com/news/anti-crt-candidates-flip-school-board-majorities-across-florida.html
1060044190	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			1	190	190	19	4	-10.0	5	1	5	-2.42290748898678	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20220824220000	https://www.nola.com/news/education/article_cc04caa2-2328-11ed-a3fe-4b64981897f6.html
1060044191	20220824	202208	2022	2022.6411											ELI	ACTOR						ELI			1	040	040	04	1	1.0	10	1	10	-5.71428571428569	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220824220000	https://www.essence.com/articles/london-brown-and-hailey-killgore-on-making-their-tense-father-daughter-relationship-authentic-on-power-book-iii-raising-kanan/
1060044192	20220824	202208	2022	2022.6411											ESP	SIERRA NEVADA	ESP								1	061	061	06	2	6.4	2	1	2	-2.29166666666667	0								3	Sierra Nevada, California, United States	US	USCA		36.5785	-118.293	253582	3	Sierra Nevada, California, United States	US	USCA		36.5785	-118.293	253582	20220824220000	https://www.ecowatch.com/celebrities-water-usage-drought.html
1060044193	20220824	202208	2022	2022.6411											GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	14	1	8	6.12903225806452	0								4	Leicester, Leicester, United Kingdom	UK	UKH4	40124	52.6333	-1.13333	-2600961	4	Leicester, Leicester, United Kingdom	UK	UKH4	40124	52.6333	-1.13333	-2600961	20220824220000	https://www.leicestermercury.co.uk/news/leicester-news/steps-meet-greet-leicester-hmv-7506531
1060044194	20220824	202208	2022	2022.6411											GBR	UNITED KINGDOM	GBR								0	061	061	06	2	6.4	4	1	4	2.69922879177378	0								1	United Kingdom	UK	UK		54	-4	UK	1	Japan	JA	JA		36	138	JA	20220824220000	https://www.potatonewstoday.com/2022/08/24/potatoeurope-visitors-to-see-latest-handling-innovations-from-haith/
1060044195	20220824	202208	2022	2022.6411											GOV	MAYOR						GOV			1	010	010	01	1	0.0	1	1	1	0.480769230769234	0								3	Nashville, Tennessee, United States	US	USTN	TN037	36.1659	-86.7844	1652484	3	Nashville, Tennessee, United States	US	USTN	TN037	36.1659	-86.7844	1652484	20220824220000	https://www.nashvillepost.com/business/development/giarratana-pays-4-92m-for-downtown-property/article_669eee18-23f0-11ed-a67d-c3fee27f4f23.html
1060044196	20220824	202208	2022	2022.6411											GOV	AMBASSADOR						GOV			0	051	051	05	1	3.4	4	1	4	3.39506172839506	0								4	Amman, (JO11), Jordan	JO	JO11	36728	31.95	35.9333	-970362	4	Amman, (JO11), Jordan	JO	JO11	36728	31.95	35.9333	-970362	20220824220000	http://jordantimes.com/news/local/japan-donates-rehabilitation-equipment-centre-people-disabilities
1060044197	20220824	202208	2022	2022.6411											GOV	GOVERNOR						GOV			1	057	057	05	1	8.0	10	1	10	1.34615384615385	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20220824220000	https://www.wvxu.org/local-news/2022-08-24/mitch-mcconnell-federal-funding-student-loans-cvg
1060044198	20220824	202208	2022	2022.6411											GOV	ADMINISTRATION						GOV			1	190	190	19	4	-10.0	5	1	5	-3.65135453474676	0								4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	20220824220000	https://www.forbes.com/sites/kenrapoza/2022/08/24/china-admits-companies-hoard-solar-they-got-biden-to-remove-tariffs-because-of-it/
1060044199	20220824	202208	2022	2022.6411											HLH	HOSPITAL						HLH			1	036	036	03	1	4.0	5	1	5	-1.26050420168068	0								4	Manukau, New Zealand (general), New Zealand	NZ	NZ00	22385	-35.2333	173.217	-1513321	4	Manukau, New Zealand (general), New Zealand	NZ	NZ00	22385	-35.2333	173.217	-1513321	20220824220000	https://waateanews.com/2022/08/25/health-boards-play-surgery-catch-up/
1060044200	20220824	202208	2022	2022.6411											HLH	DOCTOR						HLH			0	112	112	11	3	-2.0	1	1	1	-1.21278941565601	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220824220000	https://www.jsonline.com/story/news/politics/2022/08/24/trump-advisors-turned-ron-johnson-push-hydroxychloroquine/7886363001/
1060044201	20220824	202208	2022	2022.6411											IND	NEW DELHI	IND								1	190	190	19	4	-10.0	6	1	6	-11.2582781456954	0								4	Tikri, Uttaranchal, India	IN	IN39	17903	30.4578	77.8981	6223590	4	Tikri, Uttaranchal, India	IN	IN39	17903	30.4578	77.8981	6223590	20220824220000	https://www.latestly.com/agency-news/india-news-17-year-old-girl-strangled-by-youth-in-delhis-mundka-4120753.html
1060044202	20220824	202208	2022	2022.6411											ISR	JERUSALEM	ISR								1	090	090	09	2	-2.0	40	1	40	-1.48191149187605	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20220824220000	https://bloody-disgusting.com/movie/3728813/evil-dead-rise-getting-a-theatrical-release-in-april-2023/
1060044203	20220824	202208	2022	2022.6411											ITA	ITALY	ITA								1	0841	084	08	2	7.0	4	1	4	1.96078431372549	0								1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20220824220000	https://www.timeswv.com/news/local_news/second-annual-free-concert-in-white-hall-to-held-this-weekend/article_3eb38cc6-231c-11ed-9b84-f79279b53cb7.html
1060044204	20220824	202208	2022	2022.6411											JOR	JORDAN	JOR								0	070	070	07	2	7.0	4	1	4	3.39506172839506	0								4	Amman, (JO11), Jordan	JO	JO11	36728	31.95	35.9333	-970362	4	Amman, (JO11), Jordan	JO	JO11	36728	31.95	35.9333	-970362	20220824220000	http://jordantimes.com/news/local/japan-donates-rehabilitation-equipment-centre-people-disabilities
1060044205	20220824	202208	2022	2022.6411											JUD	JUDGE						JUD			0	130	130	13	3	-4.4	10	1	10	-8.792965627498	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220824220000	https://www.dailymail.co.uk/news/article-11143077/Woman-confronts-ex-husband-trial-kidnapping-raping-holding-hostage.html
1060044206	20220824	202208	2022	2022.6411											LAB	STAFF MEMBER						LAB			1	040	040	04	1	1.0	5	1	5	0.82872928176796	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220824220000	https://www.timminstimes.com:443/news/online-info-session-updates-crawford-project
1060044207	20220824	202208	2022	2022.6411											LEG	CONGRESS						LEG			1	040	040	04	1	1.0	10	1	10	2.97542043984476	0								3	Salt Lake, New Mexico, United States	US	USNM		34.4534	-108.77	923673	3	Salt Lake, New Mexico, United States	US	USNM		34.4534	-108.77	923673	20220824220000	http://www.icatholic.org/article/the-diocesan-pastoral-congress-its-for-everyone-64516403
1060044208	20220824	202208	2022	2022.6411											LEG	CONGRESS						LEG			0	043	043	04	1	2.8	6	1	6	2.97542043984476	0								3	Salt Lake, New Mexico, United States	US	USNM		34.4534	-108.77	923673	3	Salt Lake, New Mexico, United States	US	USNM		34.4534	-108.77	923673	20220824220000	http://www.icatholic.org/article/the-diocesan-pastoral-congress-its-for-everyone-64516403
1060044209	20220824	202208	2022	2022.6411											LEG	SENATE						LEG			0	043	043	04	1	2.8	5	1	5	-1.36752136752137	0								2	North Dakota, United States	US	USND		47.5362	-99.793	ND	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	20220824220000	https://www.grandforksherald.com/news/north-dakota/north-dakota-officials-propose-flat-income-tax-rate-eliminating-individual-income-taxes-for-most-taxpayers
1060044210	20220824	202208	2022	2022.6411											LEG	CONGRESS						LEG			0	043	043	04	1	2.8	4	1	4	2.97542043984476	0								2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	3	Salt Lake, New Mexico, United States	US	USNM		34.4534	-108.77	923673	20220824220000	http://www.icatholic.org/article/the-diocesan-pastoral-congress-its-for-everyone-64516403
1060044211	20220824	202208	2022	2022.6411											MED	MEDIA						MED			1	050	050	05	1	3.5	3	1	3	-2.21300138312587	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20220824220000	https://www.wksu.org/education/2022-08-24/northeast-ohio-teachers-battle-to-get-their-own-concerns-heard-in-light-of-columbus-strike
1060044212	20220824	202208	2022	2022.6411											MED	TABLOID						MED			1	060	060	06	2	6.0	6	1	6	-3.07941653160453	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20220824220000	https://graziadaily.co.uk/life/real-life/sophie-hermann-topless-photos/
1060044213	20220824	202208	2022	2022.6411											NLD	NETHERLANDS	NLD								1	062	062	06	2	7.4	2	1	2	3.5426731078905	0								4	Wageningen, Gelderland, Netherlands	NL	NL03	22369	51.9733	5.66756	-2155207	4	Wageningen, Gelderland, Netherlands	NL	NL03	22369	51.9733	5.66756	-2155207	20220824220000	https://www.potatonewstoday.com/2022/08/04/dewulf-at-potato-demonstration-day-first-international-demo-of-the-enduro-potato-harvester/
1060044214	20220824	202208	2022	2022.6411											PHL	PHILIPPINE	PHL								0	100	100	10	3	-5.0	2	1	2	-1.23893805309734	0								4	Cagayan De Oro, Cagayan de Oro, Philippines	RP	RPB2	24265	8.48111	124.643	-2418289	4	Cagayan De Oro, Cagayan de Oro, Philippines	RP	RPB2	24265	8.48111	124.643	-2418289	20220824220000	https://newsinfo.inquirer.net/1652814/pcgg-paradox-agency-battles-abolition-calls
1060044215	20220824	202208	2022	2022.6411											REL	PILGRIM									1	036	036	03	1	4.0	10	1	10	4.20560747663551	0								1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20220824220000	https://english.alarabiya.net/News/gulf/2022/08/24/Saudi-Crown-Prince-inaugurates-Rua-Al-Madinah-project-near-Prophet-s-Mosque
1060044216	20220824	202208	2022	2022.6411											REL	BISHOP									1	043	043	04	1	2.8	6	1	6	1.9723865877712	0								4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20220824220000	http://www.icatholic.org/article/2022-bishops-dinner-set-for-sept-8-27816398
1060044217	20220824	202208	2022	2022.6411											REL	BISHOP									0	043	043	04	1	2.8	1	1	1	2.97542043984476	0								3	Salt Lake, New Mexico, United States	US	USNM		34.4534	-108.77	923673	3	Salt Lake, New Mexico, United States	US	USNM		34.4534	-108.77	923673	20220824220000	http://www.icatholic.org/article/the-diocesan-pastoral-congress-its-for-everyone-64516403
