1059897931	20220824	202208	2022	2022.6411											AGR	FARMER						AGR			1	0311	031	03	1	5.2	10	1	10	-2.5	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220824011500	https://www.jacksonvilleprogress.com/opinion/columns/help-for-our-livestock-farmers/article_928ed364-2312-11ed-88ff-573268252733.html
1059897932	20220824	202208	2022	2022.6411											AUS	AUSTRALIA	AUS								1	036	036	03	1	4.0	2	1	2	1.98807157057654	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20220824011500	https://www.fnarena.com/index.php/2022/08/24/city-index-launches-commission-free-trading-for-us-shares/
1059897933	20220824	202208	2022	2022.6411											AUS	AUSTRALIA	AUS								0	043	043	04	1	2.8	4	1	4	-1.92006269592476	0								4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	20220824011500	https://www.dailymail.co.uk/news/article-11139705/Scottish-family-deportation-Prime-Minister-Anthony-Albanese-slams-absurd-migration-system.html
1059897934	20220824	202208	2022	2022.6411											AUS	AUSTRALIA	AUS								1	112	112	11	3	-2.0	4	1	4	-4.76190476190476	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824011500	https://thestandard.org.nz/crikey-v-murdoch-news-corp/
1059897935	20220824	202208	2022	2022.6411											BGR	BULGARIAN	BGR								0	042	042	04	1	1.9	8	1	8	0.25706940874036	0								4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	4	Slovakia, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4871	54.371	11280292	20220824011500	https://www.newstalkzb.co.nz/news/world/17-year-old-pilot-on-track-for-solo-global-flight-world-record/
1059897936	20220824	202208	2022	2022.6411											BGR	BULGARIAN	BGR								0	042	042	04	1	1.9	2	1	2	0.25706940874036	0								4	Slovakia, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4871	54.371	11280292	4	Slovakia, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4871	54.371	11280292	20220824011500	https://www.newstalkzb.co.nz/news/world/17-year-old-pilot-on-track-for-solo-global-flight-world-record/
1059897937	20220824	202208	2022	2022.6411											BGR	BULGARIA	BGR								1	042	042	04	1	1.9	10	1	10	0.25706940874036	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220824011500	https://www.newstalkzb.co.nz/news/world/17-year-old-pilot-on-track-for-solo-global-flight-world-record/
1059897938	20220824	202208	2022	2022.6411											BRA	SAO PAULO	BRA								1	043	043	04	1	2.8	3	1	3	3.24074074074074	0								4	Sao Paulo, SãPaulo, Brazil	BR	BR27	11543	-23.5333	-46.6167	-671824	4	Sao Paulo, SãPaulo, Brazil	BR	BR27	11543	-23.5333	-46.6167	-671824	20220824011500	https://www.bignewsnetwork.com/news/272663843/india-growing-presence-in-brazil-is-visible-says-eam-jaishankar
1059897939	20220824	202208	2022	2022.6411											BUS	INVESTOR						BUS			0	040	040	04	1	1.0	10	1	10	-2.2680412371134	0								2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20220824011500	http://www.itnewsonline.com/news/Tego-Cyber-Inc.-To-Present-at-Inaugural-Founders-Live---Las-Vegas/10820
1059897940	20220824	202208	2022	2022.6411											BUS	INDUSTRY						BUS			0	043	043	04	1	2.8	10	1	10	0.0545256270447103	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220824011500	http://www.itnewsonline.com/GlobeNewswire/Data-Privacy-Software-Market-To-Garner-USUSD-35088-Million-Revenue-By-2030-Growing-at-CAGR-40.2Percent---Exclusive-Report-by-Acumen-Research-and-Consulting/47673
1059897941	20220824	202208	2022	2022.6411											BUS	BUSINESS						BUS			0	043	043	04	1	2.8	6	1	6	-8.52390852390852	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20220824011500	https://www.cbs58.com/news/republicans-bash-gov-evers-on-2-year-anniversary-of-kenosha-unrest-evers-says-hes-not-to-blame
1059897942	20220824	202208	2022	2022.6411											BUS	INDUSTRY						BUS			1	192	192	19	4	-9.5	10	1	10	0	0								0								0								20220824011500	https://www.miragenews.com/greens-push-for-parliamentary-commission-of-841909/
1059897943	20220824	202208	2022	2022.6411											CHR	CHRISTIAN				CHR					1	046	046	04	1	7.0	10	1	10	2.66311584553928	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220824011500	https://www.dailymail.co.uk/tvshowbiz/article-11139979/Christine-Quinn-dons-dramatic-lavender-dress-works-project-designer-Christian-Cowan.html
1059897944	20220824	202208	2022	2022.6411											CHRPRO230	METHODIST				CHR	PRO				1	042	042	04	1	1.9	5	1	5	0	0								1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	20220824011500	https://pjmedia.com/news-and-politics/chris-queen/2022/08/23/cross-shaped-beach-pier-causes-weeping-and-gnashing-of-teeth-for-lgbtq-community-members-n1623438
1059897945	20220824	202208	2022	2022.6411											COP	POLICE						COP			1	030	030	03	1	4.0	10	1	10	-5.30035335689046	0								3	Orlando, Florida, United States	US	USFL	FL095	28.5383	-81.3792	288240	3	Orlando, Florida, United States	US	USFL	FL095	28.5383	-81.3792	288240	20220824011500	https://www.vladtv.com/article/286290/rapper-hotboii-gets-gun-charge-dropped-rico-case-still-open
1059897946	20220824	202208	2022	2022.6411											COP	POLICE						COP			1	043	043	04	1	2.8	4	1	4	-2.87425149700599	0								3	Louisville, Kentucky, United States	US	USKY	KY111	38.2542	-85.7594	509453	3	Louisville, Kentucky, United States	US	USKY	KY111	38.2542	-85.7594	509453	20220824011500	https://www.jpost.com/diaspora/article-715420
1059897947	20220824	202208	2022	2022.6411											COP	POLICE						COP			1	043	043	04	1	2.8	2	1	2	-2.87425149700599	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	3	Louisville, Kentucky, United States	US	USKY	KY111	38.2542	-85.7594	509453	20220824011500	https://www.jpost.com/diaspora/article-715420
1059897948	20220824	202208	2022	2022.6411											COP	POLICE						COP			0	043	043	04	1	2.8	10	1	10	-3.78006872852233	0								1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20220824011500	https://b95forlife.iheart.com/featured/shay-diddy/content/2022-08-23-women-in-pittsburg-threaten-family-w-gun-for-asking-her-to-clean-dogs-poop/
1059897949	20220824	202208	2022	2022.6411											COP	DEPUTY						COP			1	051	051	05	1	3.4	6	1	6	-2.02020202020202	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220824011500	https://timesofindia.indiatimes.com/india/it-is-wrong-to-felicitate-a-convict-says-fadnavis/articleshow/93740809.cms
1059897950	20220824	202208	2022	2022.6411											COPJUD	DEPUTY						COP	JUD		0	043	043	04	1	2.8	10	1	10	-7.40037950664132	0								0								0								20220824011500	https://www.nwitimes.com/news/local/crime-and-courts/defendant-given-32-year-sentence-for-fatally-shooting-man-during-robbery-in-2016/article_eb2dd55f-36b3-5672-9284-834bf3a031ee.html
1059897951	20220824	202208	2022	2022.6411											CRM	CONVICTS						CRM			1	051	051	05	1	3.4	6	1	6	-2.02020202020202	0								4	Bhandara, Maharashtra, India	IN	IN16	17771	21.1667	79.65	-2091319	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220824011500	https://timesofindia.indiatimes.com/india/it-is-wrong-to-felicitate-a-convict-says-fadnavis/articleshow/93740809.cms
1059897952	20220824	202208	2022	2022.6411											CRM	CONVICTS						CRM			0	0841	084	08	2	7.0	5	1	5	-2.02020202020202	0								4	Bhandara, Maharashtra, India	IN	IN16	17771	21.1667	79.65	-2091319	4	Bhandara, Maharashtra, India	IN	IN16	17771	21.1667	79.65	-2091319	20220824011500	https://timesofindia.indiatimes.com/india/it-is-wrong-to-felicitate-a-convict-says-fadnavis/articleshow/93740809.cms
1059897953	20220824	202208	2022	2022.6411											CRMJUD	CRIMINAL						CRM	JUD		0	040	040	04	1	1.0	8	1	8	2.97029702970298	0								3	Canoga Park, California, United States	US	USCA		34.2011	-118.598	240203	3	Canoga Park, California, United States	US	USCA		34.2011	-118.598	240203	20220824011500	https://www.etonline.com/hillary-clinton-loses-a-legal-knowledge-quiz-to-kim-kardashian-189613
1059897954	20220824	202208	2022	2022.6411											CRMJUD	CRIMINAL						CRM	JUD		0	040	040	04	1	1.0	2	1	2	2.97029702970298	0								3	Canoga Park, California, United States	US	USCA		34.2011	-118.598	240203	2	California, United States	US	USCA		36.17	-119.746	CA	20220824011500	https://www.etonline.com/hillary-clinton-loses-a-legal-knowledge-quiz-to-kim-kardashian-189613
1059897955	20220824	202208	2022	2022.6411											CRMJUD	CRIMINAL						CRM	JUD		1	040	040	04	1	1.0	8	1	8	4.81927710843373	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220824011500	https://www.etonline.com/kim-kardashian-talks-second-chances-in-trailer-for-hillary-and-chelsea-clintons-gutsy-docuseries
1059897956	20220824	202208	2022	2022.6411											CVL	TOURIST						CVL			0	020	020	02	1	3.0	10	1	10	4.37375745526839	0								4	Maria Island, Tasmania, Australia	AS	AS06	5337	-42.62	148.08	-1585857	4	Maria Island, Tasmania, Australia	AS	AS06	5337	-42.62	148.08	-1585857	20220824011500	https://www.miragenews.com/insight-how-responsible-tourism-contributes-to-841888/
1059897957	20220824	202208	2022	2022.6411											CVL	VOTER						CVL			1	036	036	03	1	4.0	5	1	5	2.05128205128206	0								2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20220824011500	https://www.oudaily.com/news/madison-horn-wins-democratic-candidacy-for-u-s-senate-seat-defeats-jason-bollinger/article_2e182350-230c-11ed-bace-d7d8ca593b2a.html
1059897958	20220824	202208	2022	2022.6411											CVL	CITIZEN						CVL			0	040	040	04	1	1.0	2	1	2	0.25188916876574	0								3	Augusta County, Virginia, United States	US	USVA		38.1668	-79.1164	1480098	3	Augusta County, Virginia, United States	US	USVA		38.1668	-79.1164	1480098	20220824011500	https://augustafreepress.com/the-pragmatist-approach-ted-lawhorn-runs-for-staunton-city-council/
1059897959	20220824	202208	2022	2022.6411											CVL	CITIZEN						CVL			0	040	040	04	1	1.0	3	1	3	0.25188916876574	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20220824011500	https://augustafreepress.com/the-pragmatist-approach-ted-lawhorn-runs-for-staunton-city-council/
1059897960	20220824	202208	2022	2022.6411											CVL	VILLAGER						CVL			0	042	042	04	1	1.9	10	1	10	-5.26315789473684	0								4	Randhikpur, Gujarat, India	IN	IN09	70125	22.9667	73.9667	-2109077	4	Randhikpur, Gujarat, India	IN	IN09	70125	22.9667	73.9667	-2109077	20220824011500	https://timesofindia.indiatimes.com/india/after-convicts-freed-several-bilkis-village-residents-have-fled/articleshow/93740834.cms
1059897961	20220824	202208	2022	2022.6411											CVL	RESIDENTS						CVL			0	120	120	12	3	-4.0	6	1	6	0.25188916876574	0								3	Blue Ridge Community College, Virginia, United States	US	USVA		38.279	-78.9375	1739585	3	Blue Ridge Community College, Virginia, United States	US	USVA		38.279	-78.9375	1739585	20220824011500	https://augustafreepress.com/the-pragmatist-approach-ted-lawhorn-runs-for-staunton-city-council/
1059897962	20220824	202208	2022	2022.6411											DEU	MUNICH	DEU								0	040	040	04	1	1.0	8	1	8	2.50426863972681	0								4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	20220824011500	https://www.bdonline.co.uk/remembering-doreen-adengo-an-architect-with-a-passion-for-african-urbanism/5118914.article
1059897963	20220824	202208	2022	2022.6411											DEU	MUNICH	DEU								0	040	040	04	1	1.0	2	1	2	2.50426863972681	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20220824011500	https://www.bdonline.co.uk/remembering-doreen-adengo-an-architect-with-a-passion-for-african-urbanism/5118914.article
1059897964	20220824	202208	2022	2022.6411											DNK	DENMARK	DNK								1	036	036	03	1	4.0	10	1	10	4.76190476190476	0								1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	20220824011500	https://www.nny360.com/news/lewiscounty/denmark-town-board-sets-special-meeting-to-discuss-contract-negotiations/article_ec0d7731-64e3-549c-b12b-5b9c9143d3fa.html
1059897965	20220824	202208	2022	2022.6411											DNK	DENMARK	DNK								1	040	040	04	1	1.0	10	1	10	4.76190476190476	0								1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	20220824011500	https://www.nny360.com/news/lewiscounty/denmark-town-board-sets-special-meeting-to-discuss-contract-negotiations/article_ec0d7731-64e3-549c-b12b-5b9c9143d3fa.html
1059897966	20220824	202208	2022	2022.6411											DNK	DENMARK	DNK								1	046	046	04	1	7.0	20	1	10	4.76190476190476	0								1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	20220824011500	https://www.nny360.com/news/lewiscounty/denmark-town-board-sets-special-meeting-to-discuss-contract-negotiations/article_ec0d7731-64e3-549c-b12b-5b9c9143d3fa.html
1059897967	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			1	014	014	01	1	0.0	10	1	10	3.2	0								0								0								20220824011500	http://www.newson6.com/story/630555bebf29ab071cac05af/union-students-speak-to-astronaut-aboard-the-iss
1059897968	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			1	017	017	01	1	0.0	4	1	4	-9.22619047619047	0								3	Dillon County, South Carolina, United States	US	USSC		34.4168	-79.4164	1247993	3	Dillon County, South Carolina, United States	US	USSC		34.4168	-79.4164	1247993	20220824011500	https://www.wcnc.com/article/news/crime/sc-elementary-school-principal-shot-killed-south-carolina-education-teacher-wendy-cook-dillon-county-kyle-church-arrested-jail/275-9db0254c-3fd4-437b-86ab-ce0ee8c52f1c
1059897969	20220824	202208	2022	2022.6411											EDU	ACADEMICS						EDU			0	040	040	04	1	1.0	10	1	10	-4.97311827956989	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824011500	https://freebeacon.com/media/nyt-union-accuses-paper-of-systemic-racism-in-performance-reviews/
1059897970	20220824	202208	2022	2022.6411											EDU	UNIVERSITY						EDU			1	042	042	04	1	1.9	6	1	6	-3.48399246704331	0								4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	20220824011500	https://www.dailymail.co.uk/tvshowbiz/article-11139961/Ruth-Langsford-reveals-physical-pain-son-Jack-20-left-university.html
1059897971	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			0	042	042	04	1	1.9	4	1	4	-1.42292490118577	0								3	Shelby County, Tennessee, United States	US	USTN		35.2001	-89.8668	1639790	3	Shelby County, Tennessee, United States	US	USTN		35.2001	-89.8668	1639790	20220824011500	https://tn.chalkbeat.org/2022/8/23/23318062/memphis-shelby-county-schools-joris-ray-superintendent-investigation
1059897972	20220824	202208	2022	2022.6411											EDU	COLLEGE						EDU			0	042	042	04	1	1.9	10	1	10	-2.17161016949153	0								3	University Of Denver, Colorado, United States	US	USCO		39.6777	-104.961	184869	3	University Of Denver, Colorado, United States	US	USCO		39.6777	-104.961	184869	20220824011500	https://co.chalkbeat.org/2021/4/5/22364491/american-student-debt-college-crisis
1059897973	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			0	042	042	04	1	1.9	6	1	6	-1.42292490118577	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20220824011500	https://tn.chalkbeat.org/2022/8/23/23318062/memphis-shelby-county-schools-joris-ray-superintendent-investigation
1059897974	20220824	202208	2022	2022.6411											EDU	UNIVERSITY						EDU			1	043	043	04	1	2.8	10	1	10	-4.05027932960894	0								4	Bicester, Oxfordshire, United Kingdom	UK	UKK2	40127	51.9	-1.15	-2589863	4	Bicester, Oxfordshire, United Kingdom	UK	UKK2	40127	51.9	-1.15	-2589863	20220824011500	https://www.bicesteradvertiser.net/news/national/uk-today/20719642.freshers-students-warned-get-meningitis-vaccines-heading-university/
1059897975	20220824	202208	2022	2022.6411											EDU	UNIVERSITY						EDU			1	043	043	04	1	2.8	3	1	3	-2.171552660152	0								3	Aleknagik, Alaska, United States	US	USAK	AK070	59.2731	-158.618	1398091	3	Aleknagik, Alaska, United States	US	USAK	AK070	59.2731	-158.618	1398091	20220824011500	https://www.kdlg.org/environment/2022-08-23/up-close-with-spawning-salmon-university-of-washington-researchers-contribute-to-decades-of-bristol-bay-data
1059897976	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			0	051	051	05	1	3.4	10	1	10	2.50426863972681	0								4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	20220824011500	https://www.bdonline.co.uk/remembering-doreen-adengo-an-architect-with-a-passion-for-african-urbanism/5118914.article
1059897977	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			1	0841	084	08	2	7.0	10	1	10	-6.58682634730539	0								0								0								20220824011500	https://www.wbtmdanville.com/2022/08/23/altercation-leads-to-gun-seizure-and-arrest-at-george-washington-high-school/
1059897978	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			0	111	111	11	3	-2.0	6	1	6	-5.05494505494505	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220824011500	https://www.keranews.org/education/2022-08-23/culture-war-controversies-divide-parents-school-board-members-in-keller-and-grapevine-colleyville
