1059943074	20220824	202208	2022	2022.6411											CVL	VOTER						CVL			0	0841	084	08	2	7.0	6	1	6	2.97766749379652	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20220824090000	https://www.jewishpress.com/news/israel/religious-secular-in-israel-israel/ben-gvir-challenges-smotrich-with-ready-to-sign-agreement-no-need-for-white-smoke/2022/08/24/
1059943075	20220824	202208	2022	2022.6411											CVL	COMMUNITY						CVL			1	190	190	19	4	-10.0	10	1	10	-0.13774104683196	0								5	Dagestan, Dagestan, Russia	RS	RS17	25069	43	47	-2900223	5	Dagestan, Dagestan, Russia	RS	RS17	25069	43	47	-2900223	20220824090000	https://www.rbth.com/history/335340-when-how-islam-came-to-russia
1059943076	20220824	202208	2022	2022.6411											CVLOPP	COMMUNITY						CVL	OPP		1	042	042	04	1	1.9	10	1	10	-3.60360360360361	0								0								0								20220824090000	https://www.dispatchlive.co.za/news/2022-08-24-tough-moms-celebrated/
1059943077	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	10	1	10	-8.18181818181818	0								4	Kawale, Mzimba, Malawi	MI	MI15	19318	-12.7	33.6667	-1482412	4	Kawale, Mzimba, Malawi	MI	MI15	19318	-12.7	33.6667	-1482412	20220824090000	https://www.faceofmalawi.com/2022/08/24/head-teacher-nabbed-for-stealing-school-funds/
1059943078	20220824	202208	2022	2022.6411											ELI	ACTOR						ELI			1	020	020	02	1	3.0	10	1	10	1.56521739130434	0								4	Dharma, India (general), India	IN	IN00	70164	14.85	75.2667	-2094675	4	Dharma, India (general), India	IN	IN00	70164	14.85	75.2667	-2094675	20220824090000	https://www.bignewsnetwork.com/news/272664095/koffee-with-kiara-shahid-suggests-new-name-for-koffee-with-karan
1059943079	20220824	202208	2022	2022.6411											ELI	ACTOR						ELI			1	020	020	02	1	3.0	10	1	10	1.57068062827225	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20220824090000	https://news.webindia123.com/news/Articles/Entertainment/20220824/3976231.html
1059943080	20220824	202208	2022	2022.6411											FJI	FIJI	FJI								1	040	040	04	1	1.0	4	1	4	12.7272727272727	0								1	Fiji	FJ	FJ		-18	178	FJ	1	Fiji	FJ	FJ		-18	178	FJ	20220824090000	https://www.wam.ae/en/details/1395303077081
1059943081	20220824	202208	2022	2022.6411											FJI	FIJI	FJI								1	042	042	04	1	1.9	2	1	2	12.7272727272727	0								1	Fiji	FJ	FJ		-18	178	FJ	1	Fiji	FJ	FJ		-18	178	FJ	20220824090000	https://www.wam.ae/en/details/1395303077081
1059943082	20220824	202208	2022	2022.6411											GBR	BRITISH	GBR								0	043	043	04	1	2.8	10	1	10	5.63380281690141	0								4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20220824090000	http://www.msn.com/en-us/movies/news/edinburgh-film-festival-winners-a-cat-called-dom-takes-inaugural-powell-and-pressburger-award-for-best-film/ar-AA112cY8
1059943083	20220824	202208	2022	2022.6411											GOV	PRESIDENT						GOV			1	010	010	01	1	0.0	3	1	3	-5.58510638297872	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20220824090000	https://www.ndtv.com/world-news/severe-weather-leads-to-massive-flight-delays-in-us-passenger-claims-plane-ran-out-of-fuel-due-to-6-hour-taxiing-3281564
1059943084	20220824	202208	2022	2022.6411											GOV	HOME MINIST						GOV			1	040	040	04	1	1.0	1	1	1	2.16216216216216	0								4	Nagpur, Maharashtra, India	IN	IN16	17784	21.15	79.1	-2105396	4	Nagpur, Maharashtra, India	IN	IN16	17784	21.15	79.1	-2105396	20220824090000	https://www.nagpurtoday.in/courtesy-call-chandrashekar-bawankule-meets-union-home-minister-amit-shah/08241330
1059943085	20220824	202208	2022	2022.6411											GOV	SECRETARY OF STATE						GOV			1	040	040	04	1	1.0	2	1	2	-3.47705146036161	0								4	Hulata, Ha?afon, Israel	IS	IS03	18314	33.0515	35.6098	-780240	4	Hulata, Ha?afon, Israel	IS	IS03	18314	33.0515	35.6098	-780240	20220824090000	https://www.jwire.com.au/israel-warns-of-regional-catastrophe-in-last-ditch-effort-to-thwart-new-iran-nuclear-deal/
1059943086	20220824	202208	2022	2022.6411											GOV	CROWN PRINCE						GOV			1	040	040	04	1	1.0	3	1	3	12.7272727272727	0								1	Fiji	FJ	FJ		-18	178	FJ	1	Fiji	FJ	FJ		-18	178	FJ	20220824090000	https://www.wam.ae/en/details/1395303077081
1059943087	20220824	202208	2022	2022.6411											GOV	MINIST OF WATER						GOV			0	046	046	04	1	7.0	10	1	10	-5.13761467889908	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20220824090000	https://www.news24.com/news24/southafrica/news/despite-promises-only-134-temporary-housing-units-built-in-ethekwini-metro-4-months-after-floods-20220824
1059943088	20220824	202208	2022	2022.6411											GOV	GOVERNMENT OFFICIAL						GOV			0	112	112	11	3	-2.0	6	1	6	-2.81425891181989	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20220824090000	https://mysteriousuniverse.org/2022/08/Scientist-Who-Examined-Alleged-UFO-Wreckage-Aliens-and-Abductees-Says-Disclosure-is-Coming-Soon/
1059943089	20220824	202208	2022	2022.6411											GOVMIL	MINIST FOR DEFENCE						GOV	MIL		1	040	040	04	1	1.0	10	1	10	0	0								5	Uttarakhand, Uttaranchal, India	IN	IN39	70282	30.25	79.25	6240779	5	Uttarakhand, Uttaranchal, India	IN	IN39	70282	30.25	79.25	6240779	20220824090000	https://www.nagpurtoday.in/bjp-minister-questions-agniveer-recruitment-norms/08241052
1059943090	20220824	202208	2022	2022.6411											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	5	1	5	-6.91489361702128	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20220824090000	https://www.foxla.com/news/moped-rider-run-over-by-hit-and-run-driver-in-downtown-la-25000-reward-for-suspects-arrest
1059943091	20220824	202208	2022	2022.6411											IDN	SURABAYA	IDN								0	0841	084	08	2	7.0	5	1	5	-2.3598820058997	0								4	Surabaya, Jawa Timur, Indonesia	ID	ID08	18585	-7.24917	112.751	-2698521	4	Surabaya, Jawa Timur, Indonesia	ID	ID08	18585	-7.24917	112.751	-2698521	20220824090000	https://en.antaranews.com/news/246057/surabaya-conducts-eight-programs-to-accelerate-stunting-reduction
1059943092	20220824	202208	2022	2022.6411											IND	HARYANA	IND								1	042	042	04	1	1.9	2	1	2	0.32894736842105	0								4	Faridabad, Haryana, India	IN	IN10	70265	28.4333	77.3167	-2095578	4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	20220824090000	https://www.bignewsnetwork.com/news/272664110/haryana-pm-modi-inaugurates-amrita-hospital-in-faridabad
1059943093	20220824	202208	2022	2022.6411											IND	MUMBAI	IND								1	046	046	04	1	7.0	8	1	8	7.08245243128964	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20220824090000	https://www.bignewsnetwork.com/news/272664123/global-creative-studio-mikros-animation-to-display-the-prowess-of-indian-animation-artists-at-kam-summit-2022
1059943094	20220824	202208	2022	2022.6411											IRL	IRELAND	IRL								1	100	100	10	3	-5.0	10	1	10	0	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20220824090000	https://www.midwestradio.ie/index.php/news/60223-local-mep-calls-on-current-mental-health-services-in-ireland-to-be-overhauled
1059943095	20220824	202208	2022	2022.6411											IRN	IRAN	IRN								0	130	130	13	3	-4.4	1	1	1	-3.47705146036161	0								1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20220824090000	https://www.jwire.com.au/israel-warns-of-regional-catastrophe-in-last-ditch-effort-to-thwart-new-iran-nuclear-deal/
1059943096	20220824	202208	2022	2022.6411											ISR	ISRAELI	ISR								0	040	040	04	1	1.0	2	1	2	5.71736785329019	0								4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20220824090000	https://www.gov.uk/government/news/boost-for-uk-economy-and-rail-industry-through-new-israel-partnership
1059943097	20220824	202208	2022	2022.6411											ISR	TEL AVIV	ISR								0	043	043	04	1	2.8	10	1	10	5.71736785329019	0								4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20220824090000	https://www.gov.uk/government/news/boost-for-uk-economy-and-rail-industry-through-new-israel-partnership
1059943098	20220824	202208	2022	2022.6411											ISRGOVMED	ISRAELI	ISR					GOV	MED		0	040	040	04	1	1.0	6	1	6	5.71736785329019	0								4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20220824090000	https://www.gov.uk/government/news/boost-for-uk-economy-and-rail-industry-through-new-israel-partnership
1059943099	20220824	202208	2022	2022.6411											JAM	JAMAICA	JAM								1	046	046	04	1	7.0	10	1	10	-1.12781954887218	0								1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20220824090000	https://www.jamaicaobserver.com/business/jas-awaiting-court-decision-to-stage-agm/
1059943100	20220824	202208	2022	2022.6411											JPN	JAPAN	JPN								0	075	075	07	2	7.0	4	1	4	-5.05050505050505	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20220824090000	https://www.asahi.com/ajw/articles/14702119
1059943101	20220824	202208	2022	2022.6411											LEG	PARLIAMENT						LEG			1	180	180	18	4	-9.0	5	1	5	-12.6436781609196	0								0								0								20220824090000	https://www.news24.com/news24/southafrica/news/violent-sophisticated-and-organised-intercape-begs-for-govt-help-as-it-bleeds-r1m-a-year-amid-attacks-20220824
1059943102	20220824	202208	2022	2022.6411											MDG	SAVA	MDG								1	0874	087	08	2	10.0	7	1	7	1.58572844400397	0								4	Belgrade, Serbia (general),	RB	RB00	47629	44.8186	20.4681	-74897	4	Belgrade, Serbia (general),	RB	RB00	47629	44.8186	20.4681	-74897	20220824090000	https://www.archdaily.com/987238/brutalist-interiors-inside-the-buildings-of-belgrade
1059943103	20220824	202208	2022	2022.6411											MED	MEDIA						MED			1	020	020	02	1	3.0	6	1	6	-6.53594771241832	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220824090000	https://www.myjournalcourier.com/opinion/article/commentary-17385091.php
1059943104	20220824	202208	2022	2022.6411											MED	MEDIA						MED			1	042	042	04	1	1.9	10	1	10	-6.53594771241832	0								3	Cincinnati, Ohio, United States	US	USOH	OH061	39.162	-84.4569	1066650	3	Cincinnati, Ohio, United States	US	USOH	OH061	39.162	-84.4569	1066650	20220824090000	https://www.myjournalcourier.com/opinion/article/commentary-17385091.php
1059943105	20220824	202208	2022	2022.6411											MED	MEDIA						MED			0	043	043	04	1	2.8	10	1	10	0.20408163265306	0								4	Suva, Central, Fiji	FJ	FJ01	40197	-18.1333	178.417	-1195133	4	Suva, Central, Fiji	FJ	FJ01	40197	-18.1333	178.417	-1195133	20220824090000	https://www.fijitimes.com/cedaw-committee-visit-to-the-pacific-islands/
1059943106	20220824	202208	2022	2022.6411											MED	LOCAL MEDIA						MED			1	043	043	04	1	2.8	3	1	3	-7.98722044728435	0								1	Ukraine	UP	UP		49	32	UP	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220824090000	https://www.bignewsnetwork.com/news/272664115/ex-russian-mayor-and-kremlin-critic-detained-in-urals-city
1059943107	20220824	202208	2022	2022.6411											MED	TELEVISION						MED			1	060	060	06	2	6.0	5	1	5	-8.69565217391304	0								1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20220824090000	https://gulfnews.com/world/gulf/saudi/expats-rounded-up-over-fake-labels-in-saudi-arabia-1.90094285
1059943108	20220824	202208	2022	2022.6411											MED	WEBSITE						MED			0	110	110	11	3	-2.0	10	1	10	-9.91285403050106	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220824090000	https://interaksyon.philstar.com/hobbies-interests/2022/08/24/225804/what-netflix-documentary-the-most-hated-man-on-the-internet-gets-right-and-wrong-about-revenge-porn/
1059943109	20220824	202208	2022	2022.6411											MED	MEDIA						MED			1	130	130	13	3	-4.4	10	1	10	-1.12866817155756	0								4	Primorskaya, Sakhalinskaya Oblast', Russia	RS	RS64	25093	49.2833	143.867	-2987985	4	Primorskaya, Sakhalinskaya Oblast', Russia	RS	RS64	25093	49.2833	143.867	-2987985	20220824090000	https://www.rbth.com/russian-kitchen/335341-primorskaya-solyanka-seafood-hodgepodge-russian-recipe
1059943110	20220824	202208	2022	2022.6411											MEDLEG	MEDIA						MED	LEG		1	043	043	04	1	2.8	5	1	5	6.18556701030928	0								1	Kazakhstan	KZ	KZ		48	68	KZ	1	Kazakhstan	KZ	KZ		48	68	KZ	20220824090000	https://azertag.az/en/xeber/2263463
