1060030063	20210824	202108	2021	2021.6411	sco	SCOTTISH			sco						BUS	COMPANY						BUS			0	120	120	12	3	-4.0	10	1	10	-1.28205128205128	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20220824200000	https://menafn.com/1104750604/The-UK-Is-Facing-An-Energy-Bills-Crisis-And-No-Major-Party-Is-Prepared-For-It
1060030064	20220725	202207	2022	2022.5616	RUS	MOSCOW	RUS								UKR	KYIV	UKR								0	112	112	11	3	-2.0	1	1	1	-5.75539568345324	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220824200000	https://www.abqjournal.com/2526939/explainer-where-ukraine-war-stands-after-6-months.html
1060030065	20220725	202207	2022	2022.5616	UKR	KYIV	UKR								RUS	MOSCOW	RUS								0	112	112	11	3	-2.0	1	1	1	-5.75539568345324	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220824200000	https://www.abqjournal.com/2526939/explainer-where-ukraine-war-stands-after-6-months.html
1060030066	20220725	202207	2022	2022.5616	USA	UNITED STATES	USA								COP	POLICE						COP			0	051	051	05	1	3.4	1	1	1	-3.75	3	Fitchburg, Massachusetts, United States	US	USMA	MA027	42.5834	-71.8023	617121	3	Fitchburg, Massachusetts, United States	US	USMA	MA027	42.5834	-71.8023	617121	3	Fitchburg, Massachusetts, United States	US	USMA	MA027	42.5834	-71.8023	617121	20220824200000	https://www.wcvb.com/article/group-hopes-to-honor-massachusetts-state-police-k-9-killed-in-line-of-duty-with-statue/40980367
1060030067	20220725	202207	2022	2022.5616	USA	UNITED STATES	USA								COP	POLICE						COP			0	051	051	05	1	3.4	5	1	5	-3.75	3	Fitchburg, Massachusetts, United States	US	USMA	MA027	42.5834	-71.8023	617121	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20220824200000	https://www.wcvb.com/article/group-hopes-to-honor-massachusetts-state-police-k-9-killed-in-line-of-duty-with-statue/40980367
1060030068	20220817	202208	2022	2022.6219	BUS	INVESTOR						BUS			KAZ	KAZAKHSTAN	KAZ								0	061	061	06	2	6.4	5	1	5	-0.17699115044247	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20220824200000	https://www.fool.com/investing/2022/08/24/why-uranium-stocks-exploded-double-digits-today/?source=iedfolrf0000001
1060030069	20220817	202208	2022	2022.6219	GOV	PRIME MINISTER						GOV			ETHGOV	ETHIOPIA	ETH					GOV			1	010	010	01	1	0.0	1	1	1	-4.87179487179487	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	20220824200000	https://www.washingtontimes.com:443/news/2022/aug/24/large-scale-fighting-shatters-lull-in-ethiopias-ti/
1060030070	20220817	202208	2022	2022.6219	ISR	ISRAELI	ISR								ISRMIL	ISRAEL	ISR					MIL			1	171	171	17	4	-9.2	2	1	2	-8.868501529052	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220824200000	https://www.miragenews.com/israeli-suppression-of-palestinian-rights-842583/
1060030071	20220817	202208	2022	2022.6219	ISR	ISRAELI	ISR								PSE	PALESTINIAN	PSE								1	160	160	16	4	-4.0	2	1	2	-8.868501529052	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220824200000	https://www.miragenews.com/israeli-suppression-of-palestinian-rights-842583/
1060030072	20220817	202208	2022	2022.6219	ISRMIL	ISRAELI	ISR					MIL													1	171	171	17	4	-9.2	8	1	8	-8.868501529052	1	Israel	IS	IS		31.5	34.75	IS	0								1	Israel	IS	IS		31.5	34.75	IS	20220824200000	https://www.miragenews.com/israeli-suppression-of-palestinian-rights-842583/
1060030073	20220817	202208	2022	2022.6219	ISRMIL	ISRAEL	ISR					MIL			ISR	ISRAEL	ISR								1	160	160	16	4	-4.0	4	1	4	-8.868501529052	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220824200000	https://www.miragenews.com/israeli-suppression-of-palestinian-rights-842583/
1060030074	20220817	202208	2022	2022.6219	ISRMIL	ISRAELI	ISR					MIL			PSE	PALESTINIAN	PSE								1	160	160	16	4	-4.0	4	1	4	-8.868501529052	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220824200000	https://www.miragenews.com/israeli-suppression-of-palestinian-rights-842583/
1060030075	20220817	202208	2022	2022.6219	JUD	JUDGE						JUD			EDU	SCHOOL						EDU			1	114	114	11	3	-2.0	10	1	10	-2.80210157618214	0								0								0								20220824200000	https://www.sandiegouniontribune.com/communities/north-county/del-mar/story/2022-08-24/judge-rules-against-del-mar-on-declaratory-relief-in-case-over-winston-schools-lease
1060030076	20220823	202208	2022	2022.6384	BUS	BUSINESS						BUS			TUR	TURKISH	TUR								1	040	040	04	1	1.0	5	1	5	-3.57142857142857	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220824200000	https://www.middleeastmonitor.com/20220824-us-warns-turkiye-of-sanctions-if-business-with-russia-continues/
1060030077	20220823	202208	2022	2022.6384	COP	POLICE						COP			NZL	AUCKLAND	NZL								1	190	190	19	4	-10.0	20	1	20	-13.7931034482759	0								0								0								20220824200000	https://home.nzcity.co.nz/news/article.aspx?id=360682&fm=psp,tst
1060030078	20220824	202208	2022	2022.6411											BLR	MINSK	BLR								1	036	036	03	1	4.0	10	1	10	4.3338683788122	0								4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20220824200000	https://eng.belta.by/society/view/petrishenko-listapad-film-festival-should-take-on-new-heights-this-year-152672-2022/
1060030079	20220824	202208	2022	2022.6411											BLR	BELARUS	BLR								0	036	036	03	1	4.0	8	1	8	4.3338683788122	0								4	Orsha, Vitsyebskaya Voblasts', Belarus	BO	BO07	40005	54.5081	30.4172	-1947390	4	Orsha, Vitsyebskaya Voblasts', Belarus	BO	BO07	40005	54.5081	30.4172	-1947390	20220824200000	https://eng.belta.by/society/view/petrishenko-listapad-film-festival-should-take-on-new-heights-this-year-152672-2022/
1060030080	20220824	202208	2022	2022.6411											BUS	BANK						BUS			0	020	020	02	1	3.0	2	1	2	-5.70469798657718	0								4	Sampa, Ghana (general), Ghana	GH	GH00	16853	7.94903	-2.69554	-2078430	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20220824200000	https://www.modernghana.com/news/1179228/valco-trust-fund-accountant-granted-gh50000-bail.html
1060030081	20220824	202208	2022	2022.6411											BUS	BANK						BUS			0	020	020	02	1	3.0	8	1	8	-5.70469798657718	0								4	Sampa, Ghana (general), Ghana	GH	GH00	16853	7.94903	-2.69554	-2078430	4	Sampa, Ghana (general), Ghana	GH	GH00	16853	7.94903	-2.69554	-2078430	20220824200000	https://www.modernghana.com/news/1179228/valco-trust-fund-accountant-granted-gh50000-bail.html
1060030082	20220824	202208	2022	2022.6411											BUS	COMPANY						BUS			0	042	042	04	1	1.9	3	1	3	0.20790020790021	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20220824200000	https://www.poconorecord.com/story/news/politics/elections/2022/08/24/scott-perry-sues-department-of-justice-block-access-cellphone-jan-6-probe/65418234007/
1060030083	20220824	202208	2022	2022.6411											BUS	COMPANIES						BUS			0	046	046	04	1	7.0	5	1	5	5.01113585746102	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824200000	https://eturbonews.com/songtsam-and-luxury-skin-care-brand-la-mer-expand-partnership/
1060030084	20220824	202208	2022	2022.6411											BUS	COMPANY						BUS			1	046	046	04	1	7.0	10	1	10	0.8859357696567	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20220824200000	https://www.overdriveonline.com/equipment/article/15295983/pilot-working-to-bring-autonomous-truck-services-to-truck-stops
1060030085	20220824	202208	2022	2022.6411											BUS	BUSINESS						BUS			1	057	057	05	1	8.0	3	1	3	-0.18885741265345	0								3	Rockefeller Center, New York, United States	US	USNY		40.759	-73.979	962749	3	Rockefeller Center, New York, United States	US	USNY		40.759	-73.979	962749	20220824200000	https://ny.eater.com/2022/8/24/23309664/rockefeller-center-cool-restaurants-midtown-tourist-trap
1060030086	20220824	202208	2022	2022.6411											CAN	MONTREAL	CAN								1	042	042	04	1	1.9	10	1	10	0.80192461908581	0								4	Moose Jaw, Saskatchewan, Canada	CA	CA11	12799	50.4	-105.55	-569584	4	Moose Jaw, Saskatchewan, Canada	CA	CA11	12799	50.4	-105.55	-569584	20220824200000	https://www.napaneeguide.com:443/opinion/columnists/local-history-medical-lectures-with-illustrations-and-sparkling-humour
1060030087	20220824	202208	2022	2022.6411											CAN	SASKATCHEWAN	CAN								1	042	042	04	1	1.9	20	1	10	0	0								4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	20220824200000	https://www.tsn.ca/saskatchewan-roughriders-season-profit-1.1840332
1060030088	20220824	202208	2022	2022.6411											COP	POLICE						COP			0	0841	084	08	2	7.0	10	1	10	-6.66666666666666	0								4	Jato Aka, Benue, Nigeria	NI	NI26	22690	6.8898	9.50561	-2013442	4	Jato Aka, Benue, Nigeria	NI	NI26	22690	6.8898	9.50561	-2013442	20220824200000	https://saharareporters.com/articles/benue-state-security-outfit-arrests-suspected-foreign-fighters-linked-boko-haram
1060030089	20220824	202208	2022	2022.6411											CVL	COMMUNITY						CVL			1	036	036	03	1	4.0	10	1	10	0	0								4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	20220824200000	https://www.tsn.ca/saskatchewan-roughriders-season-profit-1.1840332
1060030090	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			0	017	017	01	1	0.0	10	1	10	5.20833333333333	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20220824200000	http://www.msn.com/en-us/news/us/how-minnesota-and-the-usda-are-partnering-to-improve-school-lunches/ar-AA113Ixf
1060030091	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			0	0353	035	03	1	7.0	10	1	10	5.20833333333333	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20220824200000	http://www.msn.com/en-us/news/us/how-minnesota-and-the-usda-are-partnering-to-improve-school-lunches/ar-AA113Ixf
1060030092	20220824	202208	2022	2022.6411											EDU	DOCTORAL STUDENT						EDU			1	040	040	04	1	1.0	3	1	3	0.6993006993007	0								3	Wayne State University, Michigan, United States	US	USMI		42.3561	-83.0685	1615906	3	Wayne State University, Michigan, United States	US	USMI		42.3561	-83.0685	1615906	20220824200000	https://wdet.org/2022/08/24/young-women-are-putting-their-foot-down-about-safe-sex-post-roe/
1060030093	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			0	040	040	04	1	1.0	3	1	3	-0.97192224622031	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20220824200000	https://www.dailyitem.com/news/calming-anxieties-about-heading-back-to-school/article_b2e51f92-1ca0-11ed-b8ec-1f126fd2194d.html
1060030094	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			1	040	040	04	1	1.0	7	1	7	0.66815144766147	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20220824200000	https://www.npr.org/transcripts/1118858805
1060030095	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	10	1	10	-0.97192224622031	0								3	Lewisburg, Pennsylvania, United States	US	USPA	PA119	40.9645	-76.8844	1213630	3	Lewisburg, Pennsylvania, United States	US	USPA	PA119	40.9645	-76.8844	1213630	20220824200000	https://www.dailyitem.com/news/calming-anxieties-about-heading-back-to-school/article_b2e51f92-1ca0-11ed-b8ec-1f126fd2194d.html
1060030096	20220824	202208	2022	2022.6411											EDU	DOCTORAL STUDENT						EDU			1	046	046	04	1	7.0	2	1	2	0.6993006993007	0								3	Wayne State University, Michigan, United States	US	USMI		42.3561	-83.0685	1615906	3	Wayne State University, Michigan, United States	US	USMI		42.3561	-83.0685	1615906	20220824200000	https://wdet.org/2022/08/24/young-women-are-putting-their-foot-down-about-safe-sex-post-roe/
1060030097	20220824	202208	2022	2022.6411											EDU	DOCTORAL STUDENT						EDU			1	046	046	04	1	7.0	6	1	6	0.6993006993007	0								3	Detroit, Michigan, United States	US	USMI	MI163	42.3314	-83.0458	1617959	3	Detroit, Michigan, United States	US	USMI	MI163	42.3314	-83.0458	1617959	20220824200000	https://wdet.org/2022/08/24/young-women-are-putting-their-foot-down-about-safe-sex-post-roe/
1060030098	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			1	052	052	05	1	3.5	6	1	6	2.59433962264151	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220824200000	https://www.hngnews.com/sun_prairie_star/community/sconiers-discusses-ppas-new-building-plans-entering-her-second-year-as-principal/article_3f8e936c-223f-11ed-9537-7b10ef4be8bb.html
1060030099	20220824	202208	2022	2022.6411											EDU	PROFESSOR						EDU			0	111	111	11	3	-2.0	3	1	3	-7.14285714285714	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220824200000	https://www.thesun.ie/news/9302861/watch-zombie-fish-swim-huge-chunk-missing/
1060030100	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			1	112	112	11	3	-2.0	5	1	5	-7.94573643410853	0								2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20220824200000	https://www.oudaily.com/news/norman-high-school-teacher-resigns-after-accusations-of-violating-hb-1775/article_61a5e982-23e3-11ed-89fa-63a4a1f17a95.html
1060030101	20220824	202208	2022	2022.6411											EGY	EGYPT	EGY								0	173	173	17	4	-5.0	2	1	2	-9.52941176470585	0								4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20220824200000	https://www.middleeastmonitor.com/20220824-fatal-stabbings-highlight-violence-against-women-in-egypt/
1060030102	20220824	202208	2022	2022.6411											EGY	EGYPT	EGY								0	190	190	19	4	-10.0	2	1	2	-9.52941176470585	0								4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Mansoura, Ad Daqahliyah, Egypt	EG	EG01	61666	31.0364	31.3807	-290560	20220824200000	https://www.middleeastmonitor.com/20220824-fatal-stabbings-highlight-violence-against-women-in-egypt/
1060030103	20220824	202208	2022	2022.6411											FRA	FRANCE	FRA								1	190	190	19	4	-10.0	4	1	4	-7.3170731707317	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20220824200000	https://home.nzcity.co.nz/news/article.aspx?id=360628&fm=psp,tst
1060030104	20220824	202208	2022	2022.6411											GBRGOV	SCOTLAND	GBR					GOV			1	040	040	04	1	1.0	5	1	5	-6.25	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220824200000	https://www.channel4.com/news/we-need-a-resolution-to-bin-strikes-pay-dispute-says-scottish-minister
1060030105	20220824	202208	2022	2022.6411											GOV	AUTHORITIES						GOV			0	080	080	08	2	5.0	6	1	6	-9.27536231884059	0								3	Floral City, Florida, United States	US	USFL		28.75	-82.2968	282585	3	Floral City, Florida, United States	US	USFL		28.75	-82.2968	282585	20220824200000	https://www.chronicleonline.com/news/crime_and_courts/separate-dui-manslaughter-cases-heard-in-court/article_0d0d5fb9-9a19-5432-9457-c716c594936b.html
1060030106	20220824	202208	2022	2022.6411											GOV	PRESIDENT						GOV			1	084	084	08	2	7.0	2	1	2	1.99501246882793	0								5	Ondo State, Ondo, Nigeria	NI	NI48	22976	7.16667	5.08333	-2023650	5	Ondo State, Ondo, Nigeria	NI	NI48	22976	7.16667	5.08333	-2023650	20220824200000	https://www.thisdaylive.com/index.php/2022/08/24/fct-permanent-secretary-commends-buhari-for-releasing-food-items-to-ondo/
1060030107	20220824	202208	2022	2022.6411											GOVEDU	DEPARTMENT OF EDUCATION						GOV	EDU		1	010	010	01	1	0.0	5	1	5	5.29661016949153	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20220824200000	https://www.nbcsandiego.com/news/national-international/biden-plan-will-forgive-thousands-in-student-loans-for-many-borrowers-heres-what-to-know/3030797/
1060030108	20220824	202208	2022	2022.6411											GOVEDU	DEPARTMENT OF EDUCATION						GOV	EDU		1	036	036	03	1	4.0	5	1	5	5.29661016949153	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20220824200000	https://www.nbcsandiego.com/news/national-international/biden-plan-will-forgive-thousands-in-student-loans-for-many-borrowers-heres-what-to-know/3030797/
1060030109	20220824	202208	2022	2022.6411											GOVGOV	GOVERNMENT						GOV	GOV		1	140	140	14	3	-6.5	6	1	6	-4.13016270337923	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20220824200000	https://newsday.co.tt/2022/08/24/ferguson-warns-of-protests-outside-government-ministers-homes/
1060030110	20220824	202208	2022	2022.6411											GOVGOV	GOVERNMENT						GOV	GOV		1	140	140	14	3	-6.5	6	1	6	-4.13016270337923	0								1	Trinidad And Tobago	TD	TD		11	-61	TD	1	Trinidad And Tobago	TD	TD		11	-61	TD	20220824200000	https://newsday.co.tt/2022/08/24/ferguson-warns-of-protests-outside-government-ministers-homes/
1060030111	20220824	202208	2022	2022.6411											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	1	1	1	-4.19501133786848	0								3	Suffolk County, Massachusetts, United States	US	USMA		42.3334	-71.0828	606939	3	Suffolk County, Massachusetts, United States	US	USMA		42.3334	-71.0828	606939	20220824200000	https://www.wcvb.com/article/boy-dies-after-fall-from-boston-window/40981590
1060030112	20220824	202208	2022	2022.6411											HLH	HOSPITAL						HLH			0	042	042	04	1	1.9	2	1	2	-3.75	0								3	Wachusett, Massachusetts, United States	US	USMA	MA027	42.539	-71.8706	610428	3	Wachusett, Massachusetts, United States	US	USMA	MA027	42.539	-71.8706	610428	20220824200000	https://www.wcvb.com/article/group-hopes-to-honor-massachusetts-state-police-k-9-killed-in-line-of-duty-with-statue/40980367
1060030113	20220824	202208	2022	2022.6411											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	2	1	2	-3.75	0								3	Fitchburg, Massachusetts, United States	US	USMA	MA027	42.5834	-71.8023	617121	3	Fitchburg, Massachusetts, United States	US	USMA	MA027	42.5834	-71.8023	617121	20220824200000	https://www.wcvb.com/article/group-hopes-to-honor-massachusetts-state-police-k-9-killed-in-line-of-duty-with-statue/40980367
1060030114	20220824	202208	2022	2022.6411											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	4	1	4	-4.19501133786848	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Suffolk County, Massachusetts, United States	US	USMA		42.3334	-71.0828	606939	20220824200000	https://www.wcvb.com/article/boy-dies-after-fall-from-boston-window/40981590
1060030115	20220824	202208	2022	2022.6411											HLH	DOCTOR						HLH			0	100	100	10	3	-5.0	7	1	7	-4.72324723247233	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20220824200000	https://abcnews.go.com/US/doctors-refusing-potentially-life-saving-abortion-treatment-legal/story?id=88791452
1060030116	20220824	202208	2022	2022.6411											HLH	DOCTOR						HLH			0	100	100	10	3	-5.0	3	1	3	-4.72324723247233	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20220824200000	https://abcnews.go.com/US/doctors-refusing-potentially-life-saving-abortion-treatment-legal/story?id=88791452
1060030117	20220824	202208	2022	2022.6411											IGOEUREECEDU	THE EUROPEAN UNION	EUR	EEC				IGO	EDU		1	052	052	05	1	3.5	10	1	10	2.82051282051282	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20220824200000	http://www.msn.com/en-nz/motoring/news/yamaha-xsr-gp-prepared-for-2023-debut-according-to-japanese-media/ar-AA113Pm2
1060030118	20220824	202208	2022	2022.6411											IGOUNODEVWBK	WORLD BANK		UNO				IGO	DEV		1	051	051	05	1	3.4	5	1	5	4.68431771894094	0								1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20220824200000	https://saharareporters.com/articles/breaking-world-bank-us-exim-bank-invest-3billion-nigerias-plan-renewable-energy-power
