1059986279	20220725	202207	2022	2022.5616	MIL	NAVY						MIL													0	043	043	04	1	2.8	6	1	6	2.03389830508475	5	Pembrokeshire, Pembrokeshire, United Kingdom	UK	UKY7	40180	51.8333	-4.91667	-2605141	0								5	Pembrokeshire, Pembrokeshire, United Kingdom	UK	UKY7	40180	51.8333	-4.91667	-2605141	20220824143000	https://www.constructionnews.co.uk/contractors/bam-nuttall-wins-60m-welsh-port-infra-deal-24-08-2022/
1059986280	20220725	202207	2022	2022.5616	MIL	NAVY						MIL			GBR	UNITED KINGDOM	GBR								0	043	043	04	1	2.8	4	1	4	2.03389830508475	5	Pembrokeshire, Pembrokeshire, United Kingdom	UK	UKY7	40180	51.8333	-4.91667	-2605141	5	Pembrokeshire, Pembrokeshire, United Kingdom	UK	UKY7	40180	51.8333	-4.91667	-2605141	5	Pembrokeshire, Pembrokeshire, United Kingdom	UK	UKY7	40180	51.8333	-4.91667	-2605141	20220824143000	https://www.constructionnews.co.uk/contractors/bam-nuttall-wins-60m-welsh-port-infra-deal-24-08-2022/
1059986281	20220725	202207	2022	2022.5616	USA	UNITED STATES	USA								LEG	CONGRESS						LEG			0	070	070	07	2	7.0	4	1	4	-3.71681415929204	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824143000	https://www.siliconrepublic.com/business/who-is-peiter-mudge-zatko-twitter-whistleblower
1059986282	20220817	202208	2022	2022.6219	CAN	CANADIAN	CAN								CANBUS	CANADA	CAN					BUS			1	120	120	12	3	-4.0	2	1	2	0	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220824143000	https://www.streetinsider.com/Hot+List/Rio+Tinto+(RIO)+Makes+an+Improved+Buyout+Offer+for+Turquoise+Hill+(TRQ)/20503308.html
1059986283	20220817	202208	2022	2022.6219	CANBUS	CANADIAN	CAN					BUS													1	120	120	12	3	-4.0	5	1	5	0	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20220824143000	https://www.streetinsider.com/Hot+List/Rio+Tinto+(RIO)+Makes+an+Improved+Buyout+Offer+for+Turquoise+Hill+(TRQ)/20503308.html
1059986284	20220817	202208	2022	2022.6219	CANBUS	CANADIAN	CAN					BUS			CAN	CANADIAN	CAN								1	120	120	12	3	-4.0	5	1	5	0	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220824143000	https://www.streetinsider.com/Hot+List/Rio+Tinto+(RIO)+Makes+an+Improved+Buyout+Offer+for+Turquoise+Hill+(TRQ)/20503308.html
1059986285	20220817	202208	2022	2022.6219	CVL	SCIENTIST						CVL			CHN	CHINA	CHN								0	090	090	09	2	-2.0	8	1	8	-3.69897959183674	4	Langya, Sichuan, China	CH	CH32	13003	30.6965	106.954	-1914063	4	Langya, Sichuan, China	CH	CH32	13003	30.6965	106.954	-1914063	4	Langya, Sichuan, China	CH	CH32	13003	30.6965	106.954	-1914063	20220824143000	https://abcnews.go.com/Health/covid-monkeypox-experts-outbreaks-threaten-citizens/story?id=88259227
1059986286	20220817	202208	2022	2022.6219	CVL	SCIENTIST						CVL			CHN	CHINA	CHN								0	090	090	09	2	-2.0	2	1	2	-3.69897959183674	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	4	Langya, Sichuan, China	CH	CH32	13003	30.6965	106.954	-1914063	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20220824143000	https://abcnews.go.com/Health/covid-monkeypox-experts-outbreaks-threaten-citizens/story?id=88259227
1059986287	20220817	202208	2022	2022.6219	GBR	SCOTLAND	GBR																		0	0874	087	08	2	10.0	8	1	8	0.50600885515497	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	0								4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20220824143000	https://www.mirror.co.uk/news/uk-news/uk-weather-bank-holiday-scorcher-27821092
1059986288	20220824	202208	2022	2022.6411											AFR	AFRICA	AFR								0	020	020	02	1	3.0	2	1	2	-2.74963820549927	0								4	Harrismith, Free State, South Africa	SF	SF03	77331	-28.2728	29.1295	-1235762	4	Harrismith, Free State, South Africa	SF	SF03	77331	-28.2728	29.1295	-1235762	20220824143000	https://allafrica.com/stories/202208240487.html
1059986289	20220824	202208	2022	2022.6411											AFR	AFRICA	AFR								0	112	112	11	3	-2.0	4	1	4	-1.82724252491694	0								4	Tshwane, Limpopo, South Africa	SF	SF09	77345	-25.1797	28.1135	-1292416	4	Tshwane, Limpopo, South Africa	SF	SF09	77345	-25.1797	28.1135	-1292416	20220824143000	https://www.news24.com/news24/southafrica/politics/political-parties/we-are-not-intimidated-steenhuisen-accuses-anc-of-trying-to-make-da-led-coalitions-crumble-20220824
1059986290	20220824	202208	2022	2022.6411											AFR	AFRICA	AFR								1	154	154	15	4	-7.2	4	1	4	-4.46428571428571	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20220824143000	https://allafrica.com/stories/202208240341.html
1059986291	20220824	202208	2022	2022.6411											ARGGOV	ARGENTINA	ARG					GOV			1	051	051	05	1	3.4	2	1	2	-6.22222222222223	0								1	Brazil	BR	BR		-10	-55	BR	1	Bolivia	BL	BL		-17	-65	BL	20220824143000	https://www.plenglish.com/news/2022/08/24/bolivian-leaders-support-cristina-fernandez/
1059986292	20220824	202208	2022	2022.6411											ARGGOV	ARGENTINA	ARG					GOV			1	051	051	05	1	3.4	5	1	5	-6.22222222222223	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20220824143000	https://www.plenglish.com/news/2022/08/24/bolivian-leaders-support-cristina-fernandez/
1059986293	20220824	202208	2022	2022.6411											AUS	AUSTRALIA	AUS								0	036	036	03	1	4.0	4	1	4	5.03597122302158	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20220824143000	https://news.artnet.com/news-pro/aboriginal-art-market-2163907
1059986294	20220824	202208	2022	2022.6411											AUS	AUSTRALIA	AUS								0	040	040	04	1	1.0	1	1	1	5.03597122302158	0								4	Cooee, Tasmania, Australia	AS	AS06	5327	-41.0667	145.883	-1566844	4	Cooee, Tasmania, Australia	AS	AS06	5327	-41.0667	145.883	-1566844	20220824143000	https://news.artnet.com/news-pro/aboriginal-art-market-2163907
1059986295	20220824	202208	2022	2022.6411											AUS	AUSTRALIA	AUS								0	043	043	04	1	2.8	2	1	2	5.03597122302158	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	5	Northern Territory, Northern Territory, Australia	AS	AS03	40197	-20	134	-1592100	20220824143000	https://news.artnet.com/news-pro/aboriginal-art-market-2163907
1059986296	20220824	202208	2022	2022.6411											BEL	BELGIUM	BEL								1	043	043	04	1	2.8	2	1	2	1.45631067961165	0								4	Buzet, Waals Gewest, Belgium	BE	BE14	5854	50.5379	4.36705	-1955710	4	Buzet, Waals Gewest, Belgium	BE	BE14	5854	50.5379	4.36705	-1955710	20220824143000	https://infotel.ca/newsitem/eu-bulgaria-world-record-flight/cp915080941
1059986297	20220824	202208	2022	2022.6411											BEL	WATERLOO	BEL								1	051	051	05	1	3.4	10	1	10	0.64935064935065	0								0								0								20220824143000	https://auburnpub.com/entertainment/taste-tunes-event-returning-to-seneca-falls-this-weekend/article_637a86cf-4646-5303-b996-c4ef5fb1da7b.html
1059986298	20220824	202208	2022	2022.6411											BGD	BANGLADESH	BGD								1	190	190	19	4	-10.0	8	1	8	-4.11764705882353	0								4	Bijoynagar, Chittagong, Bangladesh	BG	BG84	5771	23.655	90.8083	-2714169	4	Bijoynagar, Chittagong, Bangladesh	BG	BG84	5771	23.655	90.8083	-2714169	20220824143000	https://www.newagebd.net/article/179265/building-catches-fire-at-bijaynagar
1059986299	20220824	202208	2022	2022.6411											BUS	COMPANY						BUS			1	013	013	01	1	0.4	10	1	10	2.35294117647059	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220824143000	https://www.thehindubusinessline.com/money-and-banking/idfc-board-appoints-mahendra-n-shah-as-md-designate/article65805474.ece
1059986300	20220824	202208	2022	2022.6411											BUS	BUSINESS						BUS			1	033	033	03	1	5.2	5	1	5	4.78087649402391	0								2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20220824143000	https://www.wboc.com/news/md-agencies-to-expand-state-business-lending-and-investment-programs/article_1875484e-23b0-11ed-81f2-37ee52f32a93.html
1059986301	20220824	202208	2022	2022.6411											BUS	SERVER						BUS			1	040	040	04	1	1.0	6	1	6	3.0373831775701	0								1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	20220824143000	https://catholicsentinel.org/Content/Default/Homepage-Rotator/Article/Server-ministry-vibrant-at-St-Pius-X/-3/382/46272
1059986302	20220824	202208	2022	2022.6411											BUS	INVESTOR						BUS			1	130	130	13	3	-4.4	6	1	6	-1.02739726027397	0								5	Laois, Laois, Ireland	EI	EI15	18305	53	-7.4	-1504100	5	Laois, Laois, Ireland	EI	EI15	18305	53	-7.4	-1504100	20220824143000	https://laois-nationalist.ie/2022/08/24/10-of-irish-adults-now-hold-cryptocurrency/
1059986303	20220824	202208	2022	2022.6411											BUS	AUTO MAKER						BUS			1	130	130	13	3	-4.4	6	1	6	-3.27272727272727	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220824143000	https://seekingalpha.com/news/3876223-xpeng-is-viewed-cautiously-by-analysts-with-ev-competition-heating-up
1059986304	20220824	202208	2022	2022.6411											BUSEDU	BUSINESS						BUS	EDU		1	036	036	03	1	4.0	10	1	10	2.48447204968944	0								4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20220824143000	https://www.cairoscene.com/Business/Attaa-Digital-Launches-Egypt-s-First-Arabic-EdTech-Creation-Hackathon
1059986305	20220824	202208	2022	2022.6411											CHN	CHINA	CHN								0	040	040	04	1	1.0	8	1	8	-1.22850122850123	0								4	Hangzhou, Zhejiang, China	CH	CH02	13319	30.2553	120.169	-1908366	4	Hangzhou, Zhejiang, China	CH	CH02	13319	30.2553	120.169	-1908366	20220824143000	http://theindianawaaz.com/china-announces-issuance-of-visas-to-indian-students-waiting-to-return-to-universities-due-to-covid-restrictions-2/
1059986306	20220824	202208	2022	2022.6411											CHN	CHINA	CHN								0	040	040	04	1	1.0	2	1	2	-1.22850122850123	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Hangzhou, Zhejiang, China	CH	CH02	13319	30.2553	120.169	-1908366	20220824143000	http://theindianawaaz.com/china-announces-issuance-of-visas-to-indian-students-waiting-to-return-to-universities-due-to-covid-restrictions-2/
1059986307	20220824	202208	2022	2022.6411											CHN	CHINESE	CHN								0	042	042	04	1	1.9	10	1	10	-1.22850122850123	0								4	Hangzhou, Zhejiang, China	CH	CH02	13319	30.2553	120.169	-1908366	4	Hangzhou, Zhejiang, China	CH	CH02	13319	30.2553	120.169	-1908366	20220824143000	http://theindianawaaz.com/china-announces-issuance-of-visas-to-indian-students-waiting-to-return-to-universities-due-to-covid-restrictions-2/
1059986308	20220824	202208	2022	2022.6411											CHN	CHINA	CHN								1	046	046	04	1	7.0	4	1	4	1.51975683890577	0								4	Tianjin, Tianjin, China	CH	CH28	13279	39.1422	117.177	-1928564	4	Tianjin, Tianjin, China	CH	CH28	13279	39.1422	117.177	-1928564	20220824143000	http://milaero.iconnect007.com/index.php/article/133124/ftg-awarded-multiple-simulator-products-purchase-orders-/133127/
1059986309	20220824	202208	2022	2022.6411											COP	TROOPER						COP			1	030	030	03	1	4.0	5	1	5	-2.92682926829268	0								2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20220824143000	https://www.newsminer.com/news/alaska_news/troopers-investigate-killing-of-collared-bear-near-deadhorse/article_d8a1b830-230d-11ed-a1e9-53847f2c0f00.html
1059986310	20220824	202208	2022	2022.6411											COP	PRISON						COP			0	042	042	04	1	1.9	8	1	8	-6.74967234600262	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20220824143000	https://theappeal.org/abortion-in-arizona-attorney-general-mark-brnovich-lied/
1059986311	20220824	202208	2022	2022.6411											COP	POLICE						COP			1	043	043	04	1	2.8	6	1	6	3.82978723404255	0								1	Niger	NG	NG		16	8	NG	1	Niger	NG	NG		16	8	NG	20220824143000	https://dailypost.ng/2022/08/24/suleja-emir-urges-police-to-guard-against-proliferation-of-vigilante-services-in-niger/
1059986312	20220824	202208	2022	2022.6411											COP	POLICE						COP			0	046	046	04	1	7.0	3	1	3	-2.4831867563373	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20220824143000	https://www.premiumtimesng.com/entertainment/nollywood/550346-echoes-of-endsars-collision-course-is-set-for-netflix-premiere.html
1059986313	20220824	202208	2022	2022.6411											COP	POLICE						COP			1	080	080	08	2	5.0	2	1	2	-2.71565495207667	0								5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	20220824143000	https://www.theguardian.com/commentisfree/2022/aug/24/owami-davies-blonde-white-woman-police-colour
1059986314	20220824	202208	2022	2022.6411											COP	POLICE						COP			0	173	173	17	4	-5.0	10	1	10	-1.60692212608158	0								4	Croydon, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.1	-2593790	4	Croydon, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.1	-2593790	20220824143000	https://www.dailymail.co.uk/news/article-11141833/Watchdog-DROPS-probe-Met-Police-hunt-Owami-Davies.html
1059986315	20220824	202208	2022	2022.6411											CVL	RESIDENTS						CVL			0	040	040	04	1	1.0	10	1	10	-1.04347826086956	0								4	Ulundi, KwaZulu-Natal, South Africa	SF	SF02	77334	-28.3352	31.4162	-1294165	4	Ulundi, KwaZulu-Natal, South Africa	SF	SF02	77334	-28.3352	31.4162	-1294165	20220824143000	https://www.iol.co.za/mercury/news/kzn-portfolio-committee-on-environmental-affairs-says-ezemvelo-has-detailed-plans-to-deal-with-escaping-wildlife-at-hluhluwe-imfolozi-park-3f29cc72-1a86-4317-801a-f11f98e854cf
1059986316	20220824	202208	2022	2022.6411											CVL	HUNTER						CVL			0	042	042	04	1	1.9	6	1	6	-2.92682926829268	0								3	Prudhoe Bay, Alaska, United States	US	USAK		70.2553	-148.337	1408327	3	Prudhoe Bay, Alaska, United States	US	USAK		70.2553	-148.337	1408327	20220824143000	https://www.newsminer.com/news/alaska_news/troopers-investigate-killing-of-collared-bear-near-deadhorse/article_d8a1b830-230d-11ed-a1e9-53847f2c0f00.html
1059986317	20220824	202208	2022	2022.6411											CVL	HUNTER						CVL			0	042	042	04	1	1.9	4	1	4	-2.92682926829268	0								2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20220824143000	https://www.newsminer.com/news/alaska_news/troopers-investigate-killing-of-collared-bear-near-deadhorse/article_d8a1b830-230d-11ed-a1e9-53847f2c0f00.html
1059986318	20220824	202208	2022	2022.6411											CVL	COMMUNITY						CVL			0	043	043	04	1	2.8	3	1	3	0.54945054945055	0								3	First Presbyterian Church, Oregon, United States	US	USOR		45.3369	-122.604	2439912	3	First Presbyterian Church, Oregon, United States	US	USOR		45.3369	-122.604	2439912	20220824143000	https://www.hermistonherald.com/news/community/local-faith-sponsored-food-outreach-program-draws-200-residents/article_96ab6502-0fac-5aab-83da-3438f627626d.html
1059986319	20220824	202208	2022	2022.6411											CVL	COMMUNITY						CVL			0	043	043	04	1	2.8	2	1	2	0.54945054945055	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20220824143000	https://www.hermistonherald.com/news/community/local-faith-sponsored-food-outreach-program-draws-200-residents/article_96ab6502-0fac-5aab-83da-3438f627626d.html
1059986320	20220824	202208	2022	2022.6411											CVL	RESIDENTS						CVL			0	114	114	11	3	-2.0	10	1	10	-1.04347826086956	0								4	Ulundi, KwaZulu-Natal, South Africa	SF	SF02	77334	-28.3352	31.4162	-1294165	4	Ulundi, KwaZulu-Natal, South Africa	SF	SF02	77334	-28.3352	31.4162	-1294165	20220824143000	https://www.iol.co.za/mercury/news/kzn-portfolio-committee-on-environmental-affairs-says-ezemvelo-has-detailed-plans-to-deal-with-escaping-wildlife-at-hluhluwe-imfolozi-park-3f29cc72-1a86-4317-801a-f11f98e854cf
1059986321	20220824	202208	2022	2022.6411											EDU	UNIVERSITY						EDU			1	020	020	02	1	3.0	1	1	1	0.67961165048543	0								3	Sonoma, California, United States	US	USCA	CA097	38.2919	-122.458	277617	3	Sonoma, California, United States	US	USCA	CA097	38.2919	-122.458	277617	20220824143000	https://www.pressdemocrat.com/article/news/i-do-see-hope-interim-president-takes-reins-at-troubled-sonoma-state/
1059986322	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			1	042	042	04	1	1.9	4	1	4	1.78217821782178	0								4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220824143000	https://www.phnompenhpost.com/lifestyle/cambodia-breaks-top-6-robocon-teams-first-time
