1059962199	20220725	202207	2022	2022.5616	UKR	KYIV	UKR								RUS	RUSSIA	RUS								0	030	030	03	1	4.0	2	1	2	-2.07253886010363	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220824113000	https://www.asiaone.com/world/ukraine-war-putin-and-zelensky-refused-meet-indonesia-says-failed-peace-talks
1059962200	20220817	202208	2022	2022.6219											COP	POLICE						COP			1	190	190	19	4	-10.0	10	1	10	-4.57831325301205	0								4	Lochaber, Highland, United Kingdom	UK	UKV3	40172	56.7833	-5.18333	-2587733	4	Lochaber, Highland, United Kingdom	UK	UKV3	40172	56.7833	-5.18333	-2587733	20220824113000	https://www.dailyrecord.co.uk/news/scottish-news/first-picture-young-bmw-driver-27819559
1059962201	20220817	202208	2022	2022.6219	AUSGOVBUS	ANTHONY ALBANESE	AUS					GOV	BUS		idg	INDIGENOUS			idg						0	046	046	04	1	7.0	8	1	8	0.60728744939271	4	Horn Island, Queensland, Australia	AS	AS04	154696	-10.6071	142.284	-1578775	4	Horn Island, Queensland, Australia	AS	AS04	154696	-10.6071	142.284	-1578775	4	Horn Island, Queensland, Australia	AS	AS04	154696	-10.6071	142.284	-1578775	20220824113000	https://www.sbs.com.au/news/article/mer-island-corporation-says-chinese-investment-not-a-priority-after-being-floated-as-an-option-for-residents/105uj7hyv
1059962202	20220817	202208	2022	2022.6219	AUSGOVBUS	ANTHONY ALBANESE	AUS					GOV	BUS		idg	INDIGENOUS			idg						0	046	046	04	1	7.0	2	1	2	0.60728744939271	4	Torres Strait, , Australia	AS	AS00	154697	-10.4167	142.167	-1605416	4	Torres Strait, , Australia	AS	AS00	154697	-10.4167	142.167	-1605416	4	Horn Island, Queensland, Australia	AS	AS04	154696	-10.6071	142.284	-1578775	20220824113000	https://www.sbs.com.au/news/article/mer-island-corporation-says-chinese-investment-not-a-priority-after-being-floated-as-an-option-for-residents/105uj7hyv
1059962203	20220817	202208	2022	2022.6219	GHA	GHANA	GHA								JUD	MAGISTRATE						JUD			1	173	173	17	4	-5.0	2	1	2	-6.88073394495412	4	Kumasi, Ashanti, Ghana	GH	GH02	190720	6.68333	-1.61667	-2075172	4	Kumasi, Ashanti, Ghana	GH	GH02	190720	6.68333	-1.61667	-2075172	4	Kumasi, Ashanti, Ghana	GH	GH02	190720	6.68333	-1.61667	-2075172	20220824113000	https://peacefmonline.com/pages/local/education/202208/472853.php
1059962204	20220817	202208	2022	2022.6219	RUS	RUSSIA	RUS								UKR	UKRAINE	UKR								0	112	112	11	3	-2.0	10	1	10	-8.08344198174706	1	Russia	RS	RS		60	100	RS	4	Crimea, Krym, Avtonomna Respublika, Ukraine	UP	UP11	28553	45	34	-1043950	4	Crimea, Krym, Avtonomna Respublika, Ukraine	UP	UP11	28553	45	34	-1043950	20220824113000	https://www.forbes.com/sites/madelinehalpert/2022/08/24/russias-ukraine-invasion-hits-6-month-mark-a-look-at-whats-happened-so-far/
1059962205	20220817	202208	2022	2022.6219	USA	MICHIGAN	USA																		0	010	010	01	1	0.0	1	1	1	-1.57575757575758	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824113000	https://www.zmescience.com/science/galileo-manuscript-university-michigan-forgery-1332514513/
1059962206	20220817	202208	2022	2022.6219	idg	INDIGENOUS			idg						AUSGOVBUS	ANTHONY ALBANESE	AUS					GOV	BUS		0	046	046	04	1	7.0	8	1	8	0.60728744939271	4	Horn Island, Queensland, Australia	AS	AS04	154696	-10.6071	142.284	-1578775	4	Horn Island, Queensland, Australia	AS	AS04	154696	-10.6071	142.284	-1578775	4	Horn Island, Queensland, Australia	AS	AS04	154696	-10.6071	142.284	-1578775	20220824113000	https://www.sbs.com.au/news/article/mer-island-corporation-says-chinese-investment-not-a-priority-after-being-floated-as-an-option-for-residents/105uj7hyv
1059962207	20220817	202208	2022	2022.6219	idg	INDIGENOUS			idg						AUSGOVBUS	ANTHONY ALBANESE	AUS					GOV	BUS		0	046	046	04	1	7.0	2	1	2	0.60728744939271	4	Torres Strait, , Australia	AS	AS00	154697	-10.4167	142.167	-1605416	4	Torres Strait, , Australia	AS	AS00	154697	-10.4167	142.167	-1605416	4	Horn Island, Queensland, Australia	AS	AS04	154696	-10.6071	142.284	-1578775	20220824113000	https://www.sbs.com.au/news/article/mer-island-corporation-says-chinese-investment-not-a-priority-after-being-floated-as-an-option-for-residents/105uj7hyv
1059962208	20220823	202208	2022	2022.6384	GOV	EMBASSY						GOV			UKR	UKRAINE	UKR								0	054	054	05	1	6.0	20	2	20	0.072674418604655	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220824113000	https://www.redhillandreigatelife.co.uk/news/national/20737843.people-ireland-raise-five-million-euro-help-ukrainians/
1059962209	20220823	202208	2022	2022.6384	LAB	TRADE UNION						LAB													1	127	127	12	3	-5.0	10	1	10	-2.35849056603774	0								0								0								20220824113000	https://www.dailyrecord.co.uk/news/politics/bin-strikes-scotland-john-swinney-27819707
1059962210	20220824	202208	2022	2022.6411											AFG	AFGHAN	AFG								1	1712	171	17	4	-9.2	10	1	10	-13.6363636363636	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20220824113000	http://www.msn.com/en-us/news/world/floods-destroys-afghan-homes-at-least-eight-children-dead/vi-AA112vqn
1059962211	20220824	202208	2022	2022.6411											AFR	AFRICA	AFR								0	040	040	04	1	1.0	3	1	3	-1.31233595800525	0								4	Hluhluwe, KwaZulu-Natal, South Africa	SF	SF02	77335	-28.0333	32.2833	-1237435	4	Hluhluwe, KwaZulu-Natal, South Africa	SF	SF02	77335	-28.0333	32.2833	-1237435	20220824113000	https://www.iol.co.za/news/south-africa/kwazulu-natal/kzn-residents-on-high-alert-after-two-lions-seen-roaming-in-ulundi-fccd005a-187c-4abd-8bde-7c173e13845d
1059962212	20220824	202208	2022	2022.6411											AFR	AFRICA	AFR								0	040	040	04	1	1.0	1	1	1	-1.31233595800525	0								4	Hluhluwe, KwaZulu-Natal, South Africa	SF	SF02	77335	-28.0333	32.2833	-1237435	4	Ulundi, KwaZulu-Natal, South Africa	SF	SF02	77334	-28.3352	31.4162	-1294165	20220824113000	https://www.iol.co.za/news/south-africa/kwazulu-natal/kzn-residents-on-high-alert-after-two-lions-seen-roaming-in-ulundi-fccd005a-187c-4abd-8bde-7c173e13845d
1059962213	20220824	202208	2022	2022.6411											AFR	AFRICA	AFR								1	042	042	04	1	1.9	4	1	4	6.26304801670146	0								4	Brits, North-West, South Africa	SF	SF10	77346	-25.6347	27.7802	-1215546	4	Brits, North-West, South Africa	SF	SF10	77346	-25.6347	27.7802	-1215546	20220824113000	https://www.ok.co.uk/lifestyle/laura-whitmore-love-island-replacement-27818344
1059962214	20220824	202208	2022	2022.6411											ARE	ABU DHABI	ARE								1	031	031	03	1	5.2	14	1	7	4.47058823529412	0								4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	20220824113000	http://tradearabia.com/news/CONS_399906.html
1059962215	20220824	202208	2022	2022.6411											BGD	BANGLADESH	BGD								1	090	090	09	2	-2.0	4	1	4	-6.07287449392712	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20220824113000	https://www.business-standard.com/article/current-affairs/cattle-smuggling-scam-tmc-s-anubrata-mondal-sent-to-14-day-jail-custody-122082400841_1.html
1059962216	20220824	202208	2022	2022.6411											BRB	BARBADOS	BRB								0	042	042	04	1	1.9	1	1	1	-5.76687116564417	0								1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20220824113000	https://www.liverpoolecho.co.uk/news/uk-world-news/scammer-used-forged-letter-con-24839261
1059962217	20220824	202208	2022	2022.6411											BUS	PRODUCER						BUS			1	033	033	03	1	5.2	5	1	5	0	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220824113000	https://interfax.com/newsroom/top-stories/82496/
1059962218	20220824	202208	2022	2022.6411											BUS	COMPANY						BUS			1	036	036	03	1	4.0	2	1	2	3.55577204091573	0								4	Greenwich, Greenwich, United Kingdom	UK	UKE7	40133	51.4776	-0.010375	-2597684	4	Greenwich, Greenwich, United Kingdom	UK	UKE7	40133	51.4776	-0.010375	-2597684	20220824113000	https://www.theguardian.com/lifeandstyle/2022/aug/24/august-design-news-raf-simons-furniture-and-e-waste-jewellery
1059962219	20220824	202208	2022	2022.6411											BUS	COMPANY						BUS			1	040	040	04	1	1.0	10	1	10	2.95918367346939	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20220824113000	https://finance.yahoo.com/news/global-medtech-healthcare-competitive-landscape-104800972.html
1059962220	20220824	202208	2022	2022.6411											BUS	BUSINESS						BUS			0	040	040	04	1	1.0	2	1	2	0.22883295194508	0								3	Daviess County, Indiana, United States	US	USIN		38.6625	-87.0461	450343	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20220824113000	https://www.washtimesherald.com/news/courthouse-project-may-include-expansion/article_a99ed488-230c-11ed-8116-33e8945aee6a.html
1059962221	20220824	202208	2022	2022.6411											BUS	BUSINESS						BUS			0	040	040	04	1	1.0	8	1	8	0.22883295194508	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20220824113000	https://www.washtimesherald.com/news/courthouse-project-may-include-expansion/article_a99ed488-230c-11ed-8116-33e8945aee6a.html
1059962222	20220824	202208	2022	2022.6411											BUS	COMPANY						BUS			1	041	041	04	1	1.0	10	1	10	1.19047619047619	0								1	Portugal	PO	PO		39.5	-8	PO	1	Portugal	PO	PO		39.5	-8	PO	20220824113000	https://www.nottinghampost.com/news/nottingham-news/jet2-issues-warning-customers-over-7502622
1059962223	20220824	202208	2022	2022.6411											BUS	BANK						BUS			1	041	041	04	1	1.0	5	1	5	1.19047619047619	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20220824113000	https://www.nottinghampost.com/news/nottingham-news/jet2-issues-warning-customers-over-7502622
1059962224	20220824	202208	2022	2022.6411											BUS	TRADER						BUS			1	043	043	04	1	2.8	5	1	5	5.17503805175038	0								4	Osun River, Nigeria (general), Nigeria	NI	NI00	22927	6.55971	4.063	-2024231	4	Osun River, Nigeria (general), Nigeria	NI	NI00	22927	6.55971	4.063	-2024231	20220824113000	https://www.pulse.ng/lifestyle/events/how-orijin-redefined-culture-and-tradition-at-osun-osogbo-festival/qhejrwn
1059962225	20220824	202208	2022	2022.6411											BUS	BANK						BUS			1	050	050	05	1	3.5	10	1	10	4.79704797047971	0								3	French Lick, Indiana, United States	US	USIN		38.5489	-86.62	450938	3	French Lick, Indiana, United States	US	USIN		38.5489	-86.62	450938	20220824113000	https://www.washtimesherald.com/business/springs-valley-bank-trust-company-promotes-renee-nord-to-trust-compliance-specialist/article_e02b695a-237d-11ed-9efd-8b45dd9ebe93.html
1059962226	20220824	202208	2022	2022.6411											BUS	AIRLINE						BUS			1	061	061	06	2	6.4	2	1	2	0.96774193548387	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20220824113000	https://www.prnewswire.com:443/news-releases/aircastle-appoints-roy-chandran-as-chief-financial-officer-301611175.html
1059962227	20220824	202208	2022	2022.6411											BUS	AIRLINE						BUS			1	061	061	06	2	6.4	8	1	8	0.96774193548387	0								1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20220824113000	https://www.prnewswire.com:443/news-releases/aircastle-appoints-roy-chandran-as-chief-financial-officer-301611175.html
1059962228	20220824	202208	2022	2022.6411											BUS	INDUSTRY						BUS			0	100	100	10	3	-5.0	10	1	10	-1.65289256198347	0								4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20220824113000	https://www.pv-tech.org/china-calls-on-its-pv-industry-to-deepen-industrial-management-develop-strategic-alliances/
1059962229	20220824	202208	2022	2022.6411											BUS	COMPANIES						BUS			1	173	173	17	4	-5.0	3	1	3	-5.76687116564417	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220824113000	https://www.liverpoolecho.co.uk/news/uk-world-news/scammer-used-forged-letter-con-24839261
1059962230	20220824	202208	2022	2022.6411											BUS	COMPANIES						BUS			1	173	173	17	4	-5.0	2	1	2	-5.76687116564417	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824113000	https://www.liverpoolecho.co.uk/news/uk-world-news/scammer-used-forged-letter-con-24839261
1059962231	20220824	202208	2022	2022.6411											BUS	BUSINESS						BUS			0	174	174	17	4	-5.0	10	1	10	1.9775106630477	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824113000	https://theislandnow.com/blog-112/best-vape-mods/
1059962232	20220824	202208	2022	2022.6411											CAN	YUKON	CAN								1	042	042	04	1	1.9	5	1	5	-2.18386755899965	0								3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	20220824113000	https://www.washingtonpost.com/dc-md-va/2022/08/24/homeless-seattle-hud-statistics/
1059962233	20220824	202208	2022	2022.6411											CHN	CHINA	CHN								1	046	046	04	1	7.0	2	1	2	2.60416666666667	0								4	Shandong, Jiangsu, China	CH	CH04	13151	32.9793	118.852	11415469	1	Thailand	TH	TH		15	100	TH	20220824113000	https://www.prnewswire.com:443/news-releases/the-2nd-rcep-shandong-import-expo-comes-to-a-successful-conclusion-301611557.html
1059962234	20220824	202208	2022	2022.6411											CVL	POPULATION						CVL			0	020	020	02	1	3.0	2	1	2	-2.18386755899965	0								3	King County, Texas, United States	US	USTX		33.6168	-100.35	1383920	3	King County, Texas, United States	US	USTX		33.6168	-100.35	1383920	20220824113000	https://www.washingtonpost.com/dc-md-va/2022/08/24/homeless-seattle-hud-statistics/
1059962235	20220824	202208	2022	2022.6411											CVL	POPULATION						CVL			0	020	020	02	1	3.0	3	1	3	-2.18386755899965	0								3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	3	King County, Texas, United States	US	USTX		33.6168	-100.35	1383920	20220824113000	https://www.washingtonpost.com/dc-md-va/2022/08/24/homeless-seattle-hud-statistics/
1059962236	20220824	202208	2022	2022.6411											CVL	POPULATION						CVL			0	020	020	02	1	3.0	5	1	5	-2.18386755899965	0								3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	20220824113000	https://www.washingtonpost.com/dc-md-va/2022/08/24/homeless-seattle-hud-statistics/
1059962237	20220824	202208	2022	2022.6411											CVL	POPULATION						CVL			0	036	036	03	1	4.0	10	1	10	4.1329739442947	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824113000	https://menafn.com/1104747693/Dental-Light-Curing-Equipment-Market-Grow-At-CAGR-Of-72-In-The-Forecast-Period-Of-2022-To-2029
1059962238	20220824	202208	2022	2022.6411											CVL	VILLAGER						CVL			1	0841	084	08	2	7.0	10	1	10	-4.02144772117962	0								1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20220824113000	https://bianet.org/english/environment/266235-entry-to-aydin-village-banned-amid-protests-against-geothermal-plant-project
1059962239	20220824	202208	2022	2022.6411											CVL	POPULATION						CVL			0	100	100	10	3	-5.0	10	1	10	-2.18386755899965	0								3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	20220824113000	https://www.washingtonpost.com/dc-md-va/2022/08/24/homeless-seattle-hud-statistics/
1059962240	20220824	202208	2022	2022.6411											CVL	COMMUNITY						CVL			0	120	120	12	3	-4.0	10	1	10	0.25839793281654	0								4	Lien Hoa, Phú, Vietnam, Republic Of	VM	VM83	74247	21.2259	105.319	11361831	4	Lien Hoa, Phú, Vietnam, Republic Of	VM	VM83	74247	21.2259	105.319	11361831	20220824113000	https://tuoitrenews.vn/news/education/20220824/khmer-girls-journey-to-fulbright-university-vietnam/68740.html
1059962241	20220824	202208	2022	2022.6411											CVL	TRAVELLER						CVL			0	130	130	13	3	-4.4	10	1	10	-2.62096774193548	0								4	Alicante, Valenciana, Spain	SP	SP60	25811	38.3462	-0.487722	-370210	4	Alicante, Valenciana, Spain	SP	SP60	25811	38.3462	-0.487722	-370210	20220824113000	https://www.dailyrecord.co.uk/lifestyle/travel/spain-travel-warning-airport-strike-27819300
1059962242	20220824	202208	2022	2022.6411											CVLLAB	IMMIGRANT						CVL	LAB		1	036	036	03	1	4.0	2	1	2	4.40771349862259	0								4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	20220824113000	https://www.castanet.net/news/Vernon/381550/Pilot-program-to-bring-immigrant-workers-to-the-North-Okanagan-changes-to-broaden-applications
1059962243	20220824	202208	2022	2022.6411											DEU	GERMANY	DEU								0	080	080	08	2	5.0	4	1	4	-1.66037735849057	0								4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	20220824113000	https://www.dw.com/en/the-ukraine-war-and-germanys-paradigm-shift/a-62909555
1059962244	20220824	202208	2022	2022.6411											DEU	GERMANY	DEU								0	080	080	08	2	5.0	6	1	6	-1.66037735849057	0								4	Grohnde, Niedersachsen, Germany	GM	GM06	40698	52.0167	9.41667	-1779533	4	Grohnde, Niedersachsen, Germany	GM	GM06	40698	52.0167	9.41667	-1779533	20220824113000	https://www.dw.com/en/the-ukraine-war-and-germanys-paradigm-shift/a-62909555
1059962245	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			0	051	051	05	1	3.4	1	1	1	0.30643513789581	0								3	Long Island, New York, United States	US	USNY		43.152	-76.061	955858	3	Long Island, New York, United States	US	USNY		43.152	-76.061	955858	20220824113000	https://aldianews.com/en/culture/books-and-authors/queer-nuyorican
1059962246	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			0	051	051	05	1	3.4	4	1	4	0.30643513789581	0								2	Puerto Rico, United States	US	USPR		18.2766	-66.335	PR	2	Puerto Rico, United States	US	USPR		18.2766	-66.335	PR	20220824113000	https://aldianews.com/en/culture/books-and-authors/queer-nuyorican
1059962247	20220824	202208	2022	2022.6411											ELI	ACTOR						ELI			0	043	043	04	1	2.8	5	1	5	4.26917510853835	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20220824113000	https://www.filmfare.com/interviews/exclusive-anita-dongre-on-building-a-fashion-empire-bringing-sustainability-to-bollywood-and-more-55282.html
1059962248	20220824	202208	2022	2022.6411											ESP	SPAIN	ESP								1	042	042	04	1	1.9	4	1	4	-1.08303249097473	0								1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	20220824113000	https://www.planetf1.com/news/damon-hill-fernando-alonso-stroll-match/
1059962249	20220824	202208	2022	2022.6411											EUR	EUROPE	EUR								0	043	043	04	1	2.8	10	1	10	-3.7037037037037	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220824113000	https://www.919thebend.ca/2022/08/24/canadians-hit-the-road-in-june/
1059962250	20220824	202208	2022	2022.6411											FJI	FIJI	FJI								1	042	042	04	1	1.9	6	1	6	6.29213483146067	0								4	Nadi, Western, Fiji	FJ	FJ05	40204	-17.8	177.417	-1191076	4	Nadi, Western, Fiji	FJ	FJ05	40204	-17.8	177.417	-1191076	20220824113000	https://www.fijitimes.com/recipe-to-success-its-just-the-beginning-for-dean/
1059962251	20220824	202208	2022	2022.6411											FJI	SUVA	FJI								1	042	042	04	1	1.9	10	1	10	6.29213483146067	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220824113000	https://www.fijitimes.com/recipe-to-success-its-just-the-beginning-for-dean/
