1059911545	20220823	202208	2022	2022.6384											GOV	MINIST						GOV			0	046	046	04	1	7.0	5	1	5	1.23647604327666	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20220824033000	https://www.thisdaylive.com/index.php/2022/08/24/nphcda-41235148-nigerians-have-received-covid-19-vaccines/
1059911546	20220823	202208	2022	2022.6384											IGOMED	INTERNATIONAL TELECOMMUNICATIONS UNION						IGO	MED		1	040	040	04	1	1.0	5	1	5	2.69299820466786	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20220824033000	https://www.thisdaylive.com/index.php/2022/08/24/fg-canvasses-prioritisation-of-digital-access-for-economic-growth/
1059911547	20220823	202208	2022	2022.6384	GBR	UNITED KINGDOM	GBR								NGAGOV	NIGERIA	NGA					GOV			1	057	057	05	1	8.0	2	1	2	0.81967213114755	1	United Kingdom	UK	UK		54	-4	UK	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	1	United States	US	US		39.828175	-98.5795	US	20220824033000	https://www.thisdaylive.com/index.php/2022/08/24/fg-us-sign-agreement-on-repatriation-of-23m-abacha-loot-2/
1059911548	20220823	202208	2022	2022.6384	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES OF AMERICA	USA								1	057	057	05	1	8.0	1	1	1	0.81967213114755	1	United Kingdom	UK	UK		54	-4	UK	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	1	United States	US	US		39.828175	-98.5795	US	20220824033000	https://www.thisdaylive.com/index.php/2022/08/24/fg-us-sign-agreement-on-repatriation-of-23m-abacha-loot-2/
1059911549	20220823	202208	2022	2022.6384	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES OF AMERICA	USA								1	057	057	05	1	8.0	1	1	1	0.81967213114755	1	United Kingdom	UK	UK		54	-4	UK	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824033000	https://www.thisdaylive.com/index.php/2022/08/24/fg-us-sign-agreement-on-repatriation-of-23m-abacha-loot-2/
1059911550	20220823	202208	2022	2022.6384	GOV	MINIST						GOV													0	046	046	04	1	7.0	5	1	5	1.23647604327666	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20220824033000	https://www.thisdaylive.com/index.php/2022/08/24/nphcda-41235148-nigerians-have-received-covid-19-vaccines/
1059911551	20220823	202208	2022	2022.6384	GOV	HEAD OF STATE						GOV			NGAGOV	NIGERIA	NGA					GOV			1	057	057	05	1	8.0	2	1	2	0.81967213114755	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	1	United States	US	US		39.828175	-98.5795	US	20220824033000	https://www.thisdaylive.com/index.php/2022/08/24/fg-us-sign-agreement-on-repatriation-of-23m-abacha-loot-2/
1059911552	20220823	202208	2022	2022.6384	GOV	HEAD OF STATE						GOV			NGAGOV	NIGERIA	NGA					GOV			1	057	057	05	1	8.0	2	1	2	0.81967213114755	1	United Kingdom	UK	UK		54	-4	UK	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	1	United States	US	US		39.828175	-98.5795	US	20220824033000	https://www.thisdaylive.com/index.php/2022/08/24/fg-us-sign-agreement-on-repatriation-of-23m-abacha-loot-2/
1059911553	20220823	202208	2022	2022.6384	GOV	HEAD OF STATE						GOV			NGAGOV	NIGERIA	NGA					GOV			1	057	057	05	1	8.0	1	1	1	0.81967213114755	1	United States	US	US		39.828175	-98.5795	US	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	1	United States	US	US		39.828175	-98.5795	US	20220824033000	https://www.thisdaylive.com/index.php/2022/08/24/fg-us-sign-agreement-on-repatriation-of-23m-abacha-loot-2/
1059911554	20220823	202208	2022	2022.6384	GOV	HEAD OF STATE						GOV			USA	UNITED STATES OF AMERICA	USA								1	057	057	05	1	8.0	1	1	1	0.81967213114755	1	United Kingdom	UK	UK		54	-4	UK	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	1	United States	US	US		39.828175	-98.5795	US	20220824033000	https://www.thisdaylive.com/index.php/2022/08/24/fg-us-sign-agreement-on-repatriation-of-23m-abacha-loot-2/
1059911555	20220823	202208	2022	2022.6384	GOV	HEAD OF STATE						GOV			USA	UNITED STATES OF AMERICA	USA								1	057	057	05	1	8.0	1	1	1	0.81967213114755	1	United Kingdom	UK	UK		54	-4	UK	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824033000	https://www.thisdaylive.com/index.php/2022/08/24/fg-us-sign-agreement-on-repatriation-of-23m-abacha-loot-2/
1059911556	20220823	202208	2022	2022.6384	GOV	HEAD OF STATE						GOV			USA	UNITED STATES OF AMERICA	USA								1	057	057	05	1	8.0	1	1	1	0.81967213114755	1	United States	US	US		39.828175	-98.5795	US	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	1	United States	US	US		39.828175	-98.5795	US	20220824033000	https://www.thisdaylive.com/index.php/2022/08/24/fg-us-sign-agreement-on-repatriation-of-23m-abacha-loot-2/
1059911557	20220823	202208	2022	2022.6384	IGOMED	INTERNATIONAL TELECOMMUNICATIONS UNION						IGO	MED												1	040	040	04	1	1.0	5	1	5	2.69299820466786	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20220824033000	https://www.thisdaylive.com/index.php/2022/08/24/fg-canvasses-prioritisation-of-digital-access-for-economic-growth/
1059911558	20220823	202208	2022	2022.6384	JUD	FEDERAL COURT						JUD			MYS	MALAYSIA	MYS								1	051	051	05	1	3.4	2	1	2	-7.10571923743501	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	1	Philippines	RP	RP		13	122	RP	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20220824033000	https://coconuts.co/manila/news/tweet-imploring-malaysians-to-learn-from-the-philippines-following-najibs-guilty-verdict-hits-hard-among-filipinos/
1059911559	20220823	202208	2022	2022.6384	JUD	FEDERAL COURT						JUD			MYS	MALAYSIA	MYS								1	173	173	17	4	-5.0	8	1	8	-7.10571923743501	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	1	Philippines	RP	RP		13	122	RP	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20220824033000	https://coconuts.co/manila/news/tweet-imploring-malaysians-to-learn-from-the-philippines-following-najibs-guilty-verdict-hits-hard-among-filipinos/
1059911560	20220823	202208	2022	2022.6384	JUD	FEDERAL COURT						JUD			MYS	MALAYSIA	MYS								1	173	173	17	4	-5.0	2	1	2	-7.10571923743501	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	20220824033000	https://coconuts.co/manila/news/tweet-imploring-malaysians-to-learn-from-the-philippines-following-najibs-guilty-verdict-hits-hard-among-filipinos/
1059911561	20220823	202208	2022	2022.6384	NGAGOV	NIGERIA	NGA					GOV			GBR	UNITED KINGDOM	GBR								1	057	057	05	1	8.0	2	1	2	0.81967213114755	4	Ibadan, Oyo, Nigeria	NI	NI32	191242	7.38778	3.89639	-2010458	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824033000	https://www.thisdaylive.com/index.php/2022/08/24/fg-us-sign-agreement-on-repatriation-of-23m-abacha-loot-2/
1059911562	20220823	202208	2022	2022.6384	NGAGOV	NIGERIA	NGA					GOV			GOV	HEAD OF STATE						GOV			1	057	057	05	1	8.0	1	1	1	0.81967213114755	4	Ibadan, Oyo, Nigeria	NI	NI32	191242	7.38778	3.89639	-2010458	4	Ibadan, Oyo, Nigeria	NI	NI32	191242	7.38778	3.89639	-2010458	1	United States	US	US		39.828175	-98.5795	US	20220824033000	https://www.thisdaylive.com/index.php/2022/08/24/fg-us-sign-agreement-on-repatriation-of-23m-abacha-loot-2/
1059911563	20220823	202208	2022	2022.6384	NGAGOV	NIGERIA	NGA					GOV			GOV	HEAD OF STATE						GOV			1	057	057	05	1	8.0	2	1	2	0.81967213114755	4	Ibadan, Oyo, Nigeria	NI	NI32	191242	7.38778	3.89639	-2010458	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824033000	https://www.thisdaylive.com/index.php/2022/08/24/fg-us-sign-agreement-on-repatriation-of-23m-abacha-loot-2/
1059911564	20220823	202208	2022	2022.6384	NGAGOV	NIGERIA	NGA					GOV			GOV	HEAD OF STATE						GOV			1	057	057	05	1	8.0	2	1	2	0.81967213114755	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824033000	https://www.thisdaylive.com/index.php/2022/08/24/fg-us-sign-agreement-on-repatriation-of-23m-abacha-loot-2/
1059911565	20220823	202208	2022	2022.6384	NGAGOV	NIGERIA	NGA					GOV			GOV	HEAD OF STATE						GOV			1	145	145	14	3	-7.5	2	1	2	0.81967213114755	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	1	United States	US	US		39.828175	-98.5795	US	20220824033000	https://www.thisdaylive.com/index.php/2022/08/24/fg-us-sign-agreement-on-repatriation-of-23m-abacha-loot-2/
1059911566	20220823	202208	2022	2022.6384	NGAGOV	NIGERIA	NGA					GOV			GOV	HEAD OF STATE						GOV			1	145	145	14	3	-7.5	2	1	2	0.81967213114755	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220824033000	https://www.thisdaylive.com/index.php/2022/08/24/fg-us-sign-agreement-on-repatriation-of-23m-abacha-loot-2/
1059911567	20220823	202208	2022	2022.6384	NGAGOV	NIGERIA	NGA					GOV			GOV	HEAD OF STATE						GOV			1	145	145	14	3	-7.5	1	1	1	0.81967213114755	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824033000	https://www.thisdaylive.com/index.php/2022/08/24/fg-us-sign-agreement-on-repatriation-of-23m-abacha-loot-2/
1059911568	20220823	202208	2022	2022.6384	NGODEV	DEVELOPMENT AGENC						NGO	DEV		CVL	POPULATION						CVL			1	010	010	01	1	0.0	8	1	8	1.23647604327666	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	20220824033000	https://www.thisdaylive.com/index.php/2022/08/24/nphcda-41235148-nigerians-have-received-covid-19-vaccines/
1059911569	20220823	202208	2022	2022.6384	NGODEV	DEVELOPMENT AGENC						NGO	DEV		CVL	POPULATION						CVL			1	010	010	01	1	0.0	2	1	2	1.23647604327666	1	Ghana	GH	GH		8	-2	GH	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	1	Ghana	GH	GH		8	-2	GH	20220824033000	https://www.thisdaylive.com/index.php/2022/08/24/nphcda-41235148-nigerians-have-received-covid-19-vaccines/
1059911570	20220823	202208	2022	2022.6384	PTY	DEMOCRATIC PARTY									LEG	SENATOR						LEG			1	111	111	11	3	-2.0	3	1	3	2.12765957446808	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	20220824033000	https://www.thisdaylive.com/index.php/2022/08/24/jibrin-pdps-sharing-of-offices-against-south/
1059911571	20220823	202208	2022	2022.6384	PTY	DEMOCRATIC PARTY									NGA	NIGERIA	NGA								1	111	111	11	3	-2.0	1	1	1	2.12765957446808	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	20220824033000	https://www.thisdaylive.com/index.php/2022/08/24/jibrin-pdps-sharing-of-offices-against-south/
1059911572	20220823	202208	2022	2022.6384	PTY	DEMOCRATIC PARTY									NGALEG	NIGERIA	NGA					LEG			1	111	111	11	3	-2.0	1	1	1	2.12765957446808	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	20220824033000	https://www.thisdaylive.com/index.php/2022/08/24/jibrin-pdps-sharing-of-offices-against-south/
1059911573	20220823	202208	2022	2022.6384	USA	UNITED STATES OF AMERICA	USA								GBR	UNITED KINGDOM	GBR								1	057	057	05	1	8.0	1	1	1	0.81967213114755	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	1	United Kingdom	UK	UK		54	-4	UK	1	United States	US	US		39.828175	-98.5795	US	20220824033000	https://www.thisdaylive.com/index.php/2022/08/24/fg-us-sign-agreement-on-repatriation-of-23m-abacha-loot-2/
1059911574	20220823	202208	2022	2022.6384	USA	UNITED STATES OF AMERICA	USA								GBR	UNITED KINGDOM	GBR								1	057	057	05	1	8.0	1	1	1	0.81967213114755	1	United States	US	US		39.828175	-98.5795	US	1	United Kingdom	UK	UK		54	-4	UK	1	United States	US	US		39.828175	-98.5795	US	20220824033000	https://www.thisdaylive.com/index.php/2022/08/24/fg-us-sign-agreement-on-repatriation-of-23m-abacha-loot-2/
1059911575	20220823	202208	2022	2022.6384	USA	UNITED STATES OF AMERICA	USA								GOV	HEAD OF STATE						GOV			1	057	057	05	1	8.0	1	1	1	0.81967213114755	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	1	United Kingdom	UK	UK		54	-4	UK	1	United States	US	US		39.828175	-98.5795	US	20220824033000	https://www.thisdaylive.com/index.php/2022/08/24/fg-us-sign-agreement-on-repatriation-of-23m-abacha-loot-2/
1059911576	20220823	202208	2022	2022.6384	USA	UNITED STATES OF AMERICA	USA								GOV	HEAD OF STATE						GOV			1	057	057	05	1	8.0	1	1	1	0.81967213114755	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824033000	https://www.thisdaylive.com/index.php/2022/08/24/fg-us-sign-agreement-on-repatriation-of-23m-abacha-loot-2/
1059911577	20220823	202208	2022	2022.6384	USA	UNITED STATES OF AMERICA	USA								GOV	HEAD OF STATE						GOV			1	057	057	05	1	8.0	1	1	1	0.81967213114755	1	United States	US	US		39.828175	-98.5795	US	1	United Kingdom	UK	UK		54	-4	UK	1	United States	US	US		39.828175	-98.5795	US	20220824033000	https://www.thisdaylive.com/index.php/2022/08/24/fg-us-sign-agreement-on-repatriation-of-23m-abacha-loot-2/
1059911578	20220823	202208	2022	2022.6384	USA	UNITED STATES OF AMERICA	USA								GOV	HEAD OF STATE						GOV			1	145	145	14	3	-7.5	1	1	1	0.81967213114755	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220824033000	https://www.thisdaylive.com/index.php/2022/08/24/fg-us-sign-agreement-on-repatriation-of-23m-abacha-loot-2/
1059911579	20220823	202208	2022	2022.6384	USA	UNITED STATES OF AMERICA	USA								GOV	HEAD OF STATE						GOV			1	145	145	14	3	-7.5	1	1	1	0.81967213114755	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824033000	https://www.thisdaylive.com/index.php/2022/08/24/fg-us-sign-agreement-on-repatriation-of-23m-abacha-loot-2/
1059911580	20220823	202208	2022	2022.6384	USA	UNITED STATES OF AMERICA	USA								GOV	HEAD OF STATE						GOV			1	145	145	14	3	-7.5	2	1	2	0.81967213114755	1	United States	US	US		39.828175	-98.5795	US	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	1	United States	US	US		39.828175	-98.5795	US	20220824033000	https://www.thisdaylive.com/index.php/2022/08/24/fg-us-sign-agreement-on-repatriation-of-23m-abacha-loot-2/
1059911581	20220823	202208	2022	2022.6384	USA	UNITED STATES OF AMERICA	USA								GOV	HEAD OF STATE						GOV			1	145	145	14	3	-7.5	1	1	1	0.81967213114755	1	United States	US	US		39.828175	-98.5795	US	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220824033000	https://www.thisdaylive.com/index.php/2022/08/24/fg-us-sign-agreement-on-repatriation-of-23m-abacha-loot-2/
1059911582	20220824	202208	2022	2022.6411											ARM	ARMENIA	ARM								0	043	043	04	1	2.8	10	1	10	-2.25733634311512	0								4	Syunik, Syunik', Armenia	AM	AM08	4928	39.2079	46.4825	-2325425	4	Syunik, Syunik', Armenia	AM	AM08	4928	39.2079	46.4825	-2325425	20220824033000	https://asbarez.com/last-residents-of-aghavno-leave-village/
1059911583	20220824	202208	2022	2022.6411											AUS	AUSTRALIA	AUS								0	031	031	03	1	5.2	8	1	8	2.09281164695177	0								4	Moolarben, New South Wales, Australia	AS	AS02	5096	-32.35	149.75	-1588534	4	Moolarben, New South Wales, Australia	AS	AS02	5096	-32.35	149.75	-1588534	20220824033000	https://www.australianmining.com.au/features/national-group-grows-it-nsw-footprint/
1059911584	20220824	202208	2022	2022.6411											AUS	AUSTRALIA	AUS								1	090	090	09	2	-2.0	5	1	5	-0.62015503875969	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220824033000	https://humanrights.gov.au/our-work/childrens-rights/publications/mental-health-shapes-my-life-covid-19-kids-wellbeing-2022
1059911585	20220824	202208	2022	2022.6411											AZE	AZERBAIJANI	AZE								1	130	130	13	3	-4.4	10	1	10	-2.25733634311512	0								4	Stepanakert, Xank?ndi*, Azerbaijan	AJ	AJ61	535	39.8173	46.7557	-2709075	4	Stepanakert, Xank?ndi*, Azerbaijan	AJ	AJ61	535	39.8173	46.7557	-2709075	20220824033000	https://asbarez.com/last-residents-of-aghavno-leave-village/
1059911586	20220824	202208	2022	2022.6411											BRN	BRUNEI	BRN								0	127	127	12	3	-5.0	4	1	4	-4.91990846681922	0								4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	20220824033000	https://menafn.com/1104744855/The-South-China-Seas-Environmental-Crisis
1059911587	20220824	202208	2022	2022.6411											BUDMAH223	SOTO				BUD					0	020	020	02	1	3.0	6	1	6	-5.05992010652463	0								1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20220824033000	https://arizonadailyindependent.com/2022/08/23/court-conviction-in-writing-not-open-court-violated-defendants-rights/
1059911588	20220824	202208	2022	2022.6411											BUS	COMPANY						BUS			1	0311	031	03	1	5.2	6	1	6	-4.88997555012225	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220824033000	https://www.nbcmiami.com/news/local/book-tops-sharief-in-contentious-district-35-senate-race-in-broward/2842490/
1059911589	20220824	202208	2022	2022.6411											CHE	SWITZERLAND	CHE								1	051	051	05	1	3.4	4	1	4	-0.973517036548142	0								4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20220824033000	https://news.yahoo.com/chelsea-clinton-apos-removed-apos-010123673.html
1059911590	20220824	202208	2022	2022.6411											CHN	CHINA	CHN								0	051	051	05	1	3.4	1	1	1	-2.10280373831776	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220824033000	https://arizonadailyindependent.com/2022/08/23/treasurer-yee-tells-morningstar-that-their-esg-rating-system-violates-arizona-law/
