1059913046	20220824	202208	2022	2022.6411											DEU	GERMAN	DEU								0	043	043	04	1	2.8	4	1	4	-3.37423312883435	0								5	Lower Saxony, Niedersachsen, Germany	GM	GM06	40698	52	10	-1833951	5	Lower Saxony, Niedersachsen, Germany	GM	GM06	40698	52	10	-1833951	20220824034500	https://cnsnews.com/article/international/james-carstensen/german-regulator-questions-need-pause-russian-gas-flow-tries
1059913047	20220824	202208	2022	2022.6411											DEU	GERMAN	DEU								0	043	043	04	1	2.8	1	1	1	-3.37423312883435	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Poland	PL	PL		52	20	PL	20220824034500	https://cnsnews.com/article/international/james-carstensen/german-regulator-questions-need-pause-russian-gas-flow-tries
1059913048	20220824	202208	2022	2022.6411											EDU	UNIVERSITY						EDU			0	036	036	03	1	4.0	1	1	1	4.28265524625268	0								4	Hipperholme, Calderdale, United Kingdom	UK	UKC2	40138	53.7167	-1.81667	-2598787	4	Hipperholme, Calderdale, United Kingdom	UK	UKC2	40138	53.7167	-1.81667	-2598787	20220824034500	https://www.thetelegraphandargus.co.uk/news/20675832.bradford-grammar-schools-fantastic-six-top-a-level-grades/
1059913049	20220824	202208	2022	2022.6411											EDU	UNIVERSITY						EDU			1	042	042	04	1	1.9	1	1	1	4.28265524625268	0								4	Ilkley, Bradford, United Kingdom	UK	UKB4	40138	53.9167	-1.81667	-2599353	4	Ilkley, Bradford, United Kingdom	UK	UKB4	40138	53.9167	-1.81667	-2599353	20220824034500	https://www.thetelegraphandargus.co.uk/news/20675832.bradford-grammar-schools-fantastic-six-top-a-level-grades/
1059913050	20220824	202208	2022	2022.6411											EDU	UNIVERSITY						EDU			1	043	043	04	1	2.8	1	1	1	4.28265524625268	0								4	Ilkley, Bradford, United Kingdom	UK	UKB4	40138	53.9167	-1.81667	-2599353	4	Ilkley, Bradford, United Kingdom	UK	UKB4	40138	53.9167	-1.81667	-2599353	20220824034500	https://www.thetelegraphandargus.co.uk/news/20675832.bradford-grammar-schools-fantastic-six-top-a-level-grades/
1059913051	20220824	202208	2022	2022.6411											EDU	UNIVERSITY						EDU			0	046	046	04	1	7.0	1	1	1	4.28265524625268	0								4	Hipperholme, Calderdale, United Kingdom	UK	UKC2	40138	53.7167	-1.81667	-2598787	4	Hipperholme, Calderdale, United Kingdom	UK	UKC2	40138	53.7167	-1.81667	-2598787	20220824034500	https://www.thetelegraphandargus.co.uk/news/20675832.bradford-grammar-schools-fantastic-six-top-a-level-grades/
1059913052	20220824	202208	2022	2022.6411											EDU	UNIVERSITY						EDU			1	046	046	04	1	7.0	1	1	1	4.28265524625268	0								4	Ilkley, Bradford, United Kingdom	UK	UKB4	40138	53.9167	-1.81667	-2599353	4	Ilkley, Bradford, United Kingdom	UK	UKB4	40138	53.9167	-1.81667	-2599353	20220824034500	https://www.thetelegraphandargus.co.uk/news/20675832.bradford-grammar-schools-fantastic-six-top-a-level-grades/
1059913053	20220824	202208	2022	2022.6411											EDU	EDUCATIONAL INSTITUTION						EDU			1	051	051	05	1	3.4	5	1	5	-4.36241610738255	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20220824034500	https://kfiam640.iheart.com/content/2022-08-23-ex-superintendent-of-bassett-usd-charged-in-money-laundering-case/
1059913054	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			1	060	060	06	2	6.0	5	1	5	3.85700846660395	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20220824034500	https://www.sandiegouniontribune.com/opinion/story/2022-08-23/yes-on-california-proposition-28-measure-would-boost-arts-music-education-funding
1059913055	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			1	060	060	06	2	6.0	5	1	5	3.85700846660395	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220824034500	https://www.sandiegouniontribune.com/opinion/story/2022-08-23/yes-on-california-proposition-28-measure-would-boost-arts-music-education-funding
1059913056	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			1	0841	084	08	2	7.0	2	1	2	-2.31316725978648	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220824034500	https://dupagepolicyjournal.com/stories/630700500-naperville-third-grade-teacher-instructs-eight-year-old-boys-in-how-to-act-like-girls
1059913057	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			1	0841	084	08	2	7.0	8	1	8	-2.31316725978648	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220824034500	https://dupagepolicyjournal.com/stories/630700500-naperville-third-grade-teacher-instructs-eight-year-old-boys-in-how-to-act-like-girls
1059913058	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			0	112	112	11	3	-2.0	10	1	10	-7.90861159929704	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220824034500	https://www.nationofchange.org/2022/08/23/the-republican-road-to-nazi-perdition/
1059913059	20220824	202208	2022	2022.6411											EDU	COLLEGE						EDU			0	190	190	19	4	-10.0	3	1	3	-2.45810055865922	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220824034500	http://www.orlandosentinel.com/politics/2022-election/os-ne-politics-2022-election-primary-governor-20220824-lpi6dyhzercvvadi5ccyyjn64a-story.html
1059913060	20220824	202208	2022	2022.6411											GBR	BRITISH	GBR								1	036	036	03	1	4.0	3	1	3	1.75097276264591	0								4	Exeter, Devon, United Kingdom	UK	UKD4	40104	50.7	-3.53333	-2595805	4	Exeter, Devon, United Kingdom	UK	UKD4	40104	50.7	-3.53333	-2595805	20220824034500	https://www.lmtonline.com/entertainment/article/Muse-Team-Up-With-Jim-Beam-for-One-Night-17393827.php
1059913061	20220824	202208	2022	2022.6411											GOV	GOVERNMENT						GOV			0	020	020	02	1	3.0	2	1	2	-2.66272189349113	0								4	Jamshoro, Sindh, Pakistan	PK	PK05	23693	25.4394	68.2903	-2763206	4	Tando Allahyar, Sindh, Pakistan	PK	PK05	23683	25.4626	68.7192	-2775681	20220824034500	https://www.dawn.com/news/1706521/ecp-puts-off-lg-polls-in-nine-flood-hit-districts-of-hyderabad
1059913062	20220824	202208	2022	2022.6411											GOV	GOVERNMENT						GOV			1	036	036	03	1	4.0	5	1	5	1.33630289532294	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20220824034500	https://www.thesundaily.my/home/volkswagen-mercedes-sign-ev-battery-accords-with-canada-FG9679564
1059913063	20220824	202208	2022	2022.6411											GOV	DEPUTY PRIME MINISTER						GOV			1	042	042	04	1	1.9	5	1	5	3.86965376782078	0								1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20220824034500	https://www.thesundaily.my/local/m-sia-keen-to-learn-from-thailand-evidence-based-use-of-medical-cannabis-products-AG9679323
1059913064	20220824	202208	2022	2022.6411											GOV	ADMINISTRATION						GOV			1	046	046	04	1	7.0	10	1	10	0	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20220824034500	https://www3.nhk.or.jp/nhkworld/en/news/20220824_16/
1059913065	20220824	202208	2022	2022.6411											GOV	AUTHORITIES						GOV			1	084	084	08	2	7.0	10	1	10	-0.884955752212389	0								4	Kadana, Gujarat, India	IN	IN09	70128	23.3	73.8333	-2098860	4	Kadana, Gujarat, India	IN	IN09	70128	23.3	73.8333	-2098860	20220824034500	https://timesofindia.indiatimes.com/city/vadodara/128-villages-near-mahi-river-put-on-alert/articleshow/93742747.cms
1059913066	20220824	202208	2022	2022.6411											GOV	ADMINISTRATION						GOV			0	170	170	17	4	-7.0	6	1	6	-4.60147904683648	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220824034500	http://www.msn.com/en-us/news/us/conservatives-milk-story-of-amish-farm-tied-to-fatal-listeria-outbreak/ar-AA111JcV
1059913067	20220824	202208	2022	2022.6411											IGOUNOIAE	IAEA		UNO				IGO			1	040	040	04	1	1.0	5	1	5	-0.23041474654378	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220824034500	https://www.bignewsnetwork.com/news/272663909/at-unsc-india-voices-concern-over-situation-at-zaporizhzhia-nuclear-plant-in-ukraine
1059913068	20220824	202208	2022	2022.6411											IGOUNOIAE	IAEA		UNO				IGO			1	051	051	05	1	3.4	5	1	5	-0.23041474654378	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220824034500	https://www.bignewsnetwork.com/news/272663909/at-unsc-india-voices-concern-over-situation-at-zaporizhzhia-nuclear-plant-in-ukraine
1059913069	20220824	202208	2022	2022.6411											IRL	IRELAND	IRL								1	051	051	05	1	3.4	4	1	4	0.17452006980802	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20220824034500	https://www.stuff.co.nz/national/politics/129670996/crossparty-support-for-adrian-rurawhe-as-speaker-after-a-controversial-predecessor
