1060024791	20220817	202208	2022	2022.6219	MED	JOURNALIST						MED			GOV	PRIME MINISTER						GOV			1	040	040	04	1	1.0	2	1	2	-8.18181818181818	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	20220824191500	https://www.mykxlg.com/news/world/large-scale-fighting-shatters-lull-in-ethiopias-tigray/article_0ca2356e-b182-554c-aab6-768195b04018.html
1060024792	20220824	202208	2022	2022.6411											AFG	AFGHANISTAN	AFG								1	040	040	04	1	1.0	4	1	4	-2.5	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20220824191500	https://www.foxnews.com/media/air-force-crew-recalls-final-flight-afghanistan-imag-frozen-time-forever
1060024793	20220824	202208	2022	2022.6411											AFR	AFRICA	AFR								1	040	040	04	1	1.0	8	1	8	-1.3828867761452	0								4	Sussex, Limpopo, South Africa	SF	SF09	6322	-23.4951	27.2675	-1288462	4	Sussex, Limpopo, South Africa	SF	SF09	6322	-23.4951	27.2675	-1288462	20220824191500	https://www.aol.co.uk/entertainment/meghans-podcast-proves-shes-got-142343478.html
1060024794	20220824	202208	2022	2022.6411											ARG	ARGENTINA	ARG								0	190	190	19	4	-10.0	1	1	1	-3.30188679245283	0								4	Mar Del Plata, Buenos Aires, Argentina	AR	AR01	4432	-38.0023	-57.5575	-1003243	4	Mar Del Plata, Buenos Aires, Argentina	AR	AR01	4432	-38.0023	-57.5575	-1003243	20220824191500	https://watermarkonline.com/2022/08/24/prominent-transgender-activist-murdered-in-argentina/
1060024795	20220824	202208	2022	2022.6411											ARG	BUENOS AIRES	ARG								0	190	190	19	4	-10.0	4	1	4	-3.30188679245283	0								4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	20220824191500	https://watermarkonline.com/2022/08/24/prominent-transgender-activist-murdered-in-argentina/
1060024796	20220824	202208	2022	2022.6411											BGR	BULGARIA	BGR								1	042	042	04	1	1.9	1	1	1	2.2189349112426	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20220824191500	http://www.msn.com/en-us/travel/news/17-year-old-pilot-sets-record-for-solo-flight-around-the-world/ar-AA113tdI
1060024797	20220824	202208	2022	2022.6411											BUS	BANK						BUS			1	020	020	02	1	3.0	6	1	6	-3.59116022099447	0								3	Duquesne, Pennsylvania, United States	US	USPA	PA003	40.3815	-79.8598	1213961	3	Duquesne, Pennsylvania, United States	US	USPA	PA003	40.3815	-79.8598	1213961	20220824191500	https://www.foxnews.com/us/pennsylvania-woman-falls-victim-bank-app-scam-loses
1060024798	20220824	202208	2022	2022.6411											BUS	COMPANY						BUS			1	040	040	04	1	1.0	5	1	5	-2.5	0								4	Lviv, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	49.8407	24.0305	-1045268	4	Lviv, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	49.8407	24.0305	-1045268	20220824191500	https://www.nbclosangeles.com/tag/silicon-valley/
1060024799	20220824	202208	2022	2022.6411											BUS	COMPANIES						BUS			1	051	051	05	1	3.4	1	1	1	6.74157303370786	0								4	Berkshire, United Kingdom (general), United Kingdom	UK	UK00	40127	51.5	-1.25	-2589736	4	Berkshire, United Kingdom (general), United Kingdom	UK	UK00	40127	51.5	-1.25	-2589736	20220824191500	https://apnews.com/press-release/business-wire/united-states-214b456c47a94481b1c2197ebbbddc46
1060024800	20220824	202208	2022	2022.6411											BUS	COMPANY						BUS			1	057	057	05	1	8.0	8	2	8	6.91060952570349	0								4	Berkshire, United Kingdom (general), United Kingdom	UK	UK00	40127	51.5	-1.25	-2589736	4	Berkshire, United Kingdom (general), United Kingdom	UK	UK00	40127	51.5	-1.25	-2589736	20220824191500	https://apnews.com/press-release/business-wire/united-states-214b456c47a94481b1c2197ebbbddc46
1060024801	20220824	202208	2022	2022.6411											BUS	BUSINESS						BUS			1	0841	084	08	2	7.0	12	1	12	-2.72511848341233	0								4	Kapurthala, Punjab, India	IN	IN23	17829	31.3794	75.3847	-2099645	4	Kapurthala, Punjab, India	IN	IN23	17829	31.3794	75.3847	-2099645	20220824191500	https://ianslive.in/news/drug_cartel_linked_to_8_punjab_cops_owns_rs_1200_crore_real_estate_empire_high_court_seeks_explanation-897876/LatestNews/0
1060024802	20220824	202208	2022	2022.6411											BUS	COMPANY						BUS			0	100	100	10	3	-5.0	10	1	10	-0.23242300987797	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20220824191500	https://www.peoplesworld.org/article/over-a-month-into-strike-boston-starbucks-baristas-going-strong/
1060024803	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								1	043	043	04	1	2.8	2	1	2	2.96296296296297	0								4	Rocky Mountains, Canada (general), Canada	CA	CA00	12534	50	-114	-572409	4	Rocky Mountains, Canada (general), Canada	CA	CA00	12534	50	-114	-572409	20220824191500	https://www.alberta.ca/release.cfm?xID=8445527DD8DC5-0A88-47A9-9FC3B4AE8164A6FD
1060024804	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								1	043	043	04	1	2.8	2	1	2	2.96296296296297	0								4	Turner Valley, Alberta, Canada	CA	CA01	12549	50.6833	-114.267	-575085	4	Rocky Mountains, Canada (general), Canada	CA	CA00	12534	50	-114	-572409	20220824191500	https://www.alberta.ca/release.cfm?xID=8445527DD8DC5-0A88-47A9-9FC3B4AE8164A6FD
1060024805	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								1	043	043	04	1	2.8	4	1	4	2.96296296296297	0								4	Turner Valley, Alberta, Canada	CA	CA01	12549	50.6833	-114.267	-575085	4	Turner Valley, Alberta, Canada	CA	CA01	12549	50.6833	-114.267	-575085	20220824191500	https://www.alberta.ca/release.cfm?xID=8445527DD8DC5-0A88-47A9-9FC3B4AE8164A6FD
1060024806	20220824	202208	2022	2022.6411											CHN	CHINA	CHN								0	036	036	03	1	4.0	3	1	3	0.30060120240481	0								4	Ningbo, Zhejiang, China	CH	CH02	13327	29.8782	121.549	-1920233	4	Ningbo, Zhejiang, China	CH	CH02	13327	29.8782	121.549	-1920233	20220824191500	https://menafn.com/1104749764/Electric-Double-Layer-Capacitor-EDLC-Market-Growth-Trends-Top-Key-Players-And-Forecast-To-2027
1060024807	20220824	202208	2022	2022.6411											CHN	CHINESE	CHN								0	061	061	06	2	6.4	5	1	5	-1.39130434782609	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Canada	CA	CA		60	-96	CA	20220824191500	https://afn.net/national-security/2022/08/24/disregarded-no-more-china-its-military-aspirations-its-nuclear-arms/
1060024808	20220824	202208	2022	2022.6411											CRM	OUTLAW						CRM			0	042	042	04	1	1.9	5	1	5	-8.79828326180254	0								1	Ethiopia	ET	ET		8	38	ET	1	Ethiopia	ET	ET		8	38	ET	20220824191500	http://www.msn.com/en-us/entertainment/news/red-hood-s-dark-secret-exposes-who-he-really-blames-for-his-death/ar-AA113tr2
1060024809	20220824	202208	2022	2022.6411											CVL	CIVILIAN						CVL			0	190	190	19	4	-10.0	7	1	7	-7.05882352941177	0								4	Kharkiv, Kharkivs'ka Oblast', Ukraine	UP	UP07	25036	49.9808	36.2527	-1041320	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220824191500	http://www.euronews.com/2022/08/24/six-months-of-war-in-ukraine-20-important-stories-in-pictures
1060024810	20220824	202208	2022	2022.6411											DNK	DANISH	DNK								0	043	043	04	1	2.8	4	1	4	-3.59359686377001	0								4	Karup, Sjæand, Denmark	DA	DA20	15254	55.817	11.4089	-2744991	4	Karup, Sjæand, Denmark	DA	DA20	15254	55.817	11.4089	-2744991	20220824191500	https://listverse.com/2021/07/15/top-10-reasons-the-u-s-government-is-no-longer-laughing-about-ufos/
1060024811	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			0	0311	031	03	1	5.2	5	1	5	-1.31086142322098	0								0								0								20220824191500	https://www.breitbart.com/politics/2022/08/24/obama-democrats-ignored-warnings-about-student-loan-takeover-in-2010/
1060024812	20220824	202208	2022	2022.6411											EDU	UNIVERSITY						EDU			1	035	035	03	1	7.0	10	1	10	-2.5802752293578	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220824191500	http://www.euronews.com/green/2022/08/24/dont-pay-why-are-brits-boycotting-energy-payments-and-what-are-the-consequences
1060024813	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			1	043	043	04	1	2.8	2	1	2	1.5	0								3	Department Of Education, District of Columbia, United States	US	USDC		38.8862	-77.0183	530857	3	Department Of Education, District of Columbia, United States	US	USDC		38.8862	-77.0183	530857	20220824191500	http://www.msn.com/en-us/money/careersandeducation/heres-who-is-eligible-for-the-dollar10000-in-student-debt-relief-biden-just-announced/ar-AA113byB
1060024814	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			0	043	043	04	1	2.8	6	1	6	-3.99543378995434	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220824191500	https://www.thehindu.com/opinion/op-ed/the-death-of-inder-meghwal/article65805710.ece
1060024815	20220824	202208	2022	2022.6411											ELI	ACTOR						ELI			0	040	040	04	1	1.0	6	1	6	2.18978102189781	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20220824191500	https://www.hitc.com/en-gb/2022/08/24/inside-harry-potter-star-rupert-grints-low-key-romance-with-georgia-groome/
1060024816	20220824	202208	2022	2022.6411											ELI	ACTOR						ELI			1	112	112	11	3	-2.0	3	1	3	-5.44117647058823	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20220824191500	https://www.bizpacreview.com/2022/08/24/gary-buseys-spox-offers-ambitious-explanation-on-why-aging-actor-was-caught-with-pants-down-1276941/
1060024817	20220824	202208	2022	2022.6411											ELI	ACTOR						ELI			1	112	112	11	3	-2.0	2	1	2	-5.44117647058823	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220824191500	https://www.bizpacreview.com/2022/08/24/gary-buseys-spox-offers-ambitious-explanation-on-why-aging-actor-was-caught-with-pants-down-1276941/
1060024818	20220824	202208	2022	2022.6411											ESP	SPAIN	ESP								1	051	051	05	1	3.4	8	1	8	2.18978102189781	0								4	Nerja, AndalucíSP, Spain	SP	SP51	25782	36.7505	-3.87393	-393985	4	Nerja, AndalucíSP, Spain	SP	SP51	25782	36.7505	-3.87393	-393985	20220824191500	https://www.hitc.com/en-gb/2022/08/24/inside-harry-potter-star-rupert-grints-low-key-romance-with-georgia-groome/
1060024819	20220824	202208	2022	2022.6411											ESP	SPAIN	ESP								1	051	051	05	1	3.4	2	1	2	2.18978102189781	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220824191500	https://www.hitc.com/en-gb/2022/08/24/inside-harry-potter-star-rupert-grints-low-key-romance-with-georgia-groome/
1060024820	20220824	202208	2022	2022.6411											GBR	UNITED KINGDOM	GBR								1	051	051	05	1	3.4	1	1	1	1.29449838187703	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220824191500	https://zeenews.india.com/india/exemplary-step-pramod-sawant-sadhguru-exchange-mous-as-goa-becomes-9th-state-to-join-save-soil-movement-in-india-2501319.html
1060024821	20220824	202208	2022	2022.6411											GBR	GLASGOW	GBR								1	173	173	17	4	-5.0	10	1	10	-11.764705882353	0								4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20220824191500	https://www.dailyrecord.co.uk/news/scottish-news/scots-man-who-filmed-sex-27825140
1060024822	20220824	202208	2022	2022.6411											GBR	UNITED KINGDOM	GBR								1	173	173	17	4	-5.0	4	1	4	-3.48027842227378	0								4	Lanarkshire, South Lanarkshire, United Kingdom	UK	UKW5	40176	55.5833	-3.83333	-2600653	4	Lanarkshire, South Lanarkshire, United Kingdom	UK	UKW5	40176	55.5833	-3.83333	-2600653	20220824191500	https://www.dailyrecord.co.uk/news/scottish-news/scots-dog-breeder-who-led-27824896
1060024823	20220824	202208	2022	2022.6411											GBR	UNITED KINGDOM	GBR								1	180	180	18	4	-9.0	1	1	1	-0.15432098765432	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220824191500	http://www.msn.com/en-us/entertainment/news/olivia-wilde-breaks-silence-about-firing-shia-labeouf-from-new-movie/ar-AA113MWV
1060024824	20220824	202208	2022	2022.6411											GHA	GHANA	GHA								1	0841	084	08	2	7.0	1	1	1	3.08483290488432	0								5	Ashanti Region, Ashanti, Ghana	GH	GH02	16576	6.75	-1.5	-2069926	5	Ashanti Region, Ashanti, Ghana	GH	GH02	16576	6.75	-1.5	-2069926	20220824191500	https://www.modernghana.com/news/1179074/ejurahene-donates-100-acre-land-to-ghana-baptist.html
1060024825	20220824	202208	2022	2022.6411											GHA	GHANA	GHA								1	0841	084	08	2	7.0	1	1	1	3.08483290488432	0								5	Ashanti Region, Ashanti, Ghana	GH	GH02	16576	6.75	-1.5	-2069926	4	Ejura, Ghana (general), Ghana	GH	GH00	16575	7.38558	-1.35617	-2072835	20220824191500	https://www.modernghana.com/news/1179074/ejurahene-donates-100-acre-land-to-ghana-baptist.html
1060024826	20220824	202208	2022	2022.6411											GHA	GHANA	GHA								1	0841	084	08	2	7.0	4	1	4	3.08483290488432	0								4	Ejura, Ghana (general), Ghana	GH	GH00	16575	7.38558	-1.35617	-2072835	4	Ejura, Ghana (general), Ghana	GH	GH00	16575	7.38558	-1.35617	-2072835	20220824191500	https://www.modernghana.com/news/1179074/ejurahene-donates-100-acre-land-to-ghana-baptist.html
1060024827	20220824	202208	2022	2022.6411											GOV	GOVERNMENT						GOV			1	036	036	03	1	4.0	2	1	2	0	0								3	Hamilton County, Indiana, United States	US	USIN		40.0456	-86.0086	450356	3	Hamilton County, Indiana, United States	US	USIN		40.0456	-86.0086	450356	20220824191500	http://www.wbiw.com/2022/08/24/indiana-recount-commission-to-hold-public-meeting-on-thursday/
1060024828	20220824	202208	2022	2022.6411											GOV	CHIEF MINISTER						GOV			0	042	042	04	1	1.9	2	1	2	1.29449838187703	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20220824191500	https://zeenews.india.com/india/exemplary-step-pramod-sawant-sadhguru-exchange-mous-as-goa-becomes-9th-state-to-join-save-soil-movement-in-india-2501319.html
1060024829	20220824	202208	2022	2022.6411											GOV	FOREIGN MINIST						GOV			0	042	042	04	1	1.9	1	1	1	-3.47826086956522	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20220824191500	https://themedialine.org/news/ukraine-marks-31-years-of-independence-6-months-of-repelling-russian-invasion/
1060024830	20220824	202208	2022	2022.6411											GOV	FOREIGN MINIST						GOV			0	042	042	04	1	1.9	1	1	1	-3.47826086956522	0								4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20220824191500	https://themedialine.org/news/ukraine-marks-31-years-of-independence-6-months-of-repelling-russian-invasion/
1060024831	20220824	202208	2022	2022.6411											GOV	GOVERNMENT						GOV			0	052	052	05	1	3.5	6	1	6	0.33850493653033	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220824191500	https://www.heritage.org/american-founders/report/why-the-american-founding-matters-american-conservatism
1060024832	20220824	202208	2022	2022.6411											GOV	GOVERNMENT						GOV			0	080	080	08	2	5.0	10	1	10	-5.52486187845304	0								4	Amhara, Amara, Ethiopia	ET	ET46	149281	11.1667	39.1667	-603950	4	Amhara, Amara, Ethiopia	ET	ET46	149281	11.1667	39.1667	-603950	20220824191500	https://www.sabcnews.com/sabcnews/fighting-erupts-along-border-of-ethiopias-northern-tigray-region/
1060024833	20220824	202208	2022	2022.6411											GOVAGR	AGRICULTURE MINIST						GOV	AGR		1	043	043	04	1	2.8	4	1	4	1.29449838187703	0								5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20220824191500	https://zeenews.india.com/india/exemplary-step-pramod-sawant-sadhguru-exchange-mous-as-goa-becomes-9th-state-to-join-save-soil-movement-in-india-2501319.html
1060024834	20220824	202208	2022	2022.6411											GOVAGR	AGRICULTURE MINIST						GOV	AGR		1	043	043	04	1	2.8	1	1	1	1.29449838187703	0								5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220824191500	https://zeenews.india.com/india/exemplary-step-pramod-sawant-sadhguru-exchange-mous-as-goa-becomes-9th-state-to-join-save-soil-movement-in-india-2501319.html
1060024835	20220824	202208	2022	2022.6411											GOVEDU	DEPARTMENT OF EDUCATION						GOV	EDU		1	010	010	01	1	0.0	5	1	5	5.29661016949153	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220824191500	https://www.nbclosangeles.com/news/national-international/biden-plan-will-forgive-thousands-in-student-loans-for-many-borrowers-heres-what-to-know/2970714/
1060024836	20220824	202208	2022	2022.6411											GOVEDU	DEPARTMENT OF EDUCATION						GOV	EDU		1	036	036	03	1	4.0	5	1	5	5.29661016949153	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220824191500	https://www.nbclosangeles.com/news/national-international/biden-plan-will-forgive-thousands-in-student-loans-for-many-borrowers-heres-what-to-know/2970714/
1060024837	20220824	202208	2022	2022.6411											HLH	HOSPITAL						HLH			0	036	036	03	1	4.0	3	1	3	-4.98338870431894	0								4	Salinas De Hidalgo, San Luis PotosíX, Mexico	MX	MX24	21420	22.6333	-101.717	-1694577	4	Salinas De Hidalgo, San Luis PotosíX, Mexico	MX	MX24	21420	22.6333	-101.717	-1694577	20220824191500	https://www.dailymail.co.uk/news/article-11142519/Girl-3-woke-Mexican-funeral-doctors-said-died-dehydration.html
1060024838	20220824	202208	2022	2022.6411											HLH	DOCTOR						HLH			0	036	036	03	1	4.0	10	1	10	-6.20099786172487	0								4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20220824191500	https://www.theepochtimes.com/uk-government-urged-to-investigate-non-covid-19-excess-deaths_4682405.html
1060024839	20220824	202208	2022	2022.6411											HLH	HOSPITAL						HLH			0	042	042	04	1	1.9	12	1	10	-4.98338870431894	0								4	Salinas De Hidalgo, San Luis PotosíX, Mexico	MX	MX24	21420	22.6333	-101.717	-1694577	4	Salinas De Hidalgo, San Luis PotosíX, Mexico	MX	MX24	21420	22.6333	-101.717	-1694577	20220824191500	https://www.dailymail.co.uk/news/article-11142519/Girl-3-woke-Mexican-funeral-doctors-said-died-dehydration.html
1060024840	20220824	202208	2022	2022.6411											HLH	DOCTOR						HLH			0	043	043	04	1	2.8	10	1	10	-4.98338870431894	0								4	Salinas De Hidalgo, San Luis PotosíX, Mexico	MX	MX24	21420	22.6333	-101.717	-1694577	4	Salinas De Hidalgo, San Luis PotosíX, Mexico	MX	MX24	21420	22.6333	-101.717	-1694577	20220824191500	https://www.dailymail.co.uk/news/article-11142519/Girl-3-woke-Mexican-funeral-doctors-said-died-dehydration.html
1060024841	20220824	202208	2022	2022.6411											IGOEUREEC	THE EU	EUR	EEC				IGO			0	061	061	06	2	6.4	10	1	10	-1.93687230989957	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20220824191500	http://www.euronews.com/green/2022/08/24/six-months-on-how-is-russias-invasion-of-ukraine-impacting-europes-climate-progress
1060024842	20220824	202208	2022	2022.6411											IGOUNO	UNITED NATIONS		UNO				IGO			1	040	040	04	1	1.0	10	1	10	-4.99040307101727	0								4	Odesa, Odes'ka Oblast, Ukraine	UP	UP17	28558	46.4639	30.7386	-1049092	4	Odesa, Odes'ka Oblast, Ukraine	UP	UP17	28558	46.4639	30.7386	-1049092	20220824191500	https://www.aljazeera.com/news/2022/8/24/on-independence-day-un-calls-for-end-to-senseless-ukraine-war
1060024843	20220824	202208	2022	2022.6411											IGOUNOREF	UNITED NATIONS		UNO				IGO	REF		1	080	080	08	2	5.0	2	1	2	-2.90497291974397	0								4	Lviv, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	49.8407	24.0305	-1045268	4	Lviv, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	49.8407	24.0305	-1045268	20220824191500	https://www.npr.org/2022/08/24/1119202240/ukraine-russia-war-by-numbers
1060024844	20220824	202208	2022	2022.6411											IND	GUJARAT	IND								0	057	057	05	1	8.0	4	1	4	1.29449838187703	0								5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20220824191500	https://zeenews.india.com/india/exemplary-step-pramod-sawant-sadhguru-exchange-mous-as-goa-becomes-9th-state-to-join-save-soil-movement-in-india-2501319.html
1060024845	20220824	202208	2022	2022.6411											IND	GUJARAT	IND								0	057	057	05	1	8.0	1	1	1	1.29449838187703	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Cote D'ivoire	IV	IV		8	-5	IV	20220824191500	https://zeenews.india.com/india/exemplary-step-pramod-sawant-sadhguru-exchange-mous-as-goa-becomes-9th-state-to-join-save-soil-movement-in-india-2501319.html
