1059893757	20220817	202208	2022	2022.6219	FRA	FRANCE	FRA																		0	036	036	03	1	4.0	2	1	2	3.18181818181819	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	0								4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	20220824004500	https://www.telegraphindia.com/my-kolkata/news/unesco-director-eric-falt-throws-durga-puja-challenge-to-kolkata/cid/1882077
1059893758	20220817	202208	2022	2022.6219	FRA	FRANCE	FRA								IGOUNODEV	UNESCO		UNO				IGO	DEV		0	036	036	03	1	4.0	2	1	2	3.18181818181819	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	20220824004500	https://www.telegraphindia.com/my-kolkata/news/unesco-director-eric-falt-throws-durga-puja-challenge-to-kolkata/cid/1882077
1059893759	20220817	202208	2022	2022.6219	IND	KOLKATA	IND								FRA	PARIS	FRA								0	036	036	03	1	4.0	3	1	3	3.18181818181819	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	20220824004500	https://www.telegraphindia.com/my-kolkata/news/unesco-director-eric-falt-throws-durga-puja-challenge-to-kolkata/cid/1882077
1059893760	20220817	202208	2022	2022.6219	IND	KOLKATA	IND								FRA	PARIS	FRA								0	036	036	03	1	4.0	1	1	1	3.18181818181819	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	20220824004500	https://www.telegraphindia.com/my-kolkata/news/unesco-director-eric-falt-throws-durga-puja-challenge-to-kolkata/cid/1882077
1059893761	20220817	202208	2022	2022.6219	RUS	RUSSIA	RUS																		1	100	100	10	3	-5.0	1	1	1	-4.40024110910187	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220824004500	https://www.novinite.com/view_news.php?id=216402
1059893762	20220817	202208	2022	2022.6219	RUS	RUSSIA	RUS																		1	100	100	10	3	-5.0	1	1	1	-4.40024110910187	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220824004500	https://www.novinite.com/view_news.php?id=216402
1059893763	20220817	202208	2022	2022.6219	SPY	OPERATIVE						SPY			DNK	COPENHAGEN	DNK								0	042	042	04	1	1.9	3	1	3	-2.63157894736842	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220824004500	https://www.nytimes.com/2022/08/23/us/politics/trump-cabinet-25th-amendment.html
1059893764	20220817	202208	2022	2022.6219	TUR	TURKISH	TUR								UKR	UKRAINIAN	UKR								0	040	040	04	1	1.0	4	1	4	-2.65486725663717	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220824004500	https://www.novinite.com/view_news.php?id=216411
1059893765	20220817	202208	2022	2022.6219	TUR	TURKISH	TUR								UKR	UKRAINIAN	UKR								0	040	040	04	1	1.0	1	1	1	-2.65486725663717	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20220824004500	https://www.novinite.com/view_news.php?id=216411
1059893766	20220823	202208	2022	2022.6384											GOV	GOVERNOR						GOV			1	043	043	04	1	2.8	6	1	6	0.0655307994757601	0								5	Oyo State, Oyo, Nigeria	NI	NI32	191166	8	4	-2024630	5	Oyo State, Oyo, Nigeria	NI	NI32	191166	8	4	-2024630	20220824004500	https://www.vanguardngr.com/2022/08/2023-tinubu-meets-wike-2-pdp-govs-in-london/
1059893767	20220823	202208	2022	2022.6384											GOV	GOVERNOR						GOV			1	043	043	04	1	2.8	2	1	2	0.0655307994757601	0								5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	20220824004500	https://www.vanguardngr.com/2022/08/2023-tinubu-meets-wike-2-pdp-govs-in-london/
1059893768	20220823	202208	2022	2022.6384											LAB	WORKER						LAB			1	042	042	04	1	1.9	8	1	8	0.450450450450449	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Australia	AS	AS		-25	135	AS	20220824004500	https://www.mactech.com/2022/08/23/apple-leadership-purportedly-attempts-to-discourage-unionization/
1059893769	20220823	202208	2022	2022.6384											LAB	WORKER						LAB			1	042	042	04	1	1.9	2	1	2	0.450450450450449	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824004500	https://www.mactech.com/2022/08/23/apple-leadership-purportedly-attempts-to-discourage-unionization/
1059893770	20220823	202208	2022	2022.6384	AUSLAB	AUSTRALIA	AUS					LAB			LAB	WORKER						LAB			1	040	040	04	1	1.0	10	1	10	0.450450450450449	1	Australia	AS	AS		-25	135	AS	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Australia	AS	AS		-25	135	AS	20220824004500	https://www.mactech.com/2022/08/23/apple-leadership-purportedly-attempts-to-discourage-unionization/
1059893771	20220823	202208	2022	2022.6384	GOV	GOVERNOR						GOV													1	010	010	01	1	0.0	2	1	2	0.0655307994757601	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	0								5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	20220824004500	https://www.vanguardngr.com/2022/08/2023-tinubu-meets-wike-2-pdp-govs-in-london/
1059893772	20220823	202208	2022	2022.6384	GOV	GOVERNOR						GOV													1	042	042	04	1	1.9	6	1	6	0.0655307994757601	5	Oyo State, Oyo, Nigeria	NI	NI32	191166	8	4	-2024630	0								5	Oyo State, Oyo, Nigeria	NI	NI32	191166	8	4	-2024630	20220824004500	https://www.vanguardngr.com/2022/08/2023-tinubu-meets-wike-2-pdp-govs-in-london/
1059893773	20220823	202208	2022	2022.6384	GOV	GOVERNOR						GOV													1	042	042	04	1	1.9	2	1	2	0.0655307994757601	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	0								5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	20220824004500	https://www.vanguardngr.com/2022/08/2023-tinubu-meets-wike-2-pdp-govs-in-london/
1059893774	20220823	202208	2022	2022.6384	GOV	GOVERNOR						GOV			LEG	CONGRESS						LEG			1	040	040	04	1	1.0	6	1	6	0.0655307994757601	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	20220824004500	https://www.vanguardngr.com/2022/08/2023-tinubu-meets-wike-2-pdp-govs-in-london/
1059893775	20220823	202208	2022	2022.6384	GOV	GOVERNOR						GOV			NGA	NIGERIA	NGA								1	040	040	04	1	1.0	1	1	1	0.0655307994757601	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	20220824004500	https://www.vanguardngr.com/2022/08/2023-tinubu-meets-wike-2-pdp-govs-in-london/
1059893776	20220823	202208	2022	2022.6384	GOV	GOVERNOR						GOV			PTY	DEMOCRATIC PARTY									1	040	040	04	1	1.0	1	1	1	0.0655307994757601	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	20220824004500	https://www.vanguardngr.com/2022/08/2023-tinubu-meets-wike-2-pdp-govs-in-london/
1059893777	20220823	202208	2022	2022.6384	LAB	WORKER						LAB													1	043	043	04	1	2.8	8	1	8	0.450450450450449	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								1	Australia	AS	AS		-25	135	AS	20220824004500	https://www.mactech.com/2022/08/23/apple-leadership-purportedly-attempts-to-discourage-unionization/
1059893778	20220823	202208	2022	2022.6384	LAB	WORKER						LAB													1	043	043	04	1	2.8	2	1	2	0.450450450450449	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824004500	https://www.mactech.com/2022/08/23/apple-leadership-purportedly-attempts-to-discourage-unionization/
1059893779	20220823	202208	2022	2022.6384	LAB	WORKER						LAB			AUSLAB	AUSTRALIA	AUS					LAB			1	040	040	04	1	1.0	10	1	10	0.450450450450449	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220824004500	https://www.mactech.com/2022/08/23/apple-leadership-purportedly-attempts-to-discourage-unionization/
1059893780	20220823	202208	2022	2022.6384	LEG	CONGRESS						LEG			GOV	GOVERNOR						GOV			1	040	040	04	1	1.0	3	1	3	0.0655307994757601	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	20220824004500	https://www.vanguardngr.com/2022/08/2023-tinubu-meets-wike-2-pdp-govs-in-london/
1059893781	20220823	202208	2022	2022.6384	LEG	CONGRESS						LEG			GOV	GOVERNOR						GOV			1	040	040	04	1	1.0	3	1	3	0.0655307994757601	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	20220824004500	https://www.vanguardngr.com/2022/08/2023-tinubu-meets-wike-2-pdp-govs-in-london/
1059893782	20220823	202208	2022	2022.6384	NGA	MAIDUGURI	NGA																		1	010	010	01	1	0.0	5	1	5	-4.43786982248521	4	Maiduguri, Borno, Nigeria	NI	NI27	191040	11.8464	13.1603	-2018369	0								4	Maiduguri, Borno, Nigeria	NI	NI27	191040	11.8464	13.1603	-2018369	20220824004500	https://www.vanguardngr.com/2022/08/wateraid-in-partnership-for-safe-water-supply-in-borno/
1059893783	20220823	202208	2022	2022.6384	NGA	NIGERIA	NGA																		1	010	010	01	1	0.0	2	1	2	0.0655307994757601	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	0								5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	20220824004500	https://www.vanguardngr.com/2022/08/2023-tinubu-meets-wike-2-pdp-govs-in-london/
1059893784	20220823	202208	2022	2022.6384	NGA	NIGERIA	NGA								GOV	GOVERNOR						GOV			1	040	040	04	1	1.0	1	1	1	0.0655307994757601	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	20220824004500	https://www.vanguardngr.com/2022/08/2023-tinubu-meets-wike-2-pdp-govs-in-london/
1059893785	20220823	202208	2022	2022.6384	NGA	NIGERIA	NGA								NGAGOV	NIGERIA	NGA					GOV			1	040	040	04	1	1.0	1	1	1	0.0655307994757601	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	20220824004500	https://www.vanguardngr.com/2022/08/2023-tinubu-meets-wike-2-pdp-govs-in-london/
1059893786	20220823	202208	2022	2022.6384	NGAGOV	NIGERIA	NGA					GOV			NGA	NIGERIA	NGA								1	040	040	04	1	1.0	1	1	1	0.0655307994757601	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	20220824004500	https://www.vanguardngr.com/2022/08/2023-tinubu-meets-wike-2-pdp-govs-in-london/
1059893787	20220823	202208	2022	2022.6384	NGAGOV	NIGERIA	NGA					GOV			PTY	DEMOCRATIC PARTY									1	040	040	04	1	1.0	1	1	1	0.0655307994757601	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	20220824004500	https://www.vanguardngr.com/2022/08/2023-tinubu-meets-wike-2-pdp-govs-in-london/
1059893788	20220823	202208	2022	2022.6384	POL	POLISH	POL								UKR	UKRAINE	UKR								1	040	040	04	1	1.0	1	1	1	-0.78740157480315	4	Pulawy, Lubelskie, Poland	PL	PL75	24374	51.4167	21.9667	-524540	4	Pulawy, Lubelskie, Poland	PL	PL75	24374	51.4167	21.9667	-524540	4	Pulawy, Lubelskie, Poland	PL	PL75	24374	51.4167	21.9667	-524540	20220824004500	https://www.warsawvoice.pl/WVpage/pages/subjectDate.php/2022-08-24
1059893789	20220823	202208	2022	2022.6384	POL	POLISH	POL								UKR	UKRAINE	UKR								1	040	040	04	1	1.0	1	1	1	-0.78740157480315	4	Pulawy, Lubelskie, Poland	PL	PL75	24374	51.4167	21.9667	-524540	1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	20220824004500	https://www.warsawvoice.pl/WVpage/pages/subjectDate.php/2022-08-24
1059893790	20220823	202208	2022	2022.6384	POLGOV	POLISH	POL					GOV			UKR	KIEV	UKR								1	040	040	04	1	1.0	6	1	6	-0.78740157480315	4	Pulawy, Lubelskie, Poland	PL	PL75	24374	51.4167	21.9667	-524540	1	Denmark	DA	DA		56	10	DA	4	Pulawy, Lubelskie, Poland	PL	PL75	24374	51.4167	21.9667	-524540	20220824004500	https://www.warsawvoice.pl/WVpage/pages/subjectDate.php/2022-08-24
1059893791	20220823	202208	2022	2022.6384	PTY	DEMOCRATIC PARTY									GOV	GOVERNOR						GOV			1	040	040	04	1	1.0	1	1	1	0.0655307994757601	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	20220824004500	https://www.vanguardngr.com/2022/08/2023-tinubu-meets-wike-2-pdp-govs-in-london/
1059893792	20220823	202208	2022	2022.6384	PTY	DEMOCRATIC PARTY									NGAGOV	NIGERIA	NGA					GOV			1	040	040	04	1	1.0	1	1	1	0.0655307994757601	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	20220824004500	https://www.vanguardngr.com/2022/08/2023-tinubu-meets-wike-2-pdp-govs-in-london/
1059893793	20220823	202208	2022	2022.6384	UKR	KIEV	UKR								POLGOV	POLISH	POL					GOV			1	040	040	04	1	1.0	6	1	6	-0.78740157480315	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	20220824004500	https://www.warsawvoice.pl/WVpage/pages/subjectDate.php/2022-08-24
1059893794	20220824	202208	2022	2022.6411											AUS	VICTORIA	AUS								1	051	051	05	1	3.4	10	1	10	0.81967213114754	0								0								0								20220824004500	https://411mania.com/wrestling/trish-stratus-victoria-should-be-in-wwe-hall-of-fame/
1059893795	20220824	202208	2022	2022.6411											AUS	MELBOURNE	AUS								1	080	080	08	2	5.0	10	1	10	0	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20220824004500	https://www.3aw.com.au/tony-jones-sounds-alarm-over-rip-off-taxi-rank-trend/
1059893796	20220824	202208	2022	2022.6411											BHS	BAHAMA	BHS								1	036	036	03	1	4.0	6	1	6	-1.78419711129991	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20220824004500	https://www.thedp.com/article/2022/08/mrbeast-youtube-penn-island-millions-private-money-wharton
1059893797	20220824	202208	2022	2022.6411											BRAGOV	BRAZIL	BRA					GOV			1	051	051	05	1	3.4	1	1	1	0.18552875695732	0								4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	20220824004500	https://infotel.ca/newsitem/lt-brazil-elections/cp540841834
1059893798	20220824	202208	2022	2022.6411											BRAGOV	BRAZIL	BRA					GOV			1	051	051	05	1	3.4	1	1	1	0.18552875695732	0								4	Sao Paulo, SãPaulo, Brazil	BR	BR27	11543	-23.5333	-46.6167	-671824	4	Sao Paulo, SãPaulo, Brazil	BR	BR27	11543	-23.5333	-46.6167	-671824	20220824004500	https://infotel.ca/newsitem/lt-brazil-elections/cp540841834
1059893799	20220824	202208	2022	2022.6411											BRAGOV	BRAZIL	BRA					GOV			1	090	090	09	2	-2.0	2	1	2	0.18552875695732	0								4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	20220824004500	https://infotel.ca/newsitem/lt-brazil-elections/cp540841834
1059893800	20220824	202208	2022	2022.6411											BUS	BUSINESS						BUS			1	020	020	02	1	3.0	10	1	10	-3.24675324675324	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220824004500	https://calgary.ctvnews.ca/fake-canad-money-fools-lethbridge-business-police-investigating-1.6039146
1059893801	20220824	202208	2022	2022.6411											BUS	COMPANY						BUS			0	020	020	02	1	3.0	4	1	4	-6.1862678450034	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20220824004500	https://slate.com/technology/2022/08/twitter-whistleblower-peiter-mudge-zatko-elon-musk-bots.html
1059893802	20220824	202208	2022	2022.6411											BUS	COMPANY						BUS			0	036	036	03	1	4.0	10	1	10	-0.42016806722689	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824004500	https://www.gottabemobile.com/macos-ventura-release-date/
1059893803	20220824	202208	2022	2022.6411											BUS	COMPANY						BUS			1	040	040	04	1	1.0	4	1	4	4.16666666666667	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20220824004500	https://www.proactiveinvestors.com.au/companies/news/990838/american-rare-earths-us-subsidiary-joins-research-consortium-secures-r-d-funding-990838.html
1059893804	20220824	202208	2022	2022.6411											BUS	PRODUCER						BUS			1	042	042	04	1	1.9	3	1	3	2.8169014084507	0								3	Greene, New York, United States	US	USNY	NY017	42.3292	-75.7699	951739	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824004500	https://goodmenproject.com/featured-content/imagenations-black-anime-con-arrives-in-new-york-august-28th-co-presented-by-the-city-parks-department-xela/
1059893805	20220824	202208	2022	2022.6411											BUS	EMPLOYER						BUS			0	043	043	04	1	2.8	10	1	10	-3.2285471537808	0								3	Buena Vista Correctional Complex, Colorado, United States	US	USCO		38.822	-106.115	2696643	3	Buena Vista Correctional Complex, Colorado, United States	US	USCO		38.822	-106.115	2696643	20220824004500	https://www.5280.com/2022/08/escaped-prisoner-causes-state-to-pause-take-two-program/
1059893806	20220824	202208	2022	2022.6411											BUS	PRODUCER						BUS			1	062	062	06	2	7.4	6	1	6	0	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20220824004500	https://news.yahoo.com/american-live-action-adaptation-sailor-000457535.html
1059893807	20220824	202208	2022	2022.6411											BUS	PRODUCER						BUS			1	062	062	06	2	7.4	4	1	4	0	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824004500	https://news.yahoo.com/american-live-action-adaptation-sailor-000457535.html
1059893808	20220824	202208	2022	2022.6411											BUS	BANK						BUS			1	0874	087	08	2	10.0	2	1	2	-9.41176470588235	0								3	Summersville, West Virginia, United States	US	USWV	WV067	38.2812	-80.8526	1547739	3	Summersville, West Virginia, United States	US	USWV	WV067	38.2812	-80.8526	1547739	20220824004500	https://wvmetronews.com/2022/08/23/indiana-woman-admits-to-scheme-involving-stolen-checks-drivers-licenses/
1059893809	20220824	202208	2022	2022.6411											CAN	ONTARIO	CAN								0	042	042	04	1	1.9	10	1	10	3.52422907488987	0								4	Sudbury, Ontario, Canada	CA	CA08	12683	46.5	-80.9667	-574311	4	Sudbury, Ontario, Canada	CA	CA08	12683	46.5	-80.9667	-574311	20220824004500	https://www.northernnews.ca:443/entertainment/local-arts/northern-heart-home-bringing-cat-and-nat-to-sudbury
1059893810	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								1	042	042	04	1	1.9	10	1	10	2.03562340966921	0								4	Trout Creek, Ontario, Canada	CA	CA08	12673	45.9833	-79.3667	-574994	4	Trout Creek, Ontario, Canada	CA	CA08	12673	45.9833	-79.3667	-574994	20220824004500	https://calgary.ctvnews.ca/parcel-of-land-near-claresholm-alta-set-aside-to-protect-at-risk-species-1.6039106
