1059926819	20220817	202208	2022	2022.6219	USA	UNITED STATES	USA								USAJUD	UNITED STATES	USA					JUD			1	040	040	04	1	1.0	1	1	1	-2.71041369472183	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	3	Leon County, Florida, United States	US	USFL		30.4946	-84.2082	306916	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220824061500	https://www.nwfdailynews.com/story/news/politics/elections/2022/08/23/rebekah-jones-wins-democratic-primary-face-matt-gaetz-house-florida-1st-congressional-district/10349232002/
1059926820	20220824	202208	2022	2022.6411											AFG	AFGHAN	AFG								1	046	046	04	1	7.0	2	1	2	-0.32626427406199	0								4	Vilnius, Vilniaus Apskritis, Lithuania	LH	LH65	19171	54.6833	25.3167	-2620663	4	Vilnius, Vilniaus Apskritis, Lithuania	LH	LH65	19171	54.6833	25.3167	-2620663	20220824061500	https://www.lrt.lt/en/news-in-english/19/1764829/what-happened-to-afghans-who-fled-from-taliban-to-lithuania-one-year-ago
1059926821	20220824	202208	2022	2022.6411											AFG	AFGHAN	AFG								1	046	046	04	1	7.0	8	1	8	-0.32626427406199	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20220824061500	https://www.lrt.lt/en/news-in-english/19/1764829/what-happened-to-afghans-who-fled-from-taliban-to-lithuania-one-year-ago
1059926822	20220824	202208	2022	2022.6411											AFR	AFRICA	AFR								1	036	036	03	1	4.0	4	1	4	0.9208103130755	0								4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20220824061500	https://www.iol.co.za/pretoria-news/news/employee-fired-for-medicinal-recreational-dagga-use-after-work-appeals-court-ruling-de379b19-73b2-4ce2-b920-5ce16858aed4
1059926823	20220824	202208	2022	2022.6411											AUS	MELBOURNE	AUS								1	042	042	04	1	1.9	2	1	2	3.27455919395466	0								4	Mount Arapiles, Victoria, Australia	AS	AS07	5425	-36.7524	141.835	11365102	4	Mount Arapiles, Victoria, Australia	AS	AS07	5425	-36.7524	141.835	11365102	20220824061500	https://www.afr.com/life-and-luxury/arts-and-culture/germaine-greer-hated-this-portrait-but-it-could-be-worth-1-5m-20220823-p5bc38
1059926824	20220824	202208	2022	2022.6411											BUS	SERVER						BUS			1	042	042	04	1	1.9	10	1	10	-1.99203187250996	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20220824061500	https://nationworldnews.com/spain-assigns-second-defendant-to-france-for-selling-encrypted-phones/
1059926825	20220824	202208	2022	2022.6411											BUS	LANDLORD						BUS			1	190	190	19	4	-10.0	5	1	5	-5.80912863070539	0								4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20220824061500	https://timesofindia.indiatimes.com/city/mysuru/police-probing-robbery-bid/articleshow/93742282.cms
1059926826	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								0	1014	101	10	3	-5.0	4	1	4	-4.30711610486891	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20220824061500	http://www.msn.com/en-nz/news/world/canada-cuts-anti-racism-program-after-lead-consultant-s-vile-tweets-surface/ar-AA110cdf
1059926827	20220824	202208	2022	2022.6411											CHN	CHINA	CHN								1	130	130	13	3	-4.4	5	1	5	-7.14285714285714	0								4	Yangtze River, China (general), China	CH	CH00	13243	31.7867	121.141	-1899838	4	Yangtze River, China (general), China	CH	CH00	13243	31.7867	121.141	-1899838	20220824061500	https://www.digitaljournal.com/world/china-warns-of-severe-threat-to-harvest-from-worst-heatwave-on-record-2/article
1059926828	20220824	202208	2022	2022.6411											CHN	CHINA	CHN								1	190	190	19	4	-10.0	10	1	10	-4.6474358974359	0								4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20220824061500	https://www.asiaone.com/china/china-battles-forest-fires-fears-linger-over-harvest
1059926829	20220824	202208	2022	2022.6411											COP	POLICE						COP			1	0841	084	08	2	7.0	10	1	10	-1.40186915887851	0								4	Manipur, Uttar Pradesh, India	IN	IN36	70268	27.0529	79.3583	10452605	4	Manipur, Uttar Pradesh, India	IN	IN36	70268	27.0529	79.3583	10452605	20220824061500	https://www.ifp.co.in:443/manipur/rs-1630-crore-worth-brown-sugar-seized-near-india-myanmar-friendship-bridge
1059926830	20220824	202208	2022	2022.6411											COP	POLICE						COP			1	112	112	11	3	-2.0	2	1	2	-11.1731843575419	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20220824061500	http://www.msn.com/en-nz/news/australia/police-allege-yarrabah-father-accused-of-five-year-old-son-s-murder-inflicted-catastrophic-injuries/ar-AA111CUF
1059926831	20220824	202208	2022	2022.6411											COP	POLICE						COP			1	190	190	19	4	-10.0	2	1	2	-11.1731843575419	0								4	Yarrabah, Queensland, Australia	AS	AS04	40201	-16.9062	145.866	246755	4	Yarrabah, Queensland, Australia	AS	AS04	40201	-16.9062	145.866	246755	20220824061500	http://www.msn.com/en-nz/news/australia/police-allege-yarrabah-father-accused-of-five-year-old-son-s-murder-inflicted-catastrophic-injuries/ar-AA111CUF
1059926832	20220824	202208	2022	2022.6411											CRM	THIEVES						CRM			1	043	043	04	1	2.8	10	1	10	-3.01204819277109	0								1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	20220824061500	https://www.leicestermercury.co.uk/news/local-news/family-return-holiday-find-home-7500017
1059926833	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			0	060	060	06	2	6.0	3	1	3	2.5963808025177	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220824061500	https://news.mit.edu/2022/pablo-leon-battery-materials-0824
1059926834	20220824	202208	2022	2022.6411											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	5	1	5	0.53908355795148	0								4	Machrihanish, Argyll and Bute, United Kingdom	UK	UKT8	40176	55.4333	-5.75	-2602381	4	Kintyre, Argyll and Bute, United Kingdom	UK	UKT8	40176	55.5833	-5.58333	-2600276	20220824061500	https://www.electronicsweekly.com/news/second-stage-engine-tests-move-skyrora-towards-uk-launch-2022-08/
1059926835	20220824	202208	2022	2022.6411											HIN	HINDU				HIN					0	020	020	02	1	3.0	3	1	3	3.19767441860465	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20220824061500	https://www.therepublic.com/2022/08/24/a-dream-come-true-hindu-community-columbus-leaders-prepare-for-dedication-of-temple/
1059926836	20220824	202208	2022	2022.6411											HIN	HINDU				HIN					0	020	020	02	1	3.0	2	1	2	3.19767441860465	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20220824061500	https://www.therepublic.com/2022/08/24/a-dream-come-true-hindu-community-columbus-leaders-prepare-for-dedication-of-temple/
1059926837	20220824	202208	2022	2022.6411											HIN	HINDU				HIN					1	036	036	03	1	4.0	2	1	2	3.19767441860465	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20220824061500	https://www.therepublic.com/2022/08/24/a-dream-come-true-hindu-community-columbus-leaders-prepare-for-dedication-of-temple/
1059926838	20220824	202208	2022	2022.6411											HLH	HOSPITAL						HLH			1	051	051	05	1	3.4	10	1	10	5.80645161290323	0								3	Twin Falls, Idaho, United States	US	USID		42.563	-114.461	398273	3	Twin Falls, Idaho, United States	US	USID		42.563	-114.461	398273	20220824061500	https://kool965.com/tourist-couple-just-accidentally-made-the-best-visit-southern-idaho-ad-ever/
1059926839	20220824	202208	2022	2022.6411											JUD	JUDICIARY						JUD			1	043	043	04	1	2.8	10	1	10	4.81927710843374	0								1	Rwanda	RW	RW		-2	30	RW	1	Rwanda	RW	RW		-2	30	RW	20220824061500	https://allafrica.com/stories/202208240027.html
1059926840	20220824	202208	2022	2022.6411											JUD	ATTORNEY						JUD			0	112	112	11	3	-2.0	10	1	10	-5.62659846547314	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20220824061500	https://www.sfexaminer.com/news/after-antisemitic-facebook-post-this-san-francisco-candidate-must-end-her-campaign/article_fcf41fac-235d-11ed-b58b-e3ef03feaa0c.html
1059926841	20220824	202208	2022	2022.6411											JUD	LAWYER						JUD			1	170	170	17	4	-7.0	5	1	5	-10.6980961015412	0								4	Dushanbe, Tajikistan (general), Tajikistan	TI	TI00	37623	38.56	68.7739	-2555530	4	Dushanbe, Tajikistan (general), Tajikistan	TI	TI00	37623	38.56	68.7739	-2555530	20220824061500	https://ifex.org/tajikistan-autonomous-region-protesters-denied-fair-trials/
1059926842	20220824	202208	2022	2022.6411											JUD	LAWYER						JUD			1	191	191	19	4	-9.5	3	1	3	-10.6980961015412	0								4	Dushanbe, Tajikistan (general), Tajikistan	TI	TI00	37623	38.56	68.7739	-2555530	4	Dushanbe, Tajikistan (general), Tajikistan	TI	TI00	37623	38.56	68.7739	-2555530	20220824061500	https://ifex.org/tajikistan-autonomous-region-protesters-denied-fair-trials/
1059926843	20220824	202208	2022	2022.6411											LEG	REPRESENTATIVES						LEG			0	036	036	03	1	4.0	10	1	10	3.2156862745098	0								4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	20220824061500	https://www.phnompenhpost.com/national-post-depth/exclusive-interview-shahid-un-general-assembly-president
1059926844	20220824	202208	2022	2022.6411											MED	WEBSITE						MED			1	042	042	04	1	1.9	5	1	5	-0.45045045045045	0								3	San Bernardino, California, United States	US	USCA		34.1083	-117.29	1661375	3	San Bernardino, California, United States	US	USCA		34.1083	-117.29	1661375	20220824061500	https://www.desertsun.com/story/news/2022/08/23/want-bus-palm-springs-las-vegas-flixbus-plans-faster-route/7876093001/
1059926845	20220824	202208	2022	2022.6411											MED	MEDIA						MED			0	113	113	11	3	-2.0	3	1	3	-5.58055805580558	0								3	Maricopa County, Arizona, United States	US	USAZ		33.5	-112.501	37026	3	Maricopa County, Arizona, United States	US	USAZ		33.5	-112.501	37026	20220824061500	https://www.havasunews.com/news/lawsuit-filed-against-new-arizona-law-on-recording-police/article_851f1ec2-236d-11ed-bebb-7f9d0679dec1.html
1059926846	20220824	202208	2022	2022.6411											MED	MEDIA						MED			0	113	113	11	3	-2.0	7	1	7	-5.58055805580558	0								3	Maricopa, Arizona, United States	US	USAZ	AZ021	33.0581	-112.048	7694	3	Maricopa, Arizona, United States	US	USAZ	AZ021	33.0581	-112.048	7694	20220824061500	https://www.havasunews.com/news/lawsuit-filed-against-new-arizona-law-on-recording-police/article_851f1ec2-236d-11ed-bebb-7f9d0679dec1.html
1059926847	20220824	202208	2022	2022.6411											MNC	CORELOGIC						MNC			1	043	043	04	1	2.8	6	1	6	-8.03571428571429	0								4	Whanganui, New Zealand (general), New Zealand	NZ	NZ00	22390	-38.7833	175.733	-1521578	4	Whanganui, New Zealand (general), New Zealand	NZ	NZ00	22390	-38.7833	175.733	-1521578	20220824061500	http://www.msn.com/en-nz/news/national/the-areas-most-at-risk-of-plummeting-property-values-as-climate-threats-increase/ar-AA111blm
1059926848	20220824	202208	2022	2022.6411											MNCJPN	TOYOTA	JPN					MNC			1	042	042	04	1	1.9	10	1	10	1.5625	0								1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20220824061500	https://www.drive.com.au/caradvice/the-future-of-service/
1059926849	20220824	202208	2022	2022.6411											NGA	PORT HARCOURT	NGA								0	042	042	04	1	1.9	1	1	1	-0.34090909090909	0								4	Port Harcourt, Rivers, Nigeria	NI	NI50	191389	4.78917	6.99861	-2025046	4	Port Harcourt, Rivers, Nigeria	NI	NI50	191389	4.78917	6.99861	-2025046	20220824061500	https://www.premiumtimesng.com/news/headlines/550300-2023-atikus-ally-attacks-wike-as-pdp-crisis-deepens.html
1059926850	20220824	202208	2022	2022.6411											NGA	NIGERIA	NGA								0	042	042	04	1	1.9	2	1	2	-0.34090909090909	0								4	Port Harcourt, Rivers, Nigeria	NI	NI50	191389	4.78917	6.99861	-2025046	5	Adamawa State, Adamawa, Nigeria	NI	NI35	191126	9.33333	12.5	29565	20220824061500	https://www.premiumtimesng.com/news/headlines/550300-2023-atikus-ally-attacks-wike-as-pdp-crisis-deepens.html
1059926851	20220824	202208	2022	2022.6411											NGAGOV	NIGERIA	NGA					GOV			0	031	031	03	1	5.2	8	1	8	-0.34090909090909	0								5	Katsina State, Katsina, Nigeria	NI	NI24	191020	12.25	7.5	-2015017	5	Katsina State, Katsina, Nigeria	NI	NI24	191020	12.25	7.5	-2015017	20220824061500	https://www.premiumtimesng.com/news/headlines/550300-2023-atikus-ally-attacks-wike-as-pdp-crisis-deepens.html
1059926852	20220824	202208	2022	2022.6411											NGAGOV	NIGERIA	NGA					GOV			0	031	031	03	1	5.2	2	1	2	-0.34090909090909	0								5	Katsina State, Katsina, Nigeria	NI	NI24	191020	12.25	7.5	-2015017	5	Kogi State, Kogi, Nigeria	NI	NI41	191205	7.75	6.75	9153500	20220824061500	https://www.premiumtimesng.com/news/headlines/550300-2023-atikus-ally-attacks-wike-as-pdp-crisis-deepens.html
1059926853	20220824	202208	2022	2022.6411											PTY	PRESIDENTIAL CANDIDATE									1	190	190	19	4	-10.0	10	1	10	-1.54696132596685	0								4	Nakuru, Rift Valley, Kenya	KE	KE08	18585	-0.283333	36.0667	-2258197	4	Nakuru, Rift Valley, Kenya	KE	KE08	18585	-0.283333	36.0667	-2258197	20220824061500	https://www.theguardian.com/global-development/2022/aug/24/kenya-elections-bring-new-wave-of-female-leaders-to-the-fore
1059926854	20220824	202208	2022	2022.6411											REB	FREEDOM FIGHTER						REB			1	042	042	04	1	1.9	10	1	10	1.53172866520788	0								4	Imphal, Manipur, India	IN	IN17	70196	24.8167	93.95	-2097774	4	Imphal, Manipur, India	IN	IN17	70196	24.8167	93.95	-2097774	20220824061500	https://www.ifp.co.in:443/manipur/no-land-will-be-affected-in-construction-of-rani-gaidinliu-tribal-freedom-fighters-museum-letpao-haokip
1059926855	20220824	202208	2022	2022.6411											RUS	RUSSIA	RUS								0	060	060	06	2	6.0	3	1	3	-5.57768924302789	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	1	Russia	RS	RS		60	100	RS	20220824061500	https://www.bangkokpost.com/opinion/opinion/2375600/six-months-into-war-ukraines-fate-still-uncertain
1059926856	20220824	202208	2022	2022.6411											RUS	RUSSIA	RUS								0	060	060	06	2	6.0	7	1	7	-5.57768924302789	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220824061500	https://www.bangkokpost.com/opinion/opinion/2375600/six-months-into-war-ukraines-fate-still-uncertain
1059926857	20220824	202208	2022	2022.6411											THA	THAILAND	THA								1	061	061	06	2	6.4	1	1	1	-0.93457943925234	0								4	Subic, Zambales, Philippines	RP	RP64	24225	15.4333	119.9	-2454124	4	Subic, Zambales, Philippines	RP	RP64	24225	15.4333	119.9	-2454124	20220824061500	https://newsinfo.inquirer.net/1652477/six-boc-execs-in-subic-relieved-amid-sugar-smuggling-probe
1059926858	20220824	202208	2022	2022.6411											THA	THAILAND	THA								1	061	061	06	2	6.4	1	1	1	-0.93457943925234	0								1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	20220824061500	https://newsinfo.inquirer.net/1652477/six-boc-execs-in-subic-relieved-amid-sugar-smuggling-probe
1059926859	20220824	202208	2022	2022.6411											TTO	PORT OF SPAIN	TTO								1	042	042	04	1	1.9	10	1	10	4.98409331919406	0								1	Spain	SP	SP		40	-4	SP	1	Trinidad And Tobago	TD	TD		11	-61	TD	20220824061500	https://caribbean.loopnews.com/content/tts-pride-parade-returns-port-spain-5th-anniversary-0
1059926860	20220824	202208	2022	2022.6411											TTO	PORT OF SPAIN	TTO								1	051	051	05	1	3.4	5	1	5	4.98409331919406	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20220824061500	https://caribbean.loopnews.com/content/tts-pride-parade-returns-port-spain-5th-anniversary-0
1059926861	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								1	043	043	04	1	2.8	4	1	4	1.48026315789474	0								3	Shockoe, Virginia, United States	US	USVA	VA143	36.8087	-79.2639	1500098	3	Shockoe, Virginia, United States	US	USVA	VA143	36.8087	-79.2639	1500098	20220824061500	https://richmondbizsense.com/2022/08/24/wrir-buys-new-hq-in-shockoe-bottom/
1059926862	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								1	043	043	04	1	2.8	4	1	4	-0.45045045045045	0								3	Palm Springs, California, United States	US	USCA		33.8303	-116.545	1652768	3	Palm Springs, California, United States	US	USCA		33.8303	-116.545	1652768	20220824061500	https://www.desertsun.com/story/news/2022/08/23/want-bus-palm-springs-las-vegas-flixbus-plans-faster-route/7876093001/
1059926863	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	-0.45045045045045	0								3	Palm Springs, California, United States	US	USCA		33.8303	-116.545	1652768	3	Las Vegas, Nevada, United States	US	USNV		36.175	-115.137	847388	20220824061500	https://www.desertsun.com/story/news/2022/08/23/want-bus-palm-springs-las-vegas-flixbus-plans-faster-route/7876093001/
1059926864	20220824	202208	2022	2022.6411											USA	LAS VEGAS	USA								1	043	043	04	1	2.8	4	1	4	-0.45045045045045	0								3	Las Vegas, Nevada, United States	US	USNV		36.175	-115.137	847388	3	Palm Springs, California, United States	US	USCA		33.8303	-116.545	1652768	20220824061500	https://www.desertsun.com/story/news/2022/08/23/want-bus-palm-springs-las-vegas-flixbus-plans-faster-route/7876093001/
1059926865	20220824	202208	2022	2022.6411											USA	NASHVILLE	USA								1	043	043	04	1	2.8	10	1	10	0.6787330316742	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20220824061500	https://www.hjnews.com/opinion/letters_to_editor/are-utah-gas-prices-excessively-high/article_13cce9cc-232f-11ed-80d0-63e59c057425.html
1059926866	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								1	046	046	04	1	7.0	2	1	2	-5.62659846547314	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20220824061500	https://www.sfexaminer.com/news/after-antisemitic-facebook-post-this-san-francisco-candidate-must-end-her-campaign/article_fcf41fac-235d-11ed-b58b-e3ef03feaa0c.html
1059926867	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								1	046	046	04	1	7.0	2	1	2	-5.62659846547314	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20220824061500	https://www.sfexaminer.com/news/after-antisemitic-facebook-post-this-san-francisco-candidate-must-end-her-campaign/article_fcf41fac-235d-11ed-b58b-e3ef03feaa0c.html
1059926868	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								0	046	046	04	1	7.0	1	1	1	-7.28971962616823	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220824061500	https://www.pna.gov.ph/articles/1182048
1059926869	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								0	046	046	04	1	7.0	1	1	1	-7.28971962616823	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220824061500	https://www.pna.gov.ph/articles/1182048
1059926870	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								1	056	056	05	1	7.0	2	1	2	-2.06185567010309	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824061500	https://napavalleyregister.com/community/star/opinion/letter-i-didnt-complain-but-i-should-have/article_f01cb276-2231-11ed-984c-9350862f6f9b.html
1059926871	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								1	060	060	06	2	6.0	4	1	4	-1.08991825613079	0								3	Ridgewood, Illinois, United States	US	USIL	IL197	41.5356	-88.0403	416653	3	Ridgewood, Illinois, United States	US	USIL	IL197	41.5356	-88.0403	416653	20220824061500	https://centraljersey.com/2022/08/24/fishbein-named-interim-superintendent-of-the-hillsborough-township-public-schools/
1059926872	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								0	0874	087	08	2	10.0	8	1	8	-0.45045045045045	0								3	Palm Springs, California, United States	US	USCA		33.8303	-116.545	1652768	3	Palm Springs, California, United States	US	USCA		33.8303	-116.545	1652768	20220824061500	https://www.desertsun.com/story/news/2022/08/23/want-bus-palm-springs-las-vegas-flixbus-plans-faster-route/7876093001/
1059926873	20220824	202208	2022	2022.6411											USA	LAS VEGAS	USA								0	0874	087	08	2	10.0	2	1	2	-0.45045045045045	0								3	Las Vegas, Nevada, United States	US	USNV		36.175	-115.137	847388	3	Palm Springs, California, United States	US	USCA		33.8303	-116.545	1652768	20220824061500	https://www.desertsun.com/story/news/2022/08/23/want-bus-palm-springs-las-vegas-flixbus-plans-faster-route/7876093001/
1059926874	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								0	112	112	11	3	-2.0	1	1	1	-4.36781609195403	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	20220824061500	http://www.rightspeak.net/2022/08/good-riddance-to-dangerous-dr-fauci-gop.html
1059926875	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								0	1243	124	12	3	-4.0	4	1	4	-10.6598984771574	0								2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20220824061500	https://www.havasunews.com/news/new-mexico-man-to-be-arraigned-on-attempted-murder-charge-in-havasu/article_4568be72-236e-11ed-ab63-7b3c33f994e8.html
