1059933465	20220725	202207	2022	2022.5616	UKR	KYIV	UKR								RUS	MOSCOW	RUS								0	112	112	11	3	-2.0	1	1	1	-7.2992700729927	4	Azovstal, Ukraine (general), Ukraine	UP	UP00	28547	47.0833	37.5833	-1034725	4	Azovstal, Ukraine (general), Ukraine	UP	UP00	28547	47.0833	37.5833	-1034725	4	Azovstal, Ukraine (general), Ukraine	UP	UP00	28547	47.0833	37.5833	-1034725	20220824073000	http://www.msn.com/en-us/news/world/explainer-where-ukraine-war-stands-after-6-months/ar-AA111Xzg
1059933466	20220725	202207	2022	2022.5616	UKR	KYIV	UKR								RUS	MOSCOW	RUS								0	112	112	11	3	-2.0	17	6	17	-6.00660527320989	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220824073000	https://www.thetelegraph.com/news/article/EXPLAINER-Where-Ukraine-war-stands-after-6-months-17394298.php
1059933467	20220725	202207	2022	2022.5616	USA	UNITED STATES	USA																		1	036	036	03	1	4.0	4	1	4	0.977198697068406	3	Fort Gibson, Oklahoma, United States	US	USOK	OK101	35.7976	-95.2505	1092958	0								3	Fort Gibson, Oklahoma, United States	US	USOK		35.7976	-95.2505	1092958	20220824073000	https://www.swoknews.com/community_news/musket-demonstrations-set-at-fort-gibson-historic-site/article_74fa64f2-0aab-53fd-9a8b-4aafdc268dc1.html
1059933468	20220725	202207	2022	2022.5616	USA	UNITED STATES	USA																		1	036	036	03	1	4.0	4	1	4	0.977198697068406	3	Fort Gibson, Oklahoma, United States	US	USOK	OK101	35.7976	-95.2505	1092958	0								2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20220824073000	https://www.swoknews.com/community_news/musket-demonstrations-set-at-fort-gibson-historic-site/article_74fa64f2-0aab-53fd-9a8b-4aafdc268dc1.html
1059933469	20220817	202208	2022	2022.6219											RUS	RUSSIAN	RUS								0	1123	112	11	3	-2.0	20	5	20	-5.83424996657218	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Afghanistan	AF	AF		33	66	AF	20220824073000	https://www.thetelegraph.com/news/article/EXPLAINER-Where-Ukraine-war-stands-after-6-months-17394298.php
1059933470	20220817	202208	2022	2022.6219											RUS	RUSSIAN	RUS								0	1123	112	11	3	-2.0	1	1	1	-7.2992700729927	0								4	Tyulpan, Orenburgskaya Oblast', Russia	RS	RS55	25094	52.1946	51.571	11043709	4	Tyulpan, Orenburgskaya Oblast', Russia	RS	RS55	25094	52.1946	51.571	11043709	20220824073000	http://www.msn.com/en-us/news/world/explainer-where-ukraine-war-stands-after-6-months/ar-AA111Xzg
1059933471	20220817	202208	2022	2022.6219											RUS	RUSSIAN	RUS								0	1123	112	11	3	-2.0	5	5	5	-5.83424996657218	0								1	Afghanistan	AF	AF		33	66	AF	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220824073000	https://www.thetelegraph.com/news/article/EXPLAINER-Where-Ukraine-war-stands-after-6-months-17394298.php
1059933472	20220817	202208	2022	2022.6219	AUS	TASMANIA	AUS																		1	040	040	04	1	1.0	10	1	10	-4.85159817351599	4	Banksia, New South Wales, Australia	AS	AS02	5075	-33.9458	151.142	397881	0								4	Banksia, New South Wales, Australia	AS	AS02	5075	-33.9458	151.142	397881	20220824073000	https://www.dailymail.co.uk/news/article-11139995/Former-inmates-speak-sexually-abused-Ashley-Youth-Detention-Centre-Tasmania.html
1059933473	20220817	202208	2022	2022.6219	CVL	MIGRANT						CVL			REL	ABBOT									0	040	040	04	1	1.0	6	1	6	-7.32714138286893	3	Corpus Christi, Texas, United States	US	USTX	TX355	27.8006	-97.3964	1333380	3	Corpus Christi, Texas, United States	US	USTX		27.8006	-97.3964	1333380	3	Corpus Christi, Texas, United States	US	USTX		27.8006	-97.3964	1333380	20220824073000	https://www.hccommunityjournal.com/news/article_7dbe80f2-2311-11ed-80ee-a30f3120b0a3.html
1059933474	20220817	202208	2022	2022.6219	CVL	MIGRANT						CVL			USA	UNITED STATES	USA								0	040	040	04	1	1.0	2	1	2	-7.32714138286893	3	Corpus Christi, Texas, United States	US	USTX	TX355	27.8006	-97.3964	1333380	3	Texas Department Of Public Safety, Texas, United States	US	USTX		30.3263	-97.7242	1348410	3	Texas Department Of Public Safety, Texas, United States	US	USTX		30.3263	-97.7242	1348410	20220824073000	https://www.hccommunityjournal.com/news/article_7dbe80f2-2311-11ed-80ee-a30f3120b0a3.html
1059933475	20220817	202208	2022	2022.6219	CVL	MIGRANT						CVL			USAREL	UNITED STATES	USA								0	040	040	04	1	1.0	2	1	2	-7.32714138286893	3	Corpus Christi, Texas, United States	US	USTX	TX355	27.8006	-97.3964	1333380	3	Texas Department Of Public Safety, Texas, United States	US	USTX		30.3263	-97.7242	1348410	3	Corpus Christi, Texas, United States	US	USTX		27.8006	-97.3964	1333380	20220824073000	https://www.hccommunityjournal.com/news/article_7dbe80f2-2311-11ed-80ee-a30f3120b0a3.html
1059933476	20220817	202208	2022	2022.6219	GHA	KUMASI	GHA																		1	112	112	11	3	-2.0	3	1	3	-7.89473684210527	4	Kumasi, Ashanti, Ghana	GH	GH02	190720	6.68333	-1.61667	-2075172	0								4	Manhyia, Ghana (general), Ghana	GH	GH00	190575	6.71546	-1.72232	-2075978	20220824073000	http://www.businessghana.com/site/news/politics/269251/Armed-men-attack-Odike
1059933477	20220817	202208	2022	2022.6219	GHA	GHANA	GHA																		1	112	112	11	3	-2.0	1	1	1	-7.89473684210527	4	Patase, Ghana (general), Ghana	GH	GH00	16570	6.37989	-1.65739	-2077998	0								4	Kumasi, Ashanti, Ghana	GH	GH02	190720	6.68333	-1.61667	-2075172	20220824073000	http://www.businessghana.com/site/news/politics/269251/Armed-men-attack-Odike
1059933478	20220817	202208	2022	2022.6219	GHA	GHANA	GHA																		1	112	112	11	3	-2.0	1	1	1	-7.89473684210527	4	Patase, Ghana (general), Ghana	GH	GH00	16570	6.37989	-1.65739	-2077998	0								4	Manhyia, Ghana (general), Ghana	GH	GH00	190575	6.71546	-1.72232	-2075978	20220824073000	http://www.businessghana.com/site/news/politics/269251/Armed-men-attack-Odike
1059933479	20220817	202208	2022	2022.6219	REL	ABBOT									CVL	MIGRANT						CVL			0	040	040	04	1	1.0	5	1	5	-7.32714138286893	3	Corpus Christi, Texas, United States	US	USTX	TX355	27.8006	-97.3964	1333380	3	Corpus Christi, Texas, United States	US	USTX		27.8006	-97.3964	1333380	3	Corpus Christi, Texas, United States	US	USTX		27.8006	-97.3964	1333380	20220824073000	https://www.hccommunityjournal.com/news/article_7dbe80f2-2311-11ed-80ee-a30f3120b0a3.html
1059933480	20220817	202208	2022	2022.6219	REL	ABBOT									CVL	MIGRANT						CVL			0	040	040	04	1	1.0	1	1	1	-7.32714138286893	3	Hidalgo County, Texas, United States	US	USTX	TX215	26.3337	-98.2003	1383893	3	Hidalgo County, Texas, United States	US	USTX		26.3337	-98.2003	1383893	3	Hidalgo County, Texas, United States	US	USTX		26.3337	-98.2003	1383893	20220824073000	https://www.hccommunityjournal.com/news/article_7dbe80f2-2311-11ed-80ee-a30f3120b0a3.html
1059933481	20220817	202208	2022	2022.6219	USA	UNITED STATES	USA								CVL	MIGRANT						CVL			0	040	040	04	1	1.0	2	1	2	-7.32714138286893	3	Texas Department Of Public Safety, Texas, United States	US	USTX	TX453	30.3263	-97.7242	1348410	3	Corpus Christi, Texas, United States	US	USTX		27.8006	-97.3964	1333380	3	Texas Department Of Public Safety, Texas, United States	US	USTX		30.3263	-97.7242	1348410	20220824073000	https://www.hccommunityjournal.com/news/article_7dbe80f2-2311-11ed-80ee-a30f3120b0a3.html
1059933482	20220817	202208	2022	2022.6219	USAREL	UNITED STATES	USA								CVL	MIGRANT						CVL			0	040	040	04	1	1.0	2	1	2	-7.32714138286893	3	Texas Department Of Public Safety, Texas, United States	US	USTX	TX453	30.3263	-97.7242	1348410	3	Corpus Christi, Texas, United States	US	USTX		27.8006	-97.3964	1333380	3	Corpus Christi, Texas, United States	US	USTX		27.8006	-97.3964	1333380	20220824073000	https://www.hccommunityjournal.com/news/article_7dbe80f2-2311-11ed-80ee-a30f3120b0a3.html
1059933483	20220823	202208	2022	2022.6384											LEG	REPRESENTATIVES						LEG			0	043	043	04	1	2.8	10	1	10	-3.01596688350088	0								3	Davis County, Utah, United States	US	USUT		41.0005	-112.001	1448020	3	Davis County, Utah, United States	US	USUT		41.0005	-112.001	1448020	20220824073000	https://www.fox13now.com/news/fox-13-investigates/after-discipline-public-school-with-ties-to-polygamous-kingston-group-addresses-the-elephant-in-the-room
1059933484	20220823	202208	2022	2022.6384	BUS	COMPANY						BUS													1	017	017	01	1	0.0	6	1	6	7.5609756097561	1	Malaysia	MY	MY		2.5	112.5	MY	0								1	Malaysia	MY	MY		2.5	112.5	MY	20220824073000	https://hype.my/2022/289523/happy-anniversary-secret-recipe-celebrates-25-years-with-mira-filzah-as-new-ambassador/
1059933485	20220823	202208	2022	2022.6384	BUS	COMPANY						BUS			MYS	MALAYSIA	MYS								1	017	017	01	1	0.0	4	1	4	7.5609756097561	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20220824073000	https://hype.my/2022/289523/happy-anniversary-secret-recipe-celebrates-25-years-with-mira-filzah-as-new-ambassador/
1059933486	20220823	202208	2022	2022.6384	DEU	GERMAN	DEU								RUS	RUSSIA	RUS								0	130	130	13	3	-4.4	6	1	6	-3.19680319680319	1	Germany	GM	GM		51.5	10.5	GM	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220824073000	https://www.rte.ie/news/ukraine/2022/0824/1318458-ukraine-russia/
1059933487	20220823	202208	2022	2022.6384	GBR	BRITISH	GBR								RUS	RUSSIA	RUS								0	130	130	13	3	-4.4	2	1	2	-3.19680319680319	1	Germany	GM	GM		51.5	10.5	GM	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220824073000	https://www.rte.ie/news/ukraine/2022/0824/1318458-ukraine-russia/
1059933488	20220823	202208	2022	2022.6384	LEG	REPRESENTATIVES						LEG													0	042	042	04	1	1.9	10	1	10	-3.01596688350088	3	Davis County, Utah, United States	US	USUT	UT011	41.0005	-112.001	1448020	0								3	Davis County, Utah, United States	US	USUT		41.0005	-112.001	1448020	20220824073000	https://www.fox13now.com/news/fox-13-investigates/after-discipline-public-school-with-ties-to-polygamous-kingston-group-addresses-the-elephant-in-the-room
1059933489	20220823	202208	2022	2022.6384	LEG	REPRESENTATIVES						LEG			EDU	SCHOOL						EDU			0	010	010	01	1	0.0	2	1	2	-3.01596688350088	3	Davis County, Utah, United States	US	USUT	UT011	41.0005	-112.001	1448020	3	South Jordan, Utah, United States	US	USUT		40.5622	-111.93	1432728	3	Davis County, Utah, United States	US	USUT		41.0005	-112.001	1448020	20220824073000	https://www.fox13now.com/news/fox-13-investigates/after-discipline-public-school-with-ties-to-polygamous-kingston-group-addresses-the-elephant-in-the-room
1059933490	20220823	202208	2022	2022.6384	LEG	REPRESENTATIVES						LEG			EDU	SCHOOL						EDU			0	010	010	01	1	0.0	8	1	8	-3.01596688350088	3	Davis County, Utah, United States	US	USUT	UT011	41.0005	-112.001	1448020	3	Davis County, Utah, United States	US	USUT		41.0005	-112.001	1448020	3	Davis County, Utah, United States	US	USUT		41.0005	-112.001	1448020	20220824073000	https://www.fox13now.com/news/fox-13-investigates/after-discipline-public-school-with-ties-to-polygamous-kingston-group-addresses-the-elephant-in-the-room
1059933491	20220823	202208	2022	2022.6384	RUSGOV	VLADIMIR PUTIN	RUS					GOV			UKR	UKRAINE	UKR								0	051	051	05	1	3.4	5	1	5	-6.71052631578947	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220824073000	https://www.dailymail.co.uk/news/article-11140647/Putins-obliterated-tanks-line-streets-Kyiv-Zelensky-rallies-country-Independence-Day.html
1059933492	20220824	202208	2022	2022.6411											AUS	AUSTRALIA	AUS								1	0841	084	08	2	7.0	1	1	1	-9.4339622641509	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20220824073000	https://www.dailymail.co.uk/news/article-11140571/Alisha-Fagan-Melbourne-woman-accused-causing-granddads-death-bailed-fifth-time.html
1059933493	20220824	202208	2022	2022.6411											AUS	AUSTRALIA	AUS								0	173	173	17	4	-5.0	4	1	4	-9.4339622641509	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20220824073000	https://www.dailymail.co.uk/news/article-11140571/Alisha-Fagan-Melbourne-woman-accused-causing-granddads-death-bailed-fifth-time.html
1059933494	20220824	202208	2022	2022.6411											AUS	AUSTRALIA	AUS								1	190	190	19	4	-10.0	2	1	2	-9.4339622641509	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20220824073000	https://www.dailymail.co.uk/news/article-11140571/Alisha-Fagan-Melbourne-woman-accused-causing-granddads-death-bailed-fifth-time.html
1059933495	20220824	202208	2022	2022.6411											AUSMED	AUSTRALIAN	AUS					MED			1	173	173	17	4	-5.0	12	1	12	-3.83147386964181	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20220824073000	https://isp.netscape.com/pf/story/0001/20220824/e12d0019347416fb0eb0478a3a354b20
1059933496	20220824	202208	2022	2022.6411											AZE	BAKU	AZE								1	057	057	05	1	8.0	5	1	5	2.94985250737463	0								4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	20220824073000	https://menafn.com/1104746122/Kazakh-President-Arrives-In-Azerbaijan-On-Official-Visit
1059933497	20220824	202208	2022	2022.6411											BGD	BANGLADESH	BGD								1	081	081	08	2	5.0	2	1	2	-9.94764397905758	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20220824073000	https://www.jagonews24.com/en/national/news/63427
1059933498	20220824	202208	2022	2022.6411											BUS	BUSINESS						BUS			0	013	013	01	1	0.4	10	1	10	1.15273775216139	0								4	University Of Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.958	18.4608	-1217215	4	University Of Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.958	18.4608	-1217215	20220824073000	https://ewn.co.za/0001/01/01/haji-mohamed-dawjee-prof-mamokgethi-phankeng-s-perspective-problem
1059933499	20220824	202208	2022	2022.6411											BUS	INVESTOR						BUS			1	040	040	04	1	1.0	6	1	6	8.37912087912088	0								4	Phuket, Phuket, Thailand	TH	TH62	26915	7.83333	98.3833	-3253342	4	Phuket, Phuket, Thailand	TH	TH62	26915	7.83333	98.3833	-3253342	20220824073000	https://www.bangkokpost.com/thailand/pr/2376005/huawei-cloud-aims-to-support-thai-startups-to-global-level
1059933500	20220824	202208	2022	2022.6411											BUS	BUSINESS						BUS			0	042	042	04	1	1.9	10	1	10	1.69082125603864	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20220824073000	http://www.businessghana.com/site/news/business/269245/Strategies-for-improving-liquidity-for-mobile-money-agents-
1059933501	20220824	202208	2022	2022.6411											BUS	BUSINESS						BUS			1	043	043	04	1	2.8	2	1	2	3.33333333333334	0								4	Ulverston, Cumbria, United Kingdom	UK	UKC9	40102	54.2	-3.1	-2610479	4	Ulverston, Cumbria, United Kingdom	UK	UKC9	40102	54.2	-3.1	-2610479	20220824073000	https://www.thewestmorlandgazette.co.uk/news/20717612.expansion-building-design-northern-ulverston/
1059933502	20220824	202208	2022	2022.6411											BUS	COMPANY						BUS			1	061	061	06	2	6.4	10	1	10	2.52525252525253	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20220824073000	https://www.sanfordherald.com/archives/hudson-tours-parkdale-discusses-american-manufacturing/article_b760f95d-c081-5901-9a9c-d26b975a87b9.html
1059933503	20220824	202208	2022	2022.6411											BUS	COMPANY						BUS			0	061	061	06	2	6.4	10	1	10	1.88679245283019	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824073000	https://www.etfdailynews.com/2022/08/24/bellring-brands-nysebrbr-stock-rating-reaffirmed-by-citigroup/
1059933504	20220824	202208	2022	2022.6411											BUS	COMPANY						BUS			1	190	190	19	4	-10.0	10	1	10	-1.19617224880383	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20220824073000	http://www.businessghana.com/site/news/technology/269279/Twitter-confirms-it-is-testing-a-phone-number-verification-badge
1059933505	20220824	202208	2022	2022.6411											COP	POLICE						COP			1	042	042	04	1	1.9	5	1	5	-6.34920634920635	0								4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20220824073000	https://www.deccanchronicle.com/nation/politics/240822/raja-singh-has-49-case-record.html
1059933506	20220824	202208	2022	2022.6411											COPGOV	DEPUTY						COP	GOV		0	046	046	04	1	7.0	10	1	10	-0.67114093959732	0								4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	20220824073000	https://menafn.com/1104746192/Vijay-Kumar-Sinha-Steps-Down-As-Bihar-Assembly-Speaker
1059933507	20220824	202208	2022	2022.6411											CRM	SMUGGLER						CRM			0	173	173	17	4	-5.0	8	1	8	-7.32714138286893	0								3	Hidalgo County, Texas, United States	US	USTX		26.3337	-98.2003	1383893	3	Hidalgo County, Texas, United States	US	USTX		26.3337	-98.2003	1383893	20220824073000	https://www.hccommunityjournal.com/news/article_7dbe80f2-2311-11ed-80ee-a30f3120b0a3.html
1059933508	20220824	202208	2022	2022.6411											CRM	SMUGGLER						CRM			0	173	173	17	4	-5.0	2	1	2	-7.32714138286893	0								1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20220824073000	https://www.hccommunityjournal.com/news/article_7dbe80f2-2311-11ed-80ee-a30f3120b0a3.html
1059933509	20220824	202208	2022	2022.6411											CZE	CZECH	CZE								1	027	027	02	1	4.0	2	1	2	-1.62337662337662	0								1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Czech Republic	EZ	EZ		49.75	15	EZ	20220824073000	https://www.taiwannews.com.tw/en/news/4636169
1059933510	20220824	202208	2022	2022.6411											CZEGOV	CZECH	CZE					GOV			1	027	027	02	1	4.0	6	1	6	-1.62337662337662	0								1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Czech Republic	EZ	EZ		49.75	15	EZ	20220824073000	https://www.taiwannews.com.tw/en/news/4636169
1059933511	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			0	042	042	04	1	1.9	2	1	2	-5.32334384858044	0								3	Sandy Hook, Connecticut, United States	US	USCT		41.4201	-73.2821	210639	3	Sandy Hook, Connecticut, United States	US	USCT		41.4201	-73.2821	210639	20220824073000	https://www.yahoo.com/now/nikolas-cruz-sentencing-live-parkland-044023696.html
1059933512	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			0	042	042	04	1	1.9	4	1	4	-5.32334384858044	0								3	Sandy Hook, Connecticut, United States	US	USCT		41.4201	-73.2821	210639	3	Broward County, Florida, United States	US	USFL		26.1504	-80.4831	295753	20220824073000	https://www.yahoo.com/now/nikolas-cruz-sentencing-live-parkland-044023696.html
1059933513	20220824	202208	2022	2022.6411											EDUEDU	SCHOOL						EDU	EDU		1	100	100	10	3	-5.0	3	1	3	-0.77821011673152	0								1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20220824073000	https://www.animenewsnetwork.com/news/2022-08-24/parasyte-manga-inspires-korean-live-action-adaptation-on-netflix/.188940
1059933514	20220824	202208	2022	2022.6411											ELI	ACTOR						ELI			1	014	014	01	1	0.0	10	1	10	2.58620689655173	0								0								0								20220824073000	http://www.msn.com/en-us/movies/news/batman-2-script-underway-as-matt-reeves-signs-multi-year-deal-with-warner-bros/ar-AA1127HP
1059933515	20220824	202208	2022	2022.6411											ESP	MADRID	ESP								1	036	036	03	1	4.0	2	1	2	0.47619047619047	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20220824073000	http://www.thehardtackle.com/transfer-news/2022/08/24/la-liga-quartet-join-race-to-sign-mariano-diaz/
1059933516	20220824	202208	2022	2022.6411											ESP	SPAIN	ESP								1	042	042	04	1	1.9	2	1	2	0.47619047619047	0								4	Getafe, Madrid, Spain	SP	SP29	25820	40.3084	-3.70596	-383976	4	Getafe, Madrid, Spain	SP	SP29	25820	40.3084	-3.70596	-383976	20220824073000	http://www.thehardtackle.com/transfer-news/2022/08/24/la-liga-quartet-join-race-to-sign-mariano-diaz/
1059933517	20220824	202208	2022	2022.6411											ESP	SPAIN	ESP								1	042	042	04	1	1.9	2	1	2	0.47619047619047	0								4	Getafe, Madrid, Spain	SP	SP29	25820	40.3084	-3.70596	-383976	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20220824073000	http://www.thehardtackle.com/transfer-news/2022/08/24/la-liga-quartet-join-race-to-sign-mariano-diaz/
1059933518	20220824	202208	2022	2022.6411											ESP	SPAIN	ESP								1	042	042	04	1	1.9	2	1	2	0.47619047619047	0								4	Los Blancos, Murcia, Spain	SP	SP31	25822	37.6308	-0.811355	-389832	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20220824073000	http://www.thehardtackle.com/transfer-news/2022/08/24/la-liga-quartet-join-race-to-sign-mariano-diaz/
