1060017307	20210824	202108	2021	2021.6411	POL	POLAND	POL								KEN	KENYA	KEN								1	061	061	06	2	6.4	4	1	4	-2.4390243902439	1	Poland	PL	PL		52	20	PL	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20220824181500	https://www.standardmedia.co.ke/business/article/2001453974/kenya-tea-exports-fall-28-per-cent-over-ukraine-war
1060017308	20210824	202108	2021	2021.6411	POL	POLAND	POL								KEN	KENYA	KEN								1	061	061	06	2	6.4	1	1	1	-2.4390243902439	1	Sudan	SU	SU		16	30	SU	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20220824181500	https://www.standardmedia.co.ke/business/article/2001453974/kenya-tea-exports-fall-28-per-cent-over-ukraine-war
1060017309	20210824	202108	2021	2021.6411	RUS	RUSSIA	RUS								HLH	NANNY						HLH			0	010	010	01	1	0.0	2	1	2	0	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220824181500	https://www.dailymail.co.uk/tvshowbiz/article-11142419/Irina-Shayk-shows-jaw-droppingly-stunning-legs-skimpy-dress-pouts-shore.html
1060017310	20210824	202108	2021	2021.6411	SDN	SUDAN	SDN								KEN	KENYA	KEN								1	061	061	06	2	6.4	5	1	5	-2.4390243902439	1	Sudan	SU	SU		16	30	SU	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20220824181500	https://www.standardmedia.co.ke/business/article/2001453974/kenya-tea-exports-fall-28-per-cent-over-ukraine-war
1060017311	20210824	202108	2021	2021.6411	UZB	UZBEKISTAN	UZB																		0	036	036	03	1	4.0	4	1	4	0.182481751824811	4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	37316	41.3167	69.25	-2579372	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220824181500	https://www.thehindu.com/news/national/we-support-russia-ukraine-talks-to-resolve-crisis-rajnath-singh/article65805720.ece
1060017312	20210824	202108	2021	2021.6411	UZB	UZBEKISTAN	UZB																		0	042	042	04	1	1.9	4	1	4	0.182481751824811	4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	37316	41.3167	69.25	-2579372	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220824181500	https://www.thehindu.com/news/national/we-support-russia-ukraine-talks-to-resolve-crisis-rajnath-singh/article65805720.ece
1060017313	20210824	202108	2021	2021.6411	sco	SCOTTISH			sco						GBR	UNITED KINGDOM	GBR								0	061	061	06	2	6.4	10	1	10	5.1056338028169	4	River Kerry, Highland, United Kingdom	UK	UKV3	40172	57.6833	-5.63333	-2599856	4	River Kerry, Highland, United Kingdom	UK	UKV3	40172	57.6833	-5.63333	-2599856	4	River Kerry, Highland, United Kingdom	UK	UKV3	40172	57.6833	-5.63333	-2599856	20220824181500	https://www.pressandjournal.co.uk/fp/business/4704325/salmon-inverkerry-upgrade-mairi-gougeon/
1060017314	20220725	202207	2022	2022.5616	USA	TEXAS	USA								GOVBUS	SECURITIES AND EXCHANGE COMMISSION						GOV	BUS		1	0211	021	02	1	3.4	7	1	7	-4.2	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220824181500	https://www.pionline.com/legislation/texas-targets-wall-street-fight-over-esg-investing
1060017315	20220817	202208	2022	2022.6219	AUT	AUSTRIA	AUT								IRN	IRAN	IRN								1	026	026	02	1	4.0	2	1	2	-0.51457975986278	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220824181500	https://www.timesofisrael.com/us-sends-much-awaited-response-to-irans-nuclear-deal-proposal/
1060017316	20220817	202208	2022	2022.6219	CVL	RESIDENTS						CVL													0	010	010	01	1	0.0	10	1	10	0.24479804161567	4	Lambeth, Lambeth, United Kingdom	UK	UKH1	40110	51.5	-0.116667	-2600625	0								4	Lambeth, Lambeth, United Kingdom	UK	UKH1	40110	51.5	-0.116667	-2600625	20220824181500	https://www.mirror.co.uk/news/uk-news/families-told-turn-taps-2-27819516
1060017317	20220817	202208	2022	2022.6219	EDU	SCHOOL						EDU													0	139	139	13	3	-7.0	10	1	10	0.6006006006006	4	Dungarvan, Kilkenny, Ireland	EI	EI13	18292	52.5897	-7.08722	-1502601	0								4	Dungarvan, Kilkenny, Ireland	EI	EI13	18292	52.5897	-7.08722	-1502601	20220824181500	https://www.leinsterleader.ie/news/home/894156/plans-for-fines-for-failing-to-stop-for-school-warden-in-kildare-to-be-doubled-to-160.html
1060017318	20220817	202208	2022	2022.6219	GOV	PRIME MINISTER						GOV													1	010	010	01	1	0.0	1	1	1	-4.53879941434846	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	0								4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	20220824181500	https://www.thehour.com/news/article/Tigray-forces-allege-large-scale-Ethiopia-17394410.php
1060017319	20220817	202208	2022	2022.6219	GOV	PRIME MINISTER						GOV													1	120	120	12	3	-4.0	1	1	1	-4.53879941434846	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	0								4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	20220824181500	https://www.thehour.com/news/article/Tigray-forces-allege-large-scale-Ethiopia-17394410.php
1060017320	20220817	202208	2022	2022.6219	GOV	PRIME MINISTER						GOV			ETHGOV	ETHIOPIA	ETH					GOV			1	010	010	01	1	0.0	2	1	2	-4.53879941434846	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	20220824181500	https://www.thehour.com/news/article/Tigray-forces-allege-large-scale-Ethiopia-17394410.php
1060017321	20220817	202208	2022	2022.6219	IRN	IRAN	IRN								IGOEUREEC	THE EU	EUR	EEC				IGO			1	020	020	02	1	3.0	3	1	3	-0.51457975986278	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220824181500	https://www.timesofisrael.com/us-sends-much-awaited-response-to-irans-nuclear-deal-proposal/
1060017322	20220817	202208	2022	2022.6219	USA	UNITED STATES	USA								JUD	PUBLIC DEFENDER						JUD			0	120	120	12	3	-4.0	4	1	4	-7.06860706860707	3	El Paso, Texas, United States	US	USTX	TX141	31.7587	-106.487	1380946	3	El Paso, Texas, United States	US	USTX		31.7587	-106.487	1380946	3	El Paso, Texas, United States	US	USTX		31.7587	-106.487	1380946	20220824181500	https://www.elpasotimes.com/story/news/2022/08/24/el-paso-da-prosecutors-backlogged-cases/65418006007/
1060017323	20220823	202208	2022	2022.6384	BUS	INVESTOR						BUS			KEN	NAIROBI	KEN								1	036	036	03	1	4.0	5	1	5	1.21359223300971	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20220824181500	https://www.standardmedia.co.ke/business/article/2001453972/kcb-half-year-profit-up-28pc-to-sh19-6-billion
1060017324	20220823	202208	2022	2022.6384	GHA	ACCRA	GHA								JUD	PROSECUTING OFFICER						JUD			1	013	013	01	1	0.4	5	1	5	-4.98533724340176	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20220824181500	https://thechronicle.com.gh/enterprise-manger-being-prosecuted-for-alleged-stealing/
1060017325	20220823	202208	2022	2022.6384	KEN	KENYA	KEN																		1	036	036	03	1	4.0	2	1	2	1.21359223300971	1	Congo	CF	CF		-1	15	CF	0								1	Congo	CF	CF		-1	15	CF	20220824181500	https://www.standardmedia.co.ke/business/article/2001453972/kcb-half-year-profit-up-28pc-to-sh19-6-billion
1060017326	20220823	202208	2022	2022.6384	KEN	NAIROBI	KEN								BUS	INVESTOR						BUS			1	036	036	03	1	4.0	5	1	5	1.21359223300971	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20220824181500	https://www.standardmedia.co.ke/business/article/2001453972/kcb-half-year-profit-up-28pc-to-sh19-6-billion
1060017327	20220824	202208	2022	2022.6411											AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	1	1	1	-0.58114507102884	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20220824181500	https://www.nbcnews.com/dateline/dateline-missing-america-podcast-covers-april-2021-disappearance-dee-ann-n1298221
1060017328	20220824	202208	2022	2022.6411											AUSEDU	AUSTRALIA	AUS					EDU			0	154	154	15	4	-7.2	2	1	2	2.42024202420242	0								1	Australia	AS	AS		-25	135	AS	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20220824181500	https://www.manilatimes.net/2022/08/25/campus-press/1st-ph-university-built-cubesats-successfully-complete-mission-tour/1855950
1060017329	20220824	202208	2022	2022.6411											AUSEDU	AUSTRALIA	AUS					EDU			0	154	154	15	4	-7.2	8	1	8	2.42024202420242	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220824181500	https://www.manilatimes.net/2022/08/25/campus-press/1st-ph-university-built-cubesats-successfully-complete-mission-tour/1855950
1060017330	20220824	202208	2022	2022.6411											AUSEDU	AUSTRALIA	AUS					EDU			0	194	194	19	4	-10.0	10	1	10	2.42024202420242	0								1	Australia	AS	AS		-25	135	AS	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20220824181500	https://www.manilatimes.net/2022/08/25/campus-press/1st-ph-university-built-cubesats-successfully-complete-mission-tour/1855950
1060017331	20220824	202208	2022	2022.6411											AUT	AUSTRIA	AUT								0	046	046	04	1	7.0	8	1	8	0	0								4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20220824181500	https://www.bignewsnetwork.com/news/272665055/iran-says-received-us-response-to-tehrans-views-about-nuclear-deal
1060017332	20220824	202208	2022	2022.6411											AUT	AUSTRIA	AUT								0	046	046	04	1	7.0	2	1	2	0	0								4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220824181500	https://www.bignewsnetwork.com/news/272665055/iran-says-received-us-response-to-tehrans-views-about-nuclear-deal
1060017333	20220824	202208	2022	2022.6411											BEL	BRUSSELS	BEL								1	042	042	04	1	1.9	8	1	8	2.00803212851406	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220824181500	https://en.interfax.com.ua/news/general/854260.html
1060017334	20220824	202208	2022	2022.6411											BUS	COMPANY						BUS			0	010	010	01	1	0.0	10	1	10	0.8130081300813	0								4	Dundalk, Louth, Ireland	EI	EI19	18297	54	-6.41667	-1502588	4	Dundalk, Louth, Ireland	EI	EI19	18297	54	-6.41667	-1502588	20220824181500	https://www.rte.ie/news/business/2022/0824/1318606-jobs-at-risk-at-drogheda-headquartered-yapstone/
1060017335	20220824	202208	2022	2022.6411											BUS	COMPANY						BUS			0	020	020	02	1	3.0	10	1	10	0.8130081300813	0								4	Drogheda, Louth, Ireland	EI	EI19	18299	53.7189	-6.34778	-1502467	4	Drogheda, Louth, Ireland	EI	EI19	18299	53.7189	-6.34778	-1502467	20220824181500	https://www.rte.ie/news/business/2022/0824/1318606-jobs-at-risk-at-drogheda-headquartered-yapstone/
1060017336	20220824	202208	2022	2022.6411											BUS	BUSINESS						BUS			0	036	036	03	1	4.0	3	1	3	1.43712574850299	0								3	Brackett Creek, Montana, United States	US	USMT		46.8795	-105.374	769178	3	Brackett Creek, Montana, United States	US	USMT		46.8795	-105.374	769178	20220824181500	https://pamplinmedia.com/pt/9-news/555649-444721-lloyd-centers-hipster-future
1060017337	20220824	202208	2022	2022.6411											BUS	COMPANY						BUS			0	040	040	04	1	1.0	10	1	10	0.8130081300813	0								4	Drogheda, Louth, Ireland	EI	EI19	18299	53.7189	-6.34778	-1502467	4	Drogheda, Louth, Ireland	EI	EI19	18299	53.7189	-6.34778	-1502467	20220824181500	https://www.rte.ie/news/business/2022/0824/1318606-jobs-at-risk-at-drogheda-headquartered-yapstone/
1060017338	20220824	202208	2022	2022.6411											BUS	COMPANY						BUS			0	040	040	04	1	1.0	10	1	10	0.8130081300813	0								4	Dundalk, Louth, Ireland	EI	EI19	18297	54	-6.41667	-1502588	4	Dundalk, Louth, Ireland	EI	EI19	18297	54	-6.41667	-1502588	20220824181500	https://www.rte.ie/news/business/2022/0824/1318606-jobs-at-risk-at-drogheda-headquartered-yapstone/
1060017339	20220824	202208	2022	2022.6411											BUS	COMPANIES						BUS			1	042	042	04	1	1.9	5	1	5	1.48148148148148	0								4	Bulacan, Camarines Norte, Philippines	RP	RP15	24241	14.222	122.907	-2416288	4	Bulacan, Camarines Norte, Philippines	RP	RP15	24241	14.222	122.907	-2416288	20220824181500	https://www.manilatimes.net/2022/08/25/campus-press/smfi-grants-scholarship-to-over-300-incoming-college-freshmen/1855874
1060017340	20220824	202208	2022	2022.6411											BUS	COMPANIES						BUS			1	042	042	04	1	1.9	5	1	5	1.48148148148148	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20220824181500	https://www.manilatimes.net/2022/08/25/campus-press/smfi-grants-scholarship-to-over-300-incoming-college-freshmen/1855874
1060017341	20220824	202208	2022	2022.6411											BUS	COMPANY						BUS			1	043	043	04	1	2.8	2	1	2	1.85581727337616	0								4	La Palma, Darien, Panama	PM	PM05	23725	8.40278	-78.1453	-164387	4	La Palma, Darien, Panama	PM	PM05	23725	8.40278	-78.1453	-164387	20220824181500	https://www.theepochtimes.com/starry-skies-a-journey-to-find-stars-and-healing-in-la-palma-spain_4665417.html
1060017342	20220824	202208	2022	2022.6411											BUS	COMPANIES						BUS			0	057	057	05	1	8.0	8	1	8	0.17605633802817	0								4	Dong Liwan, Hunan, China	CH	CH11	13142	27.8292	111.156	9182380	4	Dong Liwan, Hunan, China	CH	CH11	13142	27.8292	111.156	9182380	20220824181500	https://global.chinadaily.com.cn/a/202208/25/WS63065cc0a310fd2b29e740df.html
1060017343	20220824	202208	2022	2022.6411											BUS	COMPANIES						BUS			0	057	057	05	1	8.0	2	1	2	0.17605633802817	0								1	Singapore	SN	SN		1.366667	103.8	SN	4	Dong Liwan, Hunan, China	CH	CH11	13142	27.8292	111.156	9182380	20220824181500	https://global.chinadaily.com.cn/a/202208/25/WS63065cc0a310fd2b29e740df.html
1060017344	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								0	010	010	01	1	0.0	3	1	3	0.76530612244898	0								4	Blackrock, Nova Scotia, Canada	CA	CA07	12626	45.3167	-60.95	-561321	4	Blackrock, Nova Scotia, Canada	CA	CA07	12626	45.3167	-60.95	-561321	20220824181500	https://www.miningmx.com/trending/50519-volkswagon-to-enter-mining-businesses-in-effort-to-secure-battery-metals/
1060017345	20220824	202208	2022	2022.6411											CAN	CANADIAN	CAN								0	043	043	04	1	2.8	5	1	5	-1.99613650998068	0								4	Chemainus, British Columbia, Canada	CA	CA02	12548	48.9167	-123.7	-562503	4	Chemainus, British Columbia, Canada	CA	CA02	12548	48.9167	-123.7	-562503	20220824181500	https://www.timescolonist.com/opinion/letters/letters-aug-24-lng-a-better-choice-for-marine-vessels-whos-running-for-council-5733488
1060017346	20220824	202208	2022	2022.6411											CAN	CANADIAN	CAN								0	043	043	04	1	2.8	2	1	2	-1.99613650998068	0								1	Ukraine	UP	UP		49	32	UP	4	Chemainus, British Columbia, Canada	CA	CA02	12548	48.9167	-123.7	-562503	20220824181500	https://www.timescolonist.com/opinion/letters/letters-aug-24-lng-a-better-choice-for-marine-vessels-whos-running-for-council-5733488
1060017347	20220824	202208	2022	2022.6411											CAN	CANADIAN	CAN								1	057	057	05	1	8.0	2	1	2	0.76530612244898	0								4	Blackrock, Nova Scotia, Canada	CA	CA07	12626	45.3167	-60.95	-561321	4	Blackrock, Nova Scotia, Canada	CA	CA07	12626	45.3167	-60.95	-561321	20220824181500	https://www.miningmx.com/trending/50519-volkswagon-to-enter-mining-businesses-in-effort-to-secure-battery-metals/
1060017348	20220824	202208	2022	2022.6411											CANGOV	CANADIAN	CAN					GOV			1	057	057	05	1	8.0	6	1	6	0.76530612244898	0								4	Blackrock, Nova Scotia, Canada	CA	CA07	12626	45.3167	-60.95	-561321	4	Blackrock, Nova Scotia, Canada	CA	CA07	12626	45.3167	-60.95	-561321	20220824181500	https://www.miningmx.com/trending/50519-volkswagon-to-enter-mining-businesses-in-effort-to-secure-battery-metals/
1060017349	20220824	202208	2022	2022.6411											CHR	CHRISTIAN				CHR					1	042	042	04	1	1.9	1	1	1	0.40927694406549	0								3	Vernon County, Wisconsin, United States	US	USWI		43.5833	-90.8501	1581121	3	Vernon County, Wisconsin, United States	US	USWI		43.5833	-90.8501	1581121	20220824181500	https://lacrossetribune.com/community/vernonbroadcaster/news/vernon-county-museum-notes/article_d38e2d7a-1f24-11ed-9a73-87f9e92b53c0.html
1060017350	20220824	202208	2022	2022.6411											CIV	COTE D'IVOIRE	CIV								0	051	051	05	1	3.4	2	1	2	0.19157088122605	0								4	Abidjan, Lagunes, Cote D'ivoire	IV	IV82	16863	5.34111	-4.02806	-2115275	4	Abidjan, Lagunes, Cote D'ivoire	IV	IV82	16863	5.34111	-4.02806	-2115275	20220824181500	https://www.thisdaylive.com/index.php/2022/08/24/nigerian-community-in-cote-divoire-calls-on-buhari-to-recall-consular-officer/
1060017351	20220824	202208	2022	2022.6411											COP	POLICE						COP			0	042	042	04	1	1.9	10	1	10	-1.15118956254796	0								4	Negombo, Western, Sri Lanka	CE	CE36	25852	7.2083	79.8358	-2230513	4	Negombo, Western, Sri Lanka	CE	CE36	25852	7.2083	79.8358	-2230513	20220824181500	https://www.catholicworldreport.com/2022/08/24/newly-elected-chinese-church-leaders-allied-with-government-vow-to-proceed-with-sinicization/
1060017352	20220824	202208	2022	2022.6411											COP	STATE PRISON						COP			1	043	043	04	1	2.8	6	1	6	-9.12778904665314	0								3	Minneapolis, Minnesota, United States	US	USMN	MN053	44.98	-93.2638	655030	3	Minneapolis, Minnesota, United States	US	USMN	MN053	44.98	-93.2638	655030	20220824181500	https://www.startribune.com/chauvin-taken-from-state-prison-heading-to-federal-facility-to-serve-time-for-killing-george-floyd/600200803/
1060017353	20220824	202208	2022	2022.6411											COP	POLICE						COP			1	080	080	08	2	5.0	5	1	5	-13.1313131313131	0								1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20220824181500	https://www.jamaicaobserver.com/latest-news/20-year-old-mechanic-charged-with-rape-of-teen/
1060017354	20220824	202208	2022	2022.6411											COPJUD	POLICE						COP	JUD		0	173	173	17	4	-5.0	10	1	10	-4.98533724340176	0								4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20220824181500	https://thechronicle.com.gh/enterprise-manger-being-prosecuted-for-alleged-stealing/
1060017355	20220824	202208	2022	2022.6411											CRM	DEALER						CRM			0	020	020	02	1	3.0	10	1	10	-1.69133192389007	0								3	Sugarland, Texas, United States	US	USTX	TX157	29.6197	-95.6349	1348034	3	Sugarland, Texas, United States	US	USTX	TX157	29.6197	-95.6349	1348034	20220824181500	https://www.carscoops.com/2022/08/internet-posters-beat-chevrolet-dealers-in-battle-of-astronomical-corvette-z06-markups/
1060017356	20220824	202208	2022	2022.6411											CRM	DEALER						CRM			1	120	120	12	3	-4.0	10	1	10	-2.73556231003039	0								3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20220824181500	https://carbuzz.com/news/chevy-dealership-drops-90k-corvette-z06-mark-up-after-internet-outrage
1060017357	20220824	202208	2022	2022.6411											CRM	DEALER						CRM			1	130	130	13	3	-4.4	10	1	10	-2.73556231003039	0								3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20220824181500	https://carbuzz.com/news/chevy-dealership-drops-90k-corvette-z06-mark-up-after-internet-outrage
1060017358	20220824	202208	2022	2022.6411											CVL	VILLAGER						CVL			1	012	012	01	1	-0.4	10	1	10	-4.25531914893617	0								4	Vidisha, Madhya Pradesh, India	IN	IN35	17755	23.5333	77.8167	-2114422	4	Vidisha, Madhya Pradesh, India	IN	IN35	17755	23.5333	77.8167	-2114422	20220824181500	https://www.freepressjournal.in/bhopal/bhopal-chief-minister-shivraj-singh-promises-relief-to-rain-flood-affected-people
1060017359	20220824	202208	2022	2022.6411											CVL	COMMUNITY						CVL			0	013	013	01	1	0.4	5	1	5	1.56494522691706	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220824181500	https://abovethelaw.com/2022/08/california-legislature-bans-state-bar-from-spending-funds-to-study-letting-nonlawyers-practice-law-in-the-state/
1060017360	20220824	202208	2022	2022.6411											CVL	TOURIST						CVL			1	020	020	02	1	3.0	5	1	5	1.05932203389831	0								4	Grantley Adams International Airport, Christ Church, Barbados	BB	BB01	5825	13.0667	-59.4833	-1393482	4	Grantley Adams International Airport, Christ Church, Barbados	BB	BB01	5825	13.0667	-59.4833	-1393482	20220824181500	https://barbadostoday.bb/2022/08/24/tourists-give-thumbs-up-to-removal-of-covid-19-test-requirement/
1060017361	20220824	202208	2022	2022.6411											CVL	VILLAGER						CVL			1	020	020	02	1	3.0	10	1	10	-4.25531914893617	0								4	Vidisha, Madhya Pradesh, India	IN	IN35	17755	23.5333	77.8167	-2114422	4	Vidisha, Madhya Pradesh, India	IN	IN35	17755	23.5333	77.8167	-2114422	20220824181500	https://www.freepressjournal.in/bhopal/bhopal-chief-minister-shivraj-singh-promises-relief-to-rain-flood-affected-people
1060017362	20220824	202208	2022	2022.6411											CVL	RESIDENTS						CVL			1	020	020	02	1	3.0	8	1	7	5.43601359003398	0								3	Burke County, North Carolina, United States	US	USNC		35.7668	-81.6998	1008539	3	Burke County, North Carolina, United States	US	USNC		35.7668	-81.6998	1008539	20220824181500	https://morganton.com/news/local/artist-seeking-local-input-on-mural-design/article_fec210d0-2319-11ed-aa01-176e682f1a6d.html
