1059872781	20220724	202207	2022	2022.5589	USA	UNITED STATES	USA								GOV	GOVERNOR						GOV			0	042	042	04	1	1.9	4	1	4	-3.28719723183391	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20220823213000	https://www.santafenewmexican.com/news/local_news/lujan-grisham-skipped-business-forum-to-attend-political-event-in-colorado/article_375259ae-22fd-11ed-a9b8-57cfc7b3c5b1.html
1059872782	20220816	202208	2022	2022.6192											USA	UNITED STATES	USA								1	1123	112	11	3	-2.0	2	1	2	-11.3043478260869	0								3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	20220823213000	https://www.wrtv.com/news/national/man-faces-new-murder-charge-in-third-new-mexico-muslim-killing
1059872783	20220816	202208	2022	2022.6192	BUS	COMPANY						BUS			EDU	SCHOOL						EDU			1	020	020	02	1	3.0	1	1	1	0.33222591362126	3	Vista High School, California, United States	US	USCA	CA013	37.9685	-122.325	237112	3	Vista High School, California, United States	US	USCA		37.9685	-122.325	237112	3	Vista High School, California, United States	US	USCA		37.9685	-122.325	237112	20220823213000	https://www.abqjournal.com/2526736/kennedy-wilson-acquires-west-side-apartment-complex.html
1059872784	20220816	202208	2022	2022.6192	BUS	COMPANY						BUS			EDU	SCHOOL						EDU			1	020	020	02	1	3.0	2	1	2	0.33222591362126	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220823213000	https://www.abqjournal.com/2526736/kennedy-wilson-acquires-west-side-apartment-complex.html
1059872785	20220816	202208	2022	2022.6192	BUS	COMPANY						BUS			USA	UNITED STATES	USA								1	020	020	02	1	3.0	2	1	2	0.33222591362126	3	Vista High School, California, United States	US	USCA	CA013	37.9685	-122.325	237112	3	Vista High School, California, United States	US	USCA		37.9685	-122.325	237112	3	Vista High School, California, United States	US	USCA		37.9685	-122.325	237112	20220823213000	https://www.abqjournal.com/2526736/kennedy-wilson-acquires-west-side-apartment-complex.html
1059872786	20220816	202208	2022	2022.6192	GBRGIB	GIBRALTAR	GBR								GBRGIBJUD	GIBRALTAR	GBR					JUD			1	010	010	01	1	0.0	2	1	2	-3.66492146596859	1	Gibraltar	GI	GI		36.133333	-5.35	GI	1	Gibraltar	GI	GI		36.133333	-5.35	GI	1	Gibraltar	GI	GI		36.133333	-5.35	GI	20220823213000	https://www.theguardian.com/world/2022/aug/23/75m-superyacht-linked-to-russian-steel-billionaire-auctioned-off-in-gibraltar
1059872787	20220816	202208	2022	2022.6192	GBRGIB	GIBRALTAR	GBR								GBRGIBJUD	GIBRALTAR	GBR					JUD			1	045	045	04	1	5.0	2	1	2	-3.66492146596859	1	Gibraltar	GI	GI		36.133333	-5.35	GI	1	Gibraltar	GI	GI		36.133333	-5.35	GI	1	Gibraltar	GI	GI		36.133333	-5.35	GI	20220823213000	https://www.theguardian.com/world/2022/aug/23/75m-superyacht-linked-to-russian-steel-billionaire-auctioned-off-in-gibraltar
1059872788	20220823	202208	2022	2022.6384											AFR	AFRICA	AFR								1	042	042	04	1	1.9	10	1	10	1.08303249097473	0								1	Mozambique	MZ	MZ		-18.25	35	MZ	1	Mozambique	MZ	MZ		-18.25	35	MZ	20220823213000	https://www.sbs.com.au/news/dateline/article/janice-petersen-what-i-learnt-about-interracial-love-when-i-returned-to-south-africa/31qqay6i1
1059872789	20220823	202208	2022	2022.6384											AFR	AFRICA	AFR								1	057	057	05	1	8.0	5	1	5	-1.49253731343284	0								1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20220823213000	https://techmoran.com/2014/04/07/pricecheck-partnership-expands-to-nigeria/
1059872790	20220823	202208	2022	2022.6384											AGR	FARMER						AGR			1	042	042	04	1	1.9	6	1	6	-4.97512437810945	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220823213000	http://www.msn.com/en-us/health/medical/heatwaves-and-mental-health/ar-AA110Rp1
1059872791	20220823	202208	2022	2022.6384											BEL	BELGIUM	BEL								0	013	013	01	1	0.4	2	1	2	-5.53191489361702	0								4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20220823213000	https://www.breitbart.com/europe/2022/08/23/dozens-of-syrians-involved-in-mass-brawl-in-no-go-area-of-brussels/
1059872792	20220823	202208	2022	2022.6384											BUS	BUSINESS						BUS			1	020	020	02	1	3.0	5	1	5	1.03211009174311	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20220823213000	https://www.courier-journal.com/story/news/politics/2022/08/23/ky-governor-andy-beshear-calls-special-session-fema-flood-relief/65407414007/
1059872793	20220823	202208	2022	2022.6384											CAN	CANADA	CAN								1	043	043	04	1	2.8	10	1	10	1.5625	0								4	Cape Breton Island, Nova Scotia, Canada	CA	CA07	12636	46.1667	-60.75	-562126	4	Cape Breton Island, Nova Scotia, Canada	CA	CA07	12636	46.1667	-60.75	-562126	20220823213000	https://winnipeg.ctvnews.ca/why-canada-s-best-fiddlers-are-heading-to-winnipeg-1.6039059
1059872794	20220823	202208	2022	2022.6384											COP	POLICE						COP			1	042	042	04	1	1.9	2	1	2	-3.01624129930395	0								4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20220823213000	https://www.breitbart.com/europe/2022/08/23/multicultural-sweden-bomb-found-at-stockholm-cultural-festival/
1059872795	20220823	202208	2022	2022.6384											CVL	POPULATION						CVL			1	020	020	02	1	3.0	4	1	4	-5.17711171662125	0								3	Cooke City, Montana, United States	US	USMT		45.0166	-109.934	781607	3	Cooke City, Montana, United States	US	USMT		45.0166	-109.934	781607	20220823213000	https://snowbrains.com/annual-avalanche-report-shows-colorado-and-montana-have-the-highest-rates-of-avalanche-fatalities/
1059872796	20220823	202208	2022	2022.6384											CVL	COMMUNITY						CVL			0	051	051	05	1	3.4	10	1	10	4.53108535300316	0								4	Rabat, Rabat-Saléemmour-ZaëMO, Morocco	MO	MO49	21812	34.02	-6.83	-43376	4	Rabat, Rabat-Saléemmour-ZaëMO, Morocco	MO	MO49	21812	34.02	-6.83	-43376	20220823213000	https://pamplinmedia.com/ceo/162-news/555543-444312-prineville-man-to-serve-in-peace-corps-in-morocco
1059872797	20220823	202208	2022	2022.6384											CVL	COMMUNITY						CVL			0	051	051	05	1	3.4	14	1	14	-1.10502287589229	0								3	Crook County, Oregon, United States	US	USOR		44.1665	-120.084	1155128	3	Crook County, Oregon, United States	US	USOR		44.1665	-120.084	1155128	20220823213000	https://pamplinmedia.com/ceo/162-news/555549-444285-pandemic-takes-toll-on-youth-mental-health
1059872798	20220823	202208	2022	2022.6384											CVL	COMMUNITY						CVL			0	061	061	06	2	6.4	10	1	10	-0.81688223281144	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220823213000	https://www.forbes.com/sites/forbeseq/2022/08/23/in-times-of-criminal-justice-reforms-here-are-eight-lessons-for-a-narrative-on-true-safety/
1059872799	20220823	202208	2022	2022.6384											DEU	GERMANY	DEU								0	050	050	05	1	3.5	2	1	2	-2.47148288973384	0								4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	20220823213000	http://jordantimes.com/opinion/josef-joffe/green-pacifism-goes-war
1059872800	20220823	202208	2022	2022.6384											DEULEGCOP	BUNDESTAG	DEU					LEG	COP		0	043	043	04	1	2.8	3	1	3	-2.47148288973384	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220823213000	http://jordantimes.com/opinion/josef-joffe/green-pacifism-goes-war
1059872801	20220823	202208	2022	2022.6384											EDU	STUDENT						EDU			1	036	036	03	1	4.0	1	1	1	-4.67741935483871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220823213000	https://www.breitbart.com:443/politics/2022/08/23/white-house-decide-whether-should-cancel-10k-student-loan-debt/
1059872802	20220823	202208	2022	2022.6384											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	8	1	8	-2.91734197730956	0								3	Crook County, Oregon, United States	US	USOR		44.1665	-120.084	1155128	3	Crook County, Oregon, United States	US	USOR		44.1665	-120.084	1155128	20220823213000	https://pamplinmedia.com/ceo/162-news/555549-444285-pandemic-takes-toll-on-youth-mental-health
1059872803	20220823	202208	2022	2022.6384											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	2	1	2	-2.91734197730956	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20220823213000	https://pamplinmedia.com/ceo/162-news/555549-444285-pandemic-takes-toll-on-youth-mental-health
1059872804	20220823	202208	2022	2022.6384											EDU	SCHOOL						EDU			0	061	061	06	2	6.4	10	1	10	0.2710027100271	0								3	Janesville, Wisconsin, United States	US	USWI	WI105	42.6828	-89.0187	1567100	3	Janesville, Wisconsin, United States	US	USWI	WI105	42.6828	-89.0187	1567100	20220823213000	https://www.gazettextra.com/news/education/janesville-school-visitors-can-expect-standardized-check-in-processes-as-security-projects-wrap-up/article_893b0648-2321-11ed-a79e-033b9cb2dc51.html
1059872805	20220823	202208	2022	2022.6384											GBR	UNITED KINGDOM	GBR								0	040	040	04	1	1.0	8	1	8	1.03492884864165	0								4	Inverness, Highland, United Kingdom	UK	UKV3	40172	57.4667	-4.23333	-2599537	4	Inverness, Highland, United Kingdom	UK	UKV3	40172	57.4667	-4.23333	-2599537	20220823213000	https://www.inverness-courier.co.uk/news/question-mark-over-future-of-churches-285303/
1059872806	20220823	202208	2022	2022.6384											GOV	GOVERNMENT						GOV			1	014	014	01	1	0.0	4	1	4	-4.1994750656168	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220823213000	https://www.telegraphindia.com/west-bengal/correction-prod-for-civic-bodies/cid/1882020
1059872807	20220823	202208	2022	2022.6384											GOV	MINISTRY						GOV			0	036	036	03	1	4.0	10	1	10	1.03492884864165	0								4	Dalcross, Highland, United Kingdom	UK	UKV3	40172	57.5333	-4.05	-2594007	4	Dalcross, Highland, United Kingdom	UK	UKV3	40172	57.5333	-4.05	-2594007	20220823213000	https://www.inverness-courier.co.uk/news/question-mark-over-future-of-churches-285303/
1059872808	20220823	202208	2022	2022.6384											GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	5	1	5	1.33333333333333	0								4	Faridabad, Haryana, India	IN	IN10	70265	28.4333	77.3167	-2095578	4	Faridabad, Haryana, India	IN	IN10	70265	28.4333	77.3167	-2095578	20220823213000	https://www.indiagazette.com/news/272663556/haryana-cm-calls-on-vice-president-jagdeep-dhankar
1059872809	20220823	202208	2022	2022.6384											GOV	MINIST						GOV			1	040	040	04	1	1.0	2	1	2	0.469483568075117	0								4	Pithoragarh, Uttaranchal, India	IN	IN39	17932	29.5833	80.2167	-2108084	5	Uttarakhand, Uttaranchal, India	IN	IN39	70282	30.25	79.25	6240779	20220823213000	https://www.indiagazette.com/news/272663555/uttarakhand-cm-dhami-meets-civil-aviation-minister-for-fixed-wing-air-connectivity-in-pithoragarh
1059872810	20220823	202208	2022	2022.6384											GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	2	1	2	1.33333333333333	0								4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220823213000	https://www.indiagazette.com/news/272663556/haryana-cm-calls-on-vice-president-jagdeep-dhankar
1059872811	20220823	202208	2022	2022.6384											GOV	MINIST						GOV			1	040	040	04	1	1.0	2	1	2	0.469483568075117	0								5	Uttarakhand, Uttaranchal, India	IN	IN39	70282	30.25	79.25	6240779	5	Uttarakhand, Uttaranchal, India	IN	IN39	70282	30.25	79.25	6240779	20220823213000	https://www.indiagazette.com/news/272663555/uttarakhand-cm-dhami-meets-civil-aviation-minister-for-fixed-wing-air-connectivity-in-pithoragarh
1059872812	20220823	202208	2022	2022.6384											GOV	CHIEF EXECUTIVE						GOV			0	051	051	05	1	3.4	1	1	1	3.0241935483871	0								4	Pampanga, Davao City, Philippines	RP	RPC3	24267	7.11	125.649	-2443766	4	Pampanga, Davao City, Philippines	RP	RPC3	24267	7.11	125.649	-2443766	20220823213000	https://www.manilatimes.net/2022/08/24/business/corporate-news/clark-airport-embarks-on-sustainable-operations/1855715
1059872813	20220823	202208	2022	2022.6384											GOV	GOVERNMENT						GOV			1	071	071	07	2	7.4	4	1	4	-4.1994750656168	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220823213000	https://www.telegraphindia.com/west-bengal/correction-prod-for-civic-bodies/cid/1882020
1059872814	20220823	202208	2022	2022.6384											GRC	GREEK	GRC								1	166	166	16	4	-7.0	2	1	2	-1.14192495921696	0								4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20220823213000	https://phys.org/news/2022-08-analysis-everyday-tools-long-held-ideas.html
1059872815	20220823	202208	2022	2022.6384											HLH	HOSPITAL						HLH			1	010	010	01	1	0.0	10	1	10	-2.79394644935972	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20220823213000	https://medicalxpress.com/news/2022-08-wireless-sock-patient-falls-hospital.html
1059872816	20220823	202208	2022	2022.6384											HLH	HOSPITAL						HLH			1	043	043	04	1	2.8	3	1	3	-2.65339966832504	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220823213000	https://www.dailymail.co.uk/news/article-11139337/Brothers-relief-Range-Rover-crash-killed-mother-left-driver-critical-hospital.html
1059872817	20220823	202208	2022	2022.6384											HLH	HOSPITAL						HLH			1	043	043	04	1	2.8	3	1	3	-2.65339966832504	0								1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20220823213000	https://www.dailymail.co.uk/news/article-11139337/Brothers-relief-Range-Rover-crash-killed-mother-left-driver-critical-hospital.html
1059872818	20220823	202208	2022	2022.6384											HLH	SURGEON						HLH			1	046	046	04	1	7.0	2	1	2	0.66334991708126	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220823213000	https://www.moultrieobserver.com/news/local_news/melton-celebrates-1-000th-robotic-surgery/article_b662858e-231b-11ed-a278-ebc416edb870.html
1059872819	20220823	202208	2022	2022.6384											IND	GUJARAT	IND								1	036	036	03	1	4.0	5	1	5	-0.24752475247525	0								4	Bhavnagar, Gujarat, India	IN	IN09	17639	21.7667	72.15	-2091478	4	Bhavnagar, Gujarat, India	IN	IN09	17639	21.7667	72.15	-2091478	20220823213000	https://www.indiagazette.com/news/272663408/cbi-will-arrest-sisodia-in-2-3-days-arvind-kejriwal-during-gujarat-visit
1059872820	20220823	202208	2022	2022.6384											IRN	IRAN	IRN								0	0874	087	08	2	10.0	2	1	2	-1.43824027072758	0								1	Iran	IR	IR		32	53	IR	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220823213000	https://oilprice.com/Energy/Crude-Oil/India-Ramps-Up-Saudi-Crude-Purchases-But-Its-Not-A-Gesture-To-Washington.html
