1059970270	20220817	202208	2022	2022.6219	MED	NEWS OUTLET						MED			USA	MICHIGAN	USA								1	182	182	18	4	-9.5	10	1	10	0	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20220824123000	https://www.washingtonpost.com/nation/2022/08/24/giant-slide-detroit-rapper-gmac/
1059970271	20220817	202208	2022	2022.6219	SWE	SWEDEN	SWE								NOR	NORWAY	NOR								0	014	014	01	1	0.0	4	1	4	-6.11246943765281	1	Sweden	SW	SW		62	15	SW	1	Norway	NO	NO		62	10	NO	1	Norway	NO	NO		62	10	NO	20220824123000	https://www.zerohedge.com/markets/finland-braces-rolling-blackouts-winter
1059970272	20220817	202208	2022	2022.6219	SWE	SWEDEN	SWE								NOR	NORWAY	NOR								0	014	014	01	1	0.0	1	1	1	-6.11246943765281	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	1	Denmark	DA	DA		56	10	DA	20220824123000	https://www.zerohedge.com/markets/finland-braces-rolling-blackouts-winter
1059970273	20220817	202208	2022	2022.6219	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	4	1	4	-4.22535211267606	3	Yellowstone, Indiana, United States	US	USIN	IN105	38.9989	-86.3425	451647	0								3	Yellowstone, Indiana, United States	US	USIN	IN105	38.9989	-86.3425	451647	20220824123000	https://www.jhnewsandguide.com/news/environmental/yellowstone-mum-on-investigation-into-human-foot-found-in-abyss-pool/article_f0322275-067e-5b3e-a0f6-6a99a6f562e4.html
1059970274	20220817	202208	2022	2022.6219	USA	UNITED STATES	USA																		1	060	060	06	2	6.0	4	1	4	-4.22535211267606	3	Yellowstone, Indiana, United States	US	USIN	IN105	38.9989	-86.3425	451647	0								3	Yellowstone, Indiana, United States	US	USIN	IN105	38.9989	-86.3425	451647	20220824123000	https://www.jhnewsandguide.com/news/environmental/yellowstone-mum-on-investigation-into-human-foot-found-in-abyss-pool/article_f0322275-067e-5b3e-a0f6-6a99a6f562e4.html
1059970275	20220823	202208	2022	2022.6384	CVL	COMMUNITY						CVL													0	010	010	01	1	0.0	1	1	1	-0.0732064421669101	4	Clydach, Monmouthshire, United Kingdom	UK	UKY4	40184	51.8	-3.11667	-2592874	0								4	Clydach, Monmouthshire, United Kingdom	UK	UKY4	40184	51.8	-3.11667	-2592874	20220824123000	https://www.walesonline.co.uk/news/swansea-clydach-murder-wendy-buckney-24839628
1059970276	20220823	202208	2022	2022.6384	CVL	COMMUNITY						CVL			GBR	UNITED KINGDOM	GBR								0	010	010	01	1	0.0	1	1	1	-0.0732064421669101	4	Clydach, Monmouthshire, United Kingdom	UK	UKY4	40184	51.8	-3.11667	-2592874	4	Clydach, Monmouthshire, United Kingdom	UK	UKY4	40184	51.8	-3.11667	-2592874	4	Clydach, Monmouthshire, United Kingdom	UK	UKY4	40184	51.8	-3.11667	-2592874	20220824123000	https://www.walesonline.co.uk/news/swansea-clydach-murder-wendy-buckney-24839628
1059970277	20220823	202208	2022	2022.6384	GBRCVL	UNITED KINGDOM	GBR					CVL													0	010	010	01	1	0.0	2	1	2	-0.0732064421669101	4	Clydach, Monmouthshire, United Kingdom	UK	UKY4	40184	51.8	-3.11667	-2592874	0								4	Clydach, Monmouthshire, United Kingdom	UK	UKY4	40184	51.8	-3.11667	-2592874	20220824123000	https://www.walesonline.co.uk/news/swansea-clydach-murder-wendy-buckney-24839628
1059970278	20220824	202208	2022	2022.6411											AFR	AFRICA	AFR								1	043	043	04	1	2.8	2	1	2	2.76073619631902	0								4	Franschhoek, Western Cape, South Africa	SF	SF11	77338	-33.9108	19.1198	-1228880	4	Franschhoek, Western Cape, South Africa	SF	SF11	77338	-33.9108	19.1198	-1228880	20220824123000	https://www.roadsafety.co.za/2022-08/inaugural-sagmj-cape-annual-mystery-rally/
1059970279	20220824	202208	2022	2022.6411											BUS	INVESTOR						BUS			1	033	033	03	1	5.2	10	1	10	4.22535211267605	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20220824123000	https://www.thetradenews.com/lsegs-turquoise-partners-with-m-daq-to-offer-cross-currency-equity-trade-settlements/
1059970280	20220824	202208	2022	2022.6411											BUS	INVESTOR						BUS			1	036	036	03	1	4.0	10	1	10	3.93700787401575	0								4	Pilbara, Western Australia, Australia	AS	AS08	5536	-21.25	118.3	-1594999	4	Pilbara, Western Australia, Australia	AS	AS08	5536	-21.25	118.3	-1594999	20220824123000	https://www.fool.com.au/2022/08/24/what-boosted-the-woodside-share-price-on-wednesday/
1059970281	20220824	202208	2022	2022.6411											BUS	BUSINESS						BUS			1	042	042	04	1	1.9	4	1	4	2.03045685279188	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220824123000	https://www.businesstoday.in/latest/economy/story/business-today-to-host-india100-economy-summit-on-26th-august-in-new-delhi-345495-2022-08-24
1059970282	20220824	202208	2022	2022.6411											BUS	INVESTOR						BUS			1	045	045	04	1	5.0	10	1	10	4.22535211267605	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220824123000	https://www.thetradenews.com/lsegs-turquoise-partners-with-m-daq-to-offer-cross-currency-equity-trade-settlements/
1059970283	20220824	202208	2022	2022.6411											BUS	COMPANIES						BUS			1	057	057	05	1	8.0	10	1	10	3.44827586206897	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20220824123000	https://www.modernghana.com/news/1179040/govt-signs-agreement-with-two-companies-to-renovat.html
1059970284	20220824	202208	2022	2022.6411											BUS	INVESTOR						BUS			0	060	060	06	2	6.0	6	1	6	-0.45310376076121	0								3	Peaks Island, Maine, United States	US	USME		43.657	-70.1962	573106	3	Peaks Island, Maine, United States	US	USME		43.657	-70.1962	573106	20220824123000	https://www.pressherald.com/2022/08/24/short-term-rental-proposal-sparks-debate-about-impact-on-peaks-and-other-portland-islands/
1059970285	20220824	202208	2022	2022.6411											CAN	SASKATCHEWAN	CAN								1	010	010	01	1	0.0	3	1	3	0.281690140845071	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220824123000	https://regina.ctvnews.ca/gas-and-diesel-prices-expected-to-climb-in-sask-again-this-fall-1.6039518
1059970286	20220824	202208	2022	2022.6411											CAN	ONTARIO	CAN								1	036	036	03	1	4.0	3	1	3	-1.97183098591549	0								3	Reno, Nevada, United States	US	USNV	NV031	39.5296	-119.814	861100	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20220824123000	https://www.routesonline.com/news/29/breaking-news/298534/aha-bankruptcy-leaves-10-routes-unserved/
1059970287	20220824	202208	2022	2022.6411											CAN	ONTARIO	CAN								1	036	036	03	1	4.0	2	1	2	-1.97183098591549	0								2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20220824123000	https://www.routesonline.com/news/29/breaking-news/298534/aha-bankruptcy-leaves-10-routes-unserved/
1059970288	20220824	202208	2022	2022.6411											CAN	SASKATCHEWAN	CAN								1	042	042	04	1	1.9	3	1	3	0.281690140845071	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220824123000	https://regina.ctvnews.ca/gas-and-diesel-prices-expected-to-climb-in-sask-again-this-fall-1.6039518
1059970289	20220824	202208	2022	2022.6411											CHN	CHINA	CHN								0	043	043	04	1	2.8	10	1	10	1.68970814132104	0								4	Minjie, Heilongjiang, China	CH	CH08	13097	45.7355	127.945	10935756	4	Minjie, Heilongjiang, China	CH	CH08	13097	45.7355	127.945	10935756	20220824123000	https://www.shine.cn/opinion/2208249601/
1059970290	20220824	202208	2022	2022.6411											CHN	CHINESE	CHN								0	170	170	17	4	-7.0	8	1	8	-3.75782881002088	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220824123000	https://www.washingtonpost.com/politics/2022/08/24/kenya-elections-kenyatta-ruto-odinga/
1059970291	20220824	202208	2022	2022.6411											CHN	CHINESE	CHN								0	170	170	17	4	-7.0	2	1	2	-3.75782881002088	0								1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20220824123000	https://www.washingtonpost.com/politics/2022/08/24/kenya-elections-kenyatta-ruto-odinga/
1059970292	20220824	202208	2022	2022.6411											COP	PRISON						COP			0	042	042	04	1	1.9	10	1	10	-7.06860706860707	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20220824123000	https://www.hitc.com/en-gb/2022/08/24/what-happened-to-john-mcafee-and-was-he-charged-in-greg-faulls-murder/
1059970293	20220824	202208	2022	2022.6411											COP	POLICE						COP			0	051	051	05	1	3.4	1	1	1	0.6269592476489	0								3	Great Falls Police Department, Montana, United States	US	USMT		47.5034	-111.307	1762301	3	Great Falls Police Department, Montana, United States	US	USMT		47.5034	-111.307	1762301	20220824123000	https://hilinetoday.com/montana-doj-recognizes-teton-county-for-help-with-investigation/
1059970294	20220824	202208	2022	2022.6411											COP	POLICE						COP			0	051	051	05	1	3.4	1	1	1	0.6269592476489	0								2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20220824123000	https://hilinetoday.com/montana-doj-recognizes-teton-county-for-help-with-investigation/
1059970295	20220824	202208	2022	2022.6411											COP	DEPUTY						COP			1	193	193	19	4	-10.0	2	1	2	-5.73770491803279	0								4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	4	Novaya Kakhovka, Khersons'ka Oblast', Ukraine	UP	UP08	28550	46.7545	33.3486	-1047990	20220824123000	https://www.jpost.com/breaking-news/article-715446
1059970296	20220824	202208	2022	2022.6411											CRM	CRIMINAL						CRM			0	051	051	05	1	3.4	3	1	3	0.6269592476489	0								2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20220824123000	https://hilinetoday.com/montana-doj-recognizes-teton-county-for-help-with-investigation/
1059970297	20220824	202208	2022	2022.6411											CRM	CRIMINAL						CRM			0	130	130	13	3	-4.4	8	1	8	-2.01567749160134	0								3	Boise, Idaho, United States	US	USID	ID001	43.6135	-116.203	400590	3	Boise, Idaho, United States	US	USID	ID001	43.6135	-116.203	400590	20220824123000	https://www.forbes.com/sites/instituteforjustice/2022/08/24/cities-should-welcome-tiny-homes-as-an-alternative-to-homelessness/
1059970298	20220824	202208	2022	2022.6411											CRM	CRIMINAL						CRM			0	130	130	13	3	-4.4	2	1	2	-2.01567749160134	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20220824123000	https://www.forbes.com/sites/instituteforjustice/2022/08/24/cities-should-welcome-tiny-homes-as-an-alternative-to-homelessness/
1059970299	20220824	202208	2022	2022.6411											CRM	CRIMINAL						CRM			0	173	173	17	4	-5.0	10	1	10	-2.01567749160134	0								3	Boise, Idaho, United States	US	USID	ID001	43.6135	-116.203	400590	3	Boise, Idaho, United States	US	USID	ID001	43.6135	-116.203	400590	20220824123000	https://www.forbes.com/sites/instituteforjustice/2022/08/24/cities-should-welcome-tiny-homes-as-an-alternative-to-homelessness/
1059970300	20220824	202208	2022	2022.6411											CVL	COMMUNITY						CVL			0	100	100	10	3	-5.0	6	1	6	3.36391437308868	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20220824123000	https://www.cecildaily.com/news/back-to-school-jam-helps-families-start-the-new-school-year/article_3c05643e-1e2d-5bba-bca9-6c1ad0612d8c.html
1059970301	20220824	202208	2022	2022.6411											EDU	UNIVERSITY						EDU			0	010	010	01	1	0.0	2	1	2	-0.95440084835631	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	1	Hong Kong	HK	HK		22.25	114.166667	HK	20220824123000	https://retractionwatch.com/2022/08/24/how-a-tweet-sparked-an-investigation-that-led-to-a-phd-student-leaving-his-program/
1059970302	20220824	202208	2022	2022.6411											EDU	UNIVERSITY						EDU			0	010	010	01	1	0.0	8	1	8	-0.95440084835631	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20220824123000	https://retractionwatch.com/2022/08/24/how-a-tweet-sparked-an-investigation-that-led-to-a-phd-student-leaving-his-program/
1059970303	20220824	202208	2022	2022.6411											EDU	UNIVERSITY						EDU			0	020	020	02	1	3.0	2	1	2	-0.95440084835631	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20220824123000	https://retractionwatch.com/2022/08/24/how-a-tweet-sparked-an-investigation-that-led-to-a-phd-student-leaving-his-program/
1059970304	20220824	202208	2022	2022.6411											EDU	UNIVERSITY						EDU			0	020	020	02	1	3.0	2	1	2	-0.95440084835631	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20220824123000	https://retractionwatch.com/2022/08/24/how-a-tweet-sparked-an-investigation-that-led-to-a-phd-student-leaving-his-program/
1059970305	20220824	202208	2022	2022.6411											EDU	UNIVERSITY						EDU			0	020	020	02	1	3.0	6	1	6	-0.95440084835631	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20220824123000	https://retractionwatch.com/2022/08/24/how-a-tweet-sparked-an-investigation-that-led-to-a-phd-student-leaving-his-program/
1059970306	20220824	202208	2022	2022.6411											EDU	UNIVERSITY						EDU			0	0356	035	03	1	7.0	6	1	6	-0.95440084835631	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20220824123000	https://retractionwatch.com/2022/08/24/how-a-tweet-sparked-an-investigation-that-led-to-a-phd-student-leaving-his-program/
1059970307	20220824	202208	2022	2022.6411											EDU	PUPIL						EDU			1	036	036	03	1	4.0	10	1	10	-0.8695652173913	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20220824123000	https://www.manchestereveningnews.co.uk/news/uk-news/gcse-grade-boundaries-edexcel-aqa-24840655
1059970308	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			1	042	042	04	1	1.9	7	1	7	-3.37972166998012	0								3	Creswell Hall, Georgia, United States	US	USGA		33.9501	-83.3802	1672716	3	Creswell Hall, Georgia, United States	US	USGA		33.9501	-83.3802	1672716	20220824123000	https://www.redandblack.com/uganews/ugapd-blotter-student-found-unconscious-after-using-pok-mon-card-to-enter-bars-and-more/article_f4121154-22e1-11ed-aa75-0f4a72bfae86.html
1059970309	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			0	042	042	04	1	1.9	5	1	5	-3.37972166998012	0								3	Hill Hall, Georgia, United States	US	USGA		33.9493	-83.3782	1672771	3	Hill Hall, Georgia, United States	US	USGA		33.9493	-83.3782	1672771	20220824123000	https://www.redandblack.com/uganews/ugapd-blotter-student-found-unconscious-after-using-pok-mon-card-to-enter-bars-and-more/article_f4121154-22e1-11ed-aa75-0f4a72bfae86.html
1059970310	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			1	043	043	04	1	2.8	6	1	6	0.806451612903226	0								4	Zeeland, Noord-Brabant, Netherlands	NL	NL06	22372	51.6969	5.67462	-2156284	4	Zeeland, Noord-Brabant, Netherlands	NL	NL06	22372	51.6969	5.67462	-2156284	20220824123000	https://927thevan.com/2022/08/24/classes-begin-today-for-three-districts/
1059970311	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			1	043	043	04	1	2.8	10	1	10	0.76701821668265	0								5	Mount Athos, Aftonomi Monastiki Politeia Agiou Orous, Greece	GR	GR52	16696	40.25	24.25	-815807	5	Mount Athos, Aftonomi Monastiki Politeia Agiou Orous, Greece	GR	GR52	16696	40.25	24.25	-815807	20220824123000	https://greekreporter.com/2022/08/24/orthodox-martyrs-greek-language-ottoman/
1059970312	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			1	043	043	04	1	2.8	2	1	2	1.55844155844156	0								3	Burlington, Kansas, United States	US	USKS	KS031	38.1945	-95.7428	477861	3	Burlington, Kansas, United States	US	USKS	KS031	38.1945	-95.7428	477861	20220824123000	https://www.alvareviewcourier.com/story/2022/08/24/local/burlington-school-board-talks-state-line-transfer-laws-enrollment-issue/79186.html
1059970313	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	6	1	6	-3.39506172839506	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20220824123000	https://www.businessinsider.com/who-is-twitter-whistleblower-peiter-zatko-mudge-2022-8
1059970314	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			1	051	051	05	1	3.4	1	1	1	6.79611650485436	0								3	Orange County, Indiana, United States	US	USIN		38.5562	-86.4683	451681	3	Orange County, Indiana, United States	US	USIN		38.5562	-86.4683	451681	20220824123000	http://www.wbiw.com/2022/08/24/hoosier-uplands-awards-38000-to-youth-first-gift-to-provide-mental-health-supports-for-lawrence-and-orange-county-youth/
1059970315	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			1	051	051	05	1	3.4	1	1	1	6.79611650485436	0								3	Lawrence County, Indiana, United States	US	USIN		38.8612	-86.4872	451703	3	Lawrence County, Indiana, United States	US	USIN		38.8612	-86.4872	451703	20220824123000	http://www.wbiw.com/2022/08/24/hoosier-uplands-awards-38000-to-youth-first-gift-to-provide-mental-health-supports-for-lawrence-and-orange-county-youth/
1059970316	20220824	202208	2022	2022.6411											EDU	COLLEGE						EDU			1	192	192	19	4	-9.5	10	1	10	4.17633410672853	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20220824123000	https://live959.com/umass-campus-dining/
1059970317	20220824	202208	2022	2022.6411											EGY	EGYPT	EGY								1	042	042	04	1	1.9	2	1	2	1.26262626262626	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20220824123000	https://www.designboom.com/art/archaeologist-zahi-hawass-rosetta-stone-return-egypt-08-24-2022/
1059970318	20220824	202208	2022	2022.6411											EGY	EGYPT	EGY								0	042	042	04	1	1.9	2	1	2	1.26262626262626	0								1	Egypt	EG	EG		27	30	EG	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220824123000	https://www.designboom.com/art/archaeologist-zahi-hawass-rosetta-stone-return-egypt-08-24-2022/
1059970319	20220824	202208	2022	2022.6411											ELI	ACTOR						ELI			1	042	042	04	1	1.9	3	1	3	0	0								3	Detroit, Michigan, United States	US	USMI	MI163	42.3314	-83.0458	1617959	3	Detroit, Michigan, United States	US	USMI	MI163	42.3314	-83.0458	1617959	20220824123000	https://www.washingtonpost.com/nation/2022/08/24/giant-slide-detroit-rapper-gmac/
1059970320	20220824	202208	2022	2022.6411											EUR	EUROPEAN	EUR								1	020	020	02	1	3.0	6	1	6	1.26262626262626	0								1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20220824123000	https://www.designboom.com/art/archaeologist-zahi-hawass-rosetta-stone-return-egypt-08-24-2022/
1059970321	20220824	202208	2022	2022.6411											EUR	EUROPE	EUR								0	042	042	04	1	1.9	1	1	1	-2.81074328544659	0								4	Indochina, Vietnam (general), Vietnam, Republic Of	VM	VM00	18734	16	107	-3716133	4	Indochina, Vietnam (general), Vietnam, Republic Of	VM	VM00	18734	16	107	-3716133	20220824123000	https://www.washingtonpost.com/obituaries/2022/08/24/vietnam-war-photographer-tim-page-dies/
1059970322	20220824	202208	2022	2022.6411											EUR	EUROPE	EUR								0	042	042	04	1	1.9	1	1	1	-2.81074328544659	0								1	Pakistan	PK	PK		30	70	PK	4	Indochina, Vietnam (general), Vietnam, Republic Of	VM	VM00	18734	16	107	-3716133	20220824123000	https://www.washingtonpost.com/obituaries/2022/08/24/vietnam-war-photographer-tim-page-dies/
1059970323	20220824	202208	2022	2022.6411											EUR	EUROPE	EUR								0	042	042	04	1	1.9	6	1	6	-2.81074328544659	0								1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20220824123000	https://www.washingtonpost.com/obituaries/2022/08/24/vietnam-war-photographer-tim-page-dies/
1059970324	20220824	202208	2022	2022.6411											EUR	EUROPE	EUR								1	043	043	04	1	2.8	10	1	10	4.7191011235955	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20220824123000	https://timesofindia.indiatimes.com/life-style/food-news/deadpool-star-ryan-reynolds-praises-indian-eatery-says-it-serves-best-indian-food/articleshow/93753038.cms
1059970325	20220824	202208	2022	2022.6411											GBR	UNITED KINGDOM	GBR								0	013	013	01	1	0.4	4	1	4	-4.91273432449903	0								4	Scampton, Lincolnshire, United Kingdom	UK	UKH7	40120	53.3	-0.566667	-2607220	4	Scampton, Lincolnshire, United Kingdom	UK	UKH7	40120	53.3	-0.566667	-2607220	20220824123000	https://www.dailymail.co.uk/news/article-11141015/Red-Arrows-members-accused-bullying-misogyny-sexual-harassment.html
1059970326	20220824	202208	2022	2022.6411											GBR	UNITED KINGDOM	GBR								0	036	036	03	1	4.0	78	13	78	0.870880555799872	0								4	Whipsnade, Central Bedfordshire, United Kingdom	UK	UKZ6	40114	51.8333	-0.533333	-2611520	4	Whipsnade, Central Bedfordshire, United Kingdom	UK	UKZ6	40114	51.8333	-0.533333	-2611520	20220824123000	https://www.gazetteherald.co.uk/news/national/20738948.uk-zookeepers-delighted-arrival-endangered-asian-elephant/
1059970327	20220824	202208	2022	2022.6411											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	6	1	6	4.70588235294118	0								4	Clacton, Essex, United Kingdom	UK	UKE4	40108	51.7833	1.16667	-2592633	4	Clacton, Essex, United Kingdom	UK	UKE4	40108	51.7833	1.16667	-2592633	20220824123000	https://www.clactonandfrintongazette.co.uk/news/20714751.clacton-care-home-resident-marks-102nd-birthday-ballroom-bash/
1059970328	20220824	202208	2022	2022.6411											GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	2	1	2	3.00751879699248	0								5	Cambridgeshire, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.3333	0.083333	-2591659	4	Peterborough, Peterborough, United Kingdom	UK	UKK3	40098	52.5833	-0.25	-2605287	20220824123000	https://www.investegate.co.uk/creightons-plc--crl-/rns/result-of-agm/202208241301411077X/
